#{"t_start": 1787938218.3579757, "env_id": "None"}
r,l,t,phase,player_health
5.881664,934,327.573515,2,0.0
-31.121868,383,328.605185,3,0.0
-1.162012,649,329.901029,2,0.0
-55.294957,450,331.05995,2,0.0
-47.194512,400,332.067107,3,0.0
-36.208511,496,333.209646,2,0.0
-34.329162,388,334.223328,3,0.0
-28.386821,385,335.116493,2,0.0
-32.042787,435,336.048707,2,0.0
16.372042,915,337.845616,2,0.0
-36.987224,422,338.792227,3,0.0
-40.643059,342,339.69106,3,0.0
-36.79751,672,341.215665,3,0.0
-41.403084,485,342.234922,3,0.0
-21.632706,583,343.424572,3,0.0
-30.07936,446,344.383732,2,0.0
-26.104288,470,345.332799,2,0.0
-14.94277,804,358.417117,2,0.0
16.102213,928,360.108436,2,0.0
-16.60178,636,361.34109,1,0.0
-21.895271,473,362.300813,2,0.0
-38.811044,361,363.228931,3,0.0
-33.892224,454,364.260949,3,0.0
-53.069347,667,365.742358,3,0.0
-32.604104,437,366.682764,2,0.0
5.654433,836,368.746682,2,0.0
-38.008972,328,369.585128,3,0.0
-34.987681,618,370.953851,2,0.0
-29.388971,813,372.769313,1,0.0
-24.116825,317,373.620598,3,0.0
-36.989566,395,374.687774,3,0.0
-2.13266,759,376.265314,2,0.0
-24.1987,503,377.451379,2,0.0
-14.885938,424,378.313164,2,0.0
-32.452744,515,379.200219,1,0.0
-40.523349,425,380.150598,3,0.0
-40.606986,414,381.226433,2,0.0
-28.991204,542,382.769948,3,0.0
-1.03113,599,384.168337,2,0.0
-37.300228,760,385.809133,1,0.0
-32.509263,384,386.547397,2,0.0
-18.232776,454,387.461086,2,0.0
-20.104531,873,389.622064,2,0.0
-45.487525,464,390.817189,2,0.0
-36.394319,442,391.889183,1,0.0
-40.088634,343,401.944071,3,0.0
-44.850359,500,403.105434,2,0.0
-43.206279,417,404.152367,2,0.0
-37.593296,469,405.248099,2,0.0
15.676538,678,406.354226,2,0.0
-8.900287,436,407.195618,2,0.0
-36.058721,322,407.974077,3,0.0
-37.66174,360,408.737194,3,0.0
-12.673648,532,409.965715,2,0.0
-36.791499,431,411.030244,3,0.0
-27.155169,617,412.23038,2,0.0
-38.315335,406,413.260579,3,0.0
-30.537804,403,414.419372,2,0.0
2.575453,824,416.384354,2,0.0
10.089776,677,417.672632,2,0.0
-14.37922,810,419.487312,1,0.0
-43.551896,414,420.416318,2,0.0
-41.48249,385,421.197916,3,0.0
-41.912582,337,421.929176,3,0.0
-34.017618,449,422.808545,2,0.0
-28.393629,556,423.920507,2,0.0
-27.780994,380,424.805411,3,0.0
-36.077531,523,425.882293,2,0.0
-17.347159,673,427.238691,2,0.0
-27.219539,479,428.242261,3,0.0
-24.432849,422,429.200641,1,0.0
-36.325993,452,430.153061,2,0.0
-10.936762,870,432.132194,2,0.0
-51.596339,424,433.175994,3,0.0
-25.277591,412,434.032323,2,0.0
