#{"t_start": 1788072591.080621, "env_id": "None"}
r,l,t,phase,player_health
-45.524135,1684,975.208734,1,0.0
-63.058386,1430,979.954961,2,0.0
43.92852,1800,1030.679831,2,30.0
60.189849,1800,1036.330538,2,2.0
-4.049982,1800,1042.172618,2,58.0
-37.932383,1800,1048.096332,2,16.0
-81.64844,1135,1051.851137,2,0.0
-87.254897,1283,1056.117567,2,0.0
-35.081189,1800,1062.002093,1,2.0
-41.954993,483,1063.361277,2,0.0
-63.705089,650,1065.622314,2,0.0
-42.557249,1649,1071.340371,2,0.0
-88.11287,1518,1076.035174,2,0.0
-72.035004,1528,1081.034046,1,0.0
-70.335797,930,1083.685812,1,0.0
-7.1822,1800,1088.875106,1,16.0
41.786572,1800,1094.207344,2,16.0
-52.088218,1609,1098.327743,1,0.0
-79.800865,1048,1101.367764,2,0.0
-41.936618,1245,1143.013765,2,0.0
-64.638644,706,1145.03152,2,0.0
15.244421,1800,1149.979407,2,2.0
78.720242,1800,1154.733106,2,58.0
7.561463,1800,1160.215896,2,16.0
8.757677,1800,1164.887224,1,44.0
-55.24691,919,1167.346605,2,0.0
-10.10131,1800,1172.238667,1,30.0
-17.544037,1800,1177.725487,2,58.0
71.634805,1800,1182.869108,3,30.0
63.611657,1800,1187.527338,2,44.0
30.667409,1494,1191.010873,2,0.0
-25.567637,880,1193.544,2,0.0
-44.265242,1514,1197.772581,1,0.0
-41.687301,833,1199.849241,2,0.0
-53.514145,1093,1202.786317,2,0.0
28.982428,1474,1206.539623,2,0.0
-68.626955,1507,1248.96094,2,0.0
-25.30077,1800,1254.287244,2,16.0
-67.143837,1009,1257.29865,2,0.0
-47.206193,980,1259.957516,1,0.0
-71.00445,731,1261.985727,2,0.0
-37.966606,1459,1266.07349,2,0.0
-56.131354,966,1268.857181,2,0.0
-52.430338,940,1271.221895,1,0.0
52.905098,1800,1275.933065,2,2.0
-41.113257,427,1276.983824,1,0.0
-68.649096,1782,1282.127514,2,0.0
54.043882,1561,1286.1492,2,0.0
-4.511243,1800,1290.99727,1,58.0
65.79604,1800,1295.609936,2,58.0
-51.826507,993,1298.496213,2,0.0
-48.798904,1443,1302.945552,1,0.0
-54.059812,1345,1306.624545,1,0.0
-7.967748,1800,1312.267095,2,16.0
-30.011478,1800,1318.513469,2,16.0
5.537372,1800,1360.355315,1,58.0
-0.334723,1800,1366.036167,2,16.0
-46.625199,1454,1369.917599,1,0.0
11.890128,1280,1373.375477,2,0.0
-56.066684,1018,1376.797427,2,0.0
-54.075189,1776,1382.035274,2,0.0
-58.707653,982,1384.893062,2,0.0
86.782532,1800,1389.760692,2,16.0
-53.725143,447,1391.14572,2,0.0
-47.768061,810,1393.557374,2,0.0
-24.665363,1800,1398.767617,1,16.0
-64.553729,594,1400.208991,2,0.0
-47.953046,1283,1403.511886,1,0.0
14.139575,1360,1407.208297,2,0.0
-66.009251,767,1409.55895,2,0.0
-4.930234,1800,1414.223038,1,44.0
29.046407,1076,1416.870542,2,0.0
-24.965019,1800,1421.804971,2,16.0
28.041072,1250,1424.397483,2,0.0
63.943962,1800,1463.163861,2,44.0
-45.393064,840,1465.310509,2,0.0
-45.836425,1025,1468.210331,2,0.0
22.853778,1502,1472.266299,2,0.0
-56.767687,1366,1476.441558,2,0.0
-52.055045,1181,1480.217437,2,0.0
27.080435,1438,1484.637484,2,0.0
34.259953,1203,1487.772666,2,0.0
14.465396,1436,1491.290229,2,0.0
18.212411,1782,1495.789578,2,0.0
-51.402724,1566,1499.582712,1,0.0
-24.112421,1185,1502.910421,2,0.0
12.034881,997,1505.619184,2,0.0
-56.772021,871,1508.082705,2,0.0
67.018479,1800,1513.238676,2,2.0
19.529244,1800,1517.810583,1,30.0
-49.203094,1068,1520.772174,2,0.0
-44.546933,1245,1524.468544,2,0.0
-42.784788,731,1526.591685,2,0.0
-47.21473,1002,1563.04769,2,0.0
-68.634138,733,1565.321515,2,0.0
-57.610881,810,1567.947001,2,0.0
-54.795275,1482,1572.122383,1,0.0
