#{"t_start": 1787920717.7601001, "env_id": "None"}
r,l,t,phase,player_health
13.047808,733,301.081211,2,0.0
21.687971,922,302.656448,2,0.0
-5.372061,1021,304.341372,2,0.0
16.809939,692,305.323174,2,0.0
6.26748,910,306.678001,2,0.0
-8.466592,1058,308.50776,2,0.0
4.28361,642,309.475938,2,0.0
13.173234,662,310.568821,2,0.0
2.359936,999,312.276817,2,0.0
-2.480466,525,313.142944,2,0.0
9.421329,847,322.109977,2,0.0
4.37508,1065,323.898148,2,0.0
3.165729,945,325.369879,2,0.0
18.594007,1039,327.024288,2,0.0
15.61941,856,328.554512,2,0.0
-29.7872,749,329.881593,1,0.0
6.399808,408,330.527821,2,0.0
-0.035256,779,331.850054,2,0.0
32.097034,1422,334.281176,2,0.0
10.057731,1156,336.634062,2,0.0
-4.269369,766,337.866317,2,0.0
12.569197,768,339.037217,2,0.0
8.449694,658,340.06789,2,0.0
4.413223,789,341.377535,2,0.0
25.028765,1800,344.321035,2,58.0
-1.322969,993,346.049143,2,0.0
-7.095817,1190,348.736377,2,0.0
-29.752018,1569,351.790369,1,0.0
6.338508,461,352.697791,2,0.0
14.900274,723,353.914461,2,0.0
-22.608025,520,354.798054,1,0.0
6.04278,1045,356.961709,2,0.0
12.350396,783,358.266709,2,0.0
22.14864,830,359.722561,2,0.0
12.250533,930,361.216856,2,0.0
6.617514,702,362.408166,2,0.0
32.320031,1419,364.518778,2,0.0
18.330287,1267,374.668721,2,0.0
23.585377,846,375.983745,2,0.0
16.177757,823,377.228225,2,0.0
11.820689,769,378.491484,2,0.0
14.533124,834,379.751165,2,0.0
-5.183937,483,380.563908,2,0.0
12.139689,903,382.230795,2,0.0
15.216581,753,383.463163,2,0.0
8.228405,677,384.516876,2,0.0
-3.93928,794,385.695616,2,0.0
14.054092,1127,387.278299,2,0.0
8.160292,797,388.495578,2,0.0
4.067202,793,389.819468,2,0.0
15.730156,745,391.035546,2,0.0
-3.290142,958,392.753735,2,0.0
17.074074,1086,394.49481,2,0.0
14.41814,1025,396.101479,2,0.0
8.284051,752,397.36817,2,0.0
1.530652,707,398.465867,2,0.0
15.63476,883,399.797375,2,0.0
20.266752,979,401.388225,2,0.0
-4.752127,795,402.64414,2,0.0
-2.319091,793,404.028408,2,0.0
-2.927519,1198,406.029322,2,0.0
19.142381,1383,408.226038,2,0.0
14.019333,870,409.885216,2,0.0
-0.445724,1033,411.718044,2,0.0
-1.5681,990,413.463065,2,0.0
11.653136,1007,423.955712,2,0.0
2.226205,503,424.786083,2,0.0
24.345271,1237,427.075513,2,0.0
-24.473984,724,428.330894,1,0.0
0.670893,876,429.799469,2,0.0
15.511783,806,431.074514,2,0.0
9.850098,958,432.584539,2,0.0
0.663287,1200,434.888857,2,0.0
3.150647,903,436.580236,2,0.0
1.265167,721,437.823569,2,0.0
6.627476,1576,440.96723,2,0.0
4.546486,1411,443.412174,2,0.0
33.229101,1283,445.428319,2,0.0
2.07098,931,447.158554,2,0.0
40.414182,1069,449.100593,2,0.0
15.380415,911,450.595392,2,0.0
-7.29352,984,452.20459,2,0.0
23.682856,1049,454.06822,2,0.0
15.977667,1050,455.809851,2,0.0
9.954623,843,457.30248,2,0.0
12.168656,1170,459.468957,2,0.0
5.229322,711,460.875316,2,0.0
21.855833,1097,462.922873,2,0.0
16.453393,718,463.991116,2,0.0
-10.235031,645,464.993126,2,0.0
1.395006,848,473.700246,2,0.0
8.142897,763,475.046532,2,0.0
36.168749,1075,476.880258,2,0.0
31.548196,869,478.33039,2,0.0
11.274354,1226,480.39439,2,0.0
3.218214,1013,482.251834,2,0.0
-2.503682,854,483.650074,2,0.0
-13.828637,497,484.414671,1,0.0
2.420702,1081,486.043613,2,0.0
7.421593,701,487.167088,2,0.0
36.726383,794,488.380407,2,0.0
26.582568,1208,490.435527,2,0.0
15.229237,713,491.620305,2,0.0
35.279386,881,493.19534,2,0.0
36.692923,862,494.58312,2,0.0
6.997438,1175,496.547606,2,0.0
17.551469,996,498.153102,2,0.0
11.668076,890,499.645269,2,0.0
22.615259,1464,502.116959,2,0.0
-7.032988,793,503.335777,2,0.0
31.821204,1242,505.593713,2,0.0
-3.036975,695,506.612678,2,0.0
11.417808,1024,508.456428,2,0.0
-1.137051,994,509.915045,2,0.0
27.990847,1212,511.904468,2,0.0
-1.477214,935,513.533319,2,0.0
9.611436,1800,524.727688,2,2.0
11.76889,731,526.127513,2,0.0
21.536387,867,527.895157,2,0.0
15.522193,803,529.382091,2,0.0
-1.008876,1085,531.450411,2,0.0
-17.664383,585,532.558515,1,0.0
38.246831,1548,535.777143,2,0.0
-2.496038,1320,538.657281,2,0.0
9.10271,708,539.98076,2,0.0
8.880935,833,541.692961,2,0.0
23.112557,867,543.316181,2,0.0
31.998686,1019,545.210104,2,0.0
8.906286,744,546.706087,2,0.0
-13.942631,742,548.001696,1,0.0
6.667256,861,549.548177,2,0.0
16.220966,890,551.120411,2,0.0
15.617432,559,552.00802,2,0.0
27.621997,772,553.307873,2,0.0
40.897096,1800,556.799284,2,30.0
8.966971,880,558.410065,2,0.0
26.052123,1505,561.148777,2,0.0
12.349409,920,562.925598,2,0.0
15.729509,1391,565.565674,2,0.0
18.408096,801,567.074435,2,0.0
19.198122,1261,569.286738,2,0.0
16.715311,725,577.266732,2,0.0
-2.778508,1387,579.714295,2,0.0
-6.729992,786,581.066159,2,0.0
-1.072632,913,582.531562,2,0.0
33.989201,1800,585.729899,2,30.0
25.19883,1165,587.680963,2,0.0
14.891248,830,589.328973,2,0.0
-30.456593,1222,591.40497,1,0.0
4.154416,999,593.276252,2,0.0
13.370184,949,594.902874,2,0.0
-5.171551,598,596.031576,2,0.0
21.871547,1304,598.445245,2,0.0
3.777627,1588,601.601359,2,0.0
-17.01385,551,602.566824,1,0.0
18.556533,799,604.006966,2,0.0
9.448489,1559,606.747646,2,0.0
5.781546,1310,609.093774,2,0.0
10.106249,1062,610.852635,2,0.0
0.51906,1342,613.058938,2,0.0
60.451882,1800,616.336499,2,2.0
1.574414,1304,618.632337,2,0.0
