#{"t_start": 1788242596.0900464, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,active_boss_defenders,active_enemy_missiles,drone_level
-72.006588,246,890.431653,3,0.0,0,0,0,107.92320000000001,0.0,1,0,3,0,0,0
-66.148093,84,890.66362,3,0.0,0,0,0,120.33280000000002,0.0,1,0,2,0,0,0
-60.212914,103,890.947777,3,0.0,0,0,0,102.18880000000001,0.0,1,0,0,0,0,0
-47.991198,181,891.449637,3,0.0,0,0,0,114.59840000000003,0.0,1,0,2,0,0,0
-60.444556,168,891.908599,3,0.0,1,0,0,102.18880000000001,7.0,1,0,0,0,0,0
-45.941363,64,892.082662,3,0.0,0,0,0,114.59840000000003,0.0,1,0,2,0,0,0
-48.018881,114,892.383802,3,0.0,0,0,0,114.59840000000003,0.0,1,0,0,0,0,0
-75.660346,516,893.851813,3,0.0,0,0,0,113.6576,0.0,1,0,2,0,0,0
-54.582544,354,894.844629,3,0.0,0,0,0,120.33280000000002,0.0,1,0,3,0,0,0
53.822607,193,895.299302,2,0.0,2,4,1,100.24000000000001,178.0,2,0,0,0,0,0
-48.304632,104,895.578816,3,0.0,0,0,0,114.59840000000001,0.0,1,0,0,0,0,0
93.915892,402,896.642746,3,0.0,8,5,2,100.03359999999999,282.0,3,0,0,1,1,1
-60.976196,113,896.926729,3,0.0,2,0,0,102.18880000000001,14.0,1,0,0,0,0,0
-70.976698,138,897.285178,3,0.0,0,0,0,107.92320000000001,0.0,1,0,2,0,0,0
-82.393399,246,897.948395,3,0.0,1,0,0,113.65760000000002,7.0,1,0,2,0,0,0
85.467147,393,898.909003,3,0.0,6,5,2,112.4804,268.0,3,0,3,0,1,1
-78.000889,408,900.038317,3,0.0,1,0,0,113.6576,7.0,1,0,2,0,0,0
-54.368103,262,900.749459,3,0.0,1,0,0,102.18880000000001,7.0,1,0,0,0,0,0
-66.239303,84,900.992757,3,0.0,0,0,0,120.33280000000002,0.0,1,0,2,0,0,0
87.042519,581,902.500691,3,0.0,10,5,2,132.8992,296.0,3,1,2,2,3,1
-91.264563,192,903.026027,3,0.0,0,0,0,113.65760000000002,0.0,1,0,2,0,0,0
-64.820886,112,903.318173,3,0.0,0,0,0,102.18880000000001,0.0,1,0,0,0,0,0
-78.932114,163,903.758468,3,0.0,0,0,0,107.92320000000002,0.0,1,0,0,0,0,0
-75.32073,272,904.53242,3,0.0,0,0,0,107.92320000000002,0.0,1,0,0,0,0,0
-73.597245,462,905.872777,3,0.0,0,0,0,113.6576,0.0,1,0,2,0,0,0
-42.115008,276,906.657048,3,0.0,0,0,0,114.59840000000003,0.0,1,0,0,0,0,0
-74.674332,138,907.032044,3,0.0,0,0,0,107.92320000000001,0.0,1,0,2,0,0,0
-43.896812,278,907.834784,3,0.0,0,0,0,114.59840000000001,0.0,1,0,2,0,0,0
69.673658,362,908.71738,3,0.0,11,5,2,201.30880000000002,303.0,3,0,2,0,0,0
-61.60017,138,909.070525,3,0.0,0,0,0,102.18880000000001,0.0,1,0,2,0,0,0
-62.963737,354,910.019652,3,0.0,1,0,0,107.92320000000001,7.0,1,0,2,0,0,0
-54.164081,175,910.457439,3,0.0,2,0,0,102.18880000000001,14.0,1,0,2,0,0,0
335.500926,1146,913.741525,5,0.0,17,14,4,207.58080000000004,852.0,5,0,0,0,0,1
-52.71046,516,915.660608,3,0.0,0,0,0,107.92320000000001,0.0,1,0,2,0,0,0
-73.406485,192,916.338568,3,0.0,0,0,0,107.92320000000001,0.0,1,0,2,0,0,0
-45.834712,256,917.228662,3,0.0,0,0,0,114.59840000000003,0.0,1,0,0,0,0,0
84.627763,461,918.490309,3,0.0,2,5,2,107.43040000000002,240.0,3,0,0,0,0,0
48.762595,160,918.865072,2,0.0,0,4,1,109.36800000000001,164.0,2,1,0,0,0,0
-72.900174,269,919.641356,3,0.0,0,0,0,107.92320000000001,0.0,1,0,0,0,0,0
-51.40043,246,920.320756,3,0.0,0,0,0,102.1888,0.0,1,0,2,0,0,0
-63.171461,192,920.821417,3,0.0,1,0,0,107.92320000000001,7.0,1,0,2,0,0,0
97.318395,505,922.189659,3,0.0,4,5,2,120.31040000000002,254.0,3,0,2,0,0,0
90.134719,482,923.445123,3,0.0,2,5,2,167.55200000000002,240.0,3,0,2,0,0,0
-82.311107,354,924.478085,3,0.0,0,0,0,113.65760000000002,0.0,1,0,2,0,0,0
-81.548546,174,924.959639,3,0.0,0,0,0,107.92320000000002,0.0,1,0,3,0,0,0
-39.692896,138,925.330364,3,0.0,0,0,0,114.59840000000001,0.0,1,0,3,0,0,0
-40.112834,138,925.723598,3,0.0,0,0,0,114.59840000000001,0.0,1,0,2,0,0,0
-65.455616,105,926.042517,3,0.0,0,0,0,102.18880000000001,0.0,1,0,0,0,0,0
45.789854,381,927.023248,3,0.0,3,5,2,124.0736,247.0,3,0,2,0,0,0
-45.749162,155,932.72213,3,0.0,0,0,0,114.59840000000001,0.0,1,0,0,0,0,0
-83.849012,354,933.758376,3,0.0,1,0,0,113.65760000000002,7.0,1,0,2,0,0,0
81.579499,862,936.038968,3,0.0,22,5,2,123.5136,380.0,3,0,3,0,0,2
73.435776,396,937.053778,3,0.0,9,5,2,158.4352,289.0,3,0,2,0,0,2
96.047442,356,937.962453,3,0.0,6,5,2,109.79136000000001,268.0,3,0,2,2,1,1
-76.209911,163,938.480988,3,0.0,0,0,0,107.92320000000002,0.0,1,0,0,0,0,0
-55.598269,354,939.614457,3,0.0,0,0,0,102.18880000000001,0.0,1,0,2,0,0,0
-65.350571,138,939.998832,3,0.0,0,0,0,120.3328,0.0,1,0,2,0,0,0
-43.749004,108,940.304615,3,0.0,0,0,0,114.59840000000003,0.0,1,0,0,0,0,0
-55.195577,300,941.152044,3,0.0,0,0,0,102.18880000000001,0.0,1,0,2,0,0,0
-47.416808,88,941.385092,3,0.0,0,0,0,114.59840000000003,0.0,1,0,2,0,0,0
94.676545,332,942.208542,3,0.0,6,5,2,125.38280000000002,268.0,3,0,0,2,1,0
71.684579,390,943.143027,3,0.0,4,5,2,114.7552,254.0,3,0,2,0,0,0
-61.89367,84,943.372952,3,0.0,0,0,0,102.18880000000001,0.0,1,0,2,0,0,0
-71.728927,255,944.094482,3,0.0,0,0,0,126.06720000000001,0.0,1,0,0,0,0,0
-88.275039,211,944.714105,3,0.0,0,0,0,131.8016,0.0,1,0,0,0,0,0
-42.276411,286,945.530403,3,0.0,0,0,0,114.59840000000003,0.0,1,0,2,0,0,0
-38.989575,300,946.387346,3,0.0,0,0,0,114.59840000000001,0.0,1,0,2,0,0,0
-50.329771,101,946.645197,3,0.0,0,0,0,114.59840000000003,0.0,1,0,0,0,0,0
84.893907,611,948.192447,3,0.0,21,5,2,109.5136,373.0,3,0,2,0,0,1
-93.154157,260,948.936422,3,0.0,0,0,0,113.65760000000002,0.0,1,0,0,0,0,0
-34.328649,97,949.186487,3,0.0,0,0,0,108.86400000000002,0.0,1,0,0,0,0,0
-48.696839,246,949.84596,3,0.0,0,0,0,120.3328,0.0,1,0,3,0,0,0
