episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
1,1729,1.0,1.0,1.0,0.016332298506431617,1.016332298506429,300,truncated,0,0,,1,50,36,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|5:5|5:6|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|8:0|8:4|9:0|9:1,50
2,1730,0.999009009009009,0.0,0.0,0.011966924656885161,0.011966924656885161,300,truncated,0,0,,1,31,31,0:0|0:1|0:6|0:7|1:0|1:7|1:8|2:0|2:7|2:8|2:9|3:0|3:1|3:2|3:7|3:8|3:9|4:2|4:3|4:4|4:6|4:7|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:7|6:8,71
3,1731,0.998018018018018,1.0,1.0,0.01641005423379743,1.016410054233796,300,truncated,0,0,,1,45,30,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:0|5:1|5:2|5:4|5:5|5:6|6:0|6:1|6:2|7:0|7:2|8:0,81
4,1732,0.9970270270270271,2.0,2.0,0.016117282517844188,2.0161172825178437,300,truncated,0,0,,1,57,49,0:0|0:1|0:8|0:9|1:0|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:8|6:9|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,116
5,1733,0.9960360360360361,1.0,1.0,0.014699535559092832,1.0146995355590918,300,truncated,0,0,,1,39,23,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3,117
6,1734,0.9950450450450451,2.0,2.0,0.017155013327810154,2.0171550133278084,300,truncated,0,0,,1,56,46,0:0|1:0|2:0|2:2|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:7|9:8|9:9,129
7,1735,0.994054054054054,2.0,2.0,0.01901568062790043,2.0190156806278954,300,truncated,0,0,,1,71,54,0:0|0:1|0:7|0:8|0:9|1:0|1:7|1:8|1:9|2:0|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:4|6:7|6:8|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:2|9:3|9:4|9:5|9:7|9:8|9:9,154
8,1736,0.993063063063063,0.0,0.0,0.013725797691147928,0.013725797691147928,300,truncated,0,0,,1,30,30,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|3:7|4:2|4:3|4:4|4:5|4:6|4:7|5:4|5:5|5:6|5:7|5:8,158
9,1737,0.992072072072072,0.0,0.0,0.01481122874132666,0.01481122874132666,300,truncated,0,0,,1,38,38,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|5:4,161
10,1738,0.9910810810810811,0.0,0.0,0.015418323120769538,0.015418323120769538,300,truncated,0,0,,1,37,37,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:5|4:6|4:7|5:5|5:6|5:7,161
11,1739,0.9900900900900901,1.0,1.0,0.01439851311855091,1.0143985131185507,300,truncated,0,0,,1,38,34,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|7:4|7:5|7:6|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,165
12,1740,0.9890990990990991,0.0,0.0,0.014678396478388337,0.014678396478388337,300,truncated,0,0,,1,37,37,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:4|4:5|4:6|5:4|5:5,165
13,1741,0.9881081081081081,2.0,2.0,0.0171472491978896,2.0171472491978912,300,truncated,0,0,,1,67,53,0:0|0:2|1:0|1:2|1:7|2:0|2:2|2:3|2:7|2:8|3:0|3:1|3:2|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:4|9:5|9:9,170
14,1742,0.9871171171171171,0.0,0.0,0.01570763630020665,0.01570763630020665,300,truncated,0,0,,1,45,45,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:7|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:7|6:8|6:9,170
15,1743,0.9861261261261262,1.0,1.0,0.016382788653285508,1.0163827886532826,300,truncated,0,0,,1,51,41,0:0|0:1|0:2|0:4|0:5|0:6|0:7|1:0|1:2|1:4|1:5|1:7|2:0|2:2|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|6:0|6:1|6:2|7:0|8:0|9:0|9:1|9:2,178
16,1744,0.9851351351351352,1.0,1.0,0.013900603301355676,1.0139006033013538,300,truncated,0,0,,1,31,26,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|8:0|9:0|9:1|9:2|9:3,179
17,1745,0.9841441441441442,1.0,1.0,0.015664009377341675,1.0156640093773395,300,truncated,0,0,,1,46,36,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|8:4|8:5|8:7|8:8|8:9|9:7,188
18,1746,0.9831531531531531,1.0,1.0,0.015017176284339451,1.0150171762843363,300,truncated,0,0,,1,39,24,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|8:0|9:0,188
19,1747,0.9821621621621621,0.0,0.0,0.016195574114940832,0.016195574114940832,300,truncated,0,0,,1,46,46,0:0|0:1|0:2|1:2|1:4|1:5|1:8|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:4|6:7|6:8|6:9|7:4|7:5|7:6|7:7|8:4|8:5|9:2|9:3|9:4|9:5,188
20,1748,0.9811711711711711,1.0,1.0,0.016792457665830963,1.0167924576658294,300,truncated,0,0,,1,54,49,0:0|0:1|0:2|0:6|0:7|0:8|0:9|1:2|1:7|1:8|1:9|2:2|2:3|2:7|2:8|2:9|3:2|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:2|5:5|5:6|5:9|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:8|8:9,199
21,1749,0.9801801801801802,1.0,1.0,0.014225679575513862,1.0142256795755116,300,truncated,0,0,,1,33,30,0:0|0:1|0:2|1:0|1:2|2:2|2:3|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|7:4|7:5|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,201
22,1750,0.9791891891891892,2.0,2.0,0.01862400935795192,2.0186240093579517,300,truncated,0,0,,1,74,61,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:5|4:6|4:7|4:9|5:4|5:5|5:7|5:8|5:9|6:4|6:7|6:8|6:9|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:4|9:5|9:7|9:8|9:9,209
23,1751,0.9781981981981982,1.0,1.0,0.017240367139975496,1.0172403671399735,300,truncated,0,0,,1,56,40,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:2|2:3|2:4|2:5|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|6:0|6:1|6:2|6:4|7:0|7:4|8:0|8:4|8:5|9:3|9:4|9:5,211
24,1752,0.9772072072072072,1.0,1.0,0.017231011009554986,1.0172310110095526,300,truncated,0,0,,1,56,40,0:0|0:1|0:2|0:4|0:5|0:6|0:7|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:0|5:1|5:2|5:5|5:6|6:0|6:1|6:2|6:4|7:2|7:3|7:4|8:4|8:5|9:4,211
25,1753,0.9762162162162162,0.0,0.0,0.015211831875413917,0.015211831875413917,300,truncated,0,0,,1,44,44,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:7|4:9|5:7|5:8|5:9|6:7|6:8|7:8|8:8|9:8,211
26,1754,0.9752252252252253,1.0,1.0,0.01504066588896707,1.0150406658889632,300,truncated,0,0,,1,42,34,0:0|0:1|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|4:4|4:5|4:6|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|8:0|8:4|8:5|9:0|9:1|9:5,211
27,1755,0.9742342342342343,1.0,1.0,0.01798543932867686,1.0179854393286762,300,truncated,0,0,,1,64,58,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:2|5:4|5:6|5:7|5:8|5:9|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:7,216
28,1756,0.9732432432432433,3.0,3.0,0.01298623435614834,3.0129862343561475,229,victory,1,0,,0,42,33,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:4|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:9|9:0|9:1|9:9,219
29,1757,0.9722522522522522,1.0,1.0,0.016862245908783664,1.0168622459087813,300,truncated,0,0,,1,57,42,0:0|0:1|0:2|1:2|2:2|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:2|6:4|6:7|6:8|7:0|7:2|7:3|7:4|7:5|8:4|9:2|9:3|9:4,227
30,1758,0.9712612612612612,2.0,2.0,0.017956526114642945,2.0179565261146415,300,truncated,0,0,,1,68,48,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:7|4:9|5:7|5:8|5:9|6:7|6:8|6:9|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,231
31,1759,0.9702702702702702,0.0,0.0,0.016736839285709192,0.016736839285709192,300,truncated,0,0,,1,49,49,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:5|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:4|6:8|6:9|7:4|7:5|7:6|7:7|8:7,231
32,1760,0.9692792792792793,1.0,1.0,0.01929364869467708,1.019293648694674,300,truncated,0,0,,1,72,48,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:2|1:4|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:7|6:9|7:6|7:7|7:8|7:9|8:7|8:8,255
33,1761,0.9682882882882883,2.0,2.0,0.019098027143978565,2.019098027143977,300,truncated,0,0,,1,71,50,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|4:4|4:5|4:6|4:7|5:1|5:2|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:2|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:4|8:5|8:7|8:8|8:9|9:0|9:4|9:7|9:8|9:9,269
34,1762,0.9672972972972973,0.0,0.0,0.012349669303569717,0.012349669303569717,300,truncated,0,0,,1,27,27,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|4:3|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|7:4|7:5|8:0|8:5|9:0|9:1|9:2,269
35,1763,0.9663063063063063,1.0,1.0,0.014373530294065632,1.0143735302940624,300,truncated,0,0,,1,39,24,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|3:0|3:1|3:2|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|6:0|6:1|6:2,269
36,1764,0.9653153153153153,1.0,1.0,0.01703359496323855,1.017033594963235,300,truncated,0,0,,1,65,48,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:2|1:4|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:5|3:7|3:9|4:4|4:5|4:6|4:7|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:4|6:7|6:8|6:9|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9,271
37,1765,0.9643243243243244,1.0,1.0,0.012637599359433866,1.012637599359433,300,truncated,0,0,,1,29,28,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|7:0|8:0|9:0|9:1|9:2,271
38,1766,0.9633333333333334,2.0,2.0,0.018162095130318922,2.018162095130317,300,truncated,0,0,,1,68,50,0:0|0:1|0:2|1:0|1:2|1:4|1:5|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:2|3:5|3:7|3:8|3:9|4:2|4:9|5:1|5:2|5:7|5:8|5:9|6:1|6:2|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:7|8:8|8:9|9:4|9:7|9:8|9:9,271
39,1767,0.9623423423423423,2.0,2.0,0.01741118072348357,2.0174111807234816,300,truncated,0,0,,1,59,51,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:5|4:6|4:7|4:9|5:5|5:8|5:9|6:7|6:8|6:9|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,271
40,1768,0.9613513513513513,1.0,1.0,0.01203820493386402,1.0120382049338597,300,truncated,0,0,,1,26,23,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|8:0|9:0,271
41,1769,0.9603603603603603,1.0,1.0,0.014509228814876693,1.0145092288148754,300,truncated,0,0,,1,38,31,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4,271
42,1770,0.9593693693693693,1.0,1.0,0.016318650022115206,1.0163186500221129,300,truncated,0,0,,1,53,46,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,271
43,1771,0.9583783783783784,2.0,2.0,0.01582046058709778,2.0158204605870966,300,truncated,0,0,,1,55,47,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:9|3:0|3:1|3:2|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:7|7:8|7:9|8:4|8:7|8:8|8:9|9:7|9:8|9:9,271
44,1772,0.9573873873873874,1.0,1.0,0.013167098412421184,1.013167098412421,300,truncated,0,0,,1,29,25,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|5:0|5:1|5:2|6:1|6:2,271
45,1773,0.9563963963963964,0.0,0.0,0.014579342778998342,0.014579342778998342,300,truncated,0,0,,1,37,37,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:8|3:9|4:2|4:3|4:4|4:5|4:9|5:2|5:5,271
46,1774,0.9554054054054054,0.0,0.0,0.012914912031629016,0.012914912031629016,300,truncated,0,0,,1,26,26,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|4:4|4:5|4:6|5:1|5:2|5:4|5:5|5:6|6:2|6:4|7:2|7:3|7:4,271
47,1775,0.9544144144144144,1.0,1.0,0.015809263728923828,1.0158092637289207,300,truncated,0,0,,1,49,40,0:0|0:1|0:2|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:0|5:1|5:2|5:4|5:5|5:6|5:7|6:0|6:1|6:2|6:4|6:7|6:8|6:9|7:0|7:2|7:3|7:8|8:0,272
48,1776,0.9534234234234235,0.0,0.0,0.015970433678741795,0.015970433678741795,300,truncated,0,0,,1,47,47,0:0|0:1|0:2|0:7|0:8|0:9|1:0|1:2|1:7|1:8|1:9|2:0|2:2|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:4|6:7|6:8|7:5|7:6|7:7|7:8|8:7|8:8|9:7|9:8,272
49,1777,0.9524324324324325,2.0,2.0,0.017341125627888306,2.0173411256278864,300,truncated,0,0,,1,61,50,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:8|2:9|3:0|3:1|3:2|3:8|3:9|4:2|4:9|5:0|5:1|5:2|5:7|5:8|5:9|6:0|6:1|6:2|6:7|6:8|6:9|7:0|7:2|7:7|7:8|7:9|8:7|8:8|9:7|9:8,286
50,1778,0.9514414414414415,1.0,1.0,0.01662595082181251,1.01662595082181,300,truncated,0,0,,1,55,46,0:0|0:1|0:4|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|5:5|5:6|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|7:7|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,286
51,1779,0.9504504504504504,0.0,0.0,0.013414269908690579,0.013414269908690579,300,truncated,0,0,,1,28,28,0:0|0:1|0:2|0:4|0:5|0:6|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:3|4:4|4:5|4:6|5:4|5:5|5:6|6:4|7:4,286
52,1780,0.9494594594594594,1.0,1.0,0.014472113014324717,1.014472113014323,300,truncated,0,0,,1,33,28,0:0|0:1|0:2|1:0|1:2|1:4|2:0|2:2|2:3|2:4|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0,286
53,1781,0.9484684684684684,2.0,2.0,0.018704784563444,2.018704784563443,300,truncated,0,0,,1,75,61,0:0|0:6|0:7|0:8|0:9|1:0|1:4|1:5|1:7|1:8|1:9|2:0|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:4|6:7|6:8|6:9|7:0|7:4|7:5|7:7|7:8|7:9|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,310
54,1782,0.9474774774774775,2.0,2.0,0.019587498795919398,2.01958749879592,300,truncated,0,0,,1,78,42,0:0|1:0|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:4|5:5|5:6|5:7|5:8|5:9|6:4|6:7|6:8|6:9|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:4|9:7|9:8|9:9,310
55,1783,0.9464864864864865,0.0,0.0,0.016240021612343603,0.016240021612343603,300,truncated,0,0,,1,54,54,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|4:2|4:3|4:4|4:5|4:6|4:7|5:2|5:6|5:7|6:7|7:0|7:4|7:5|7:6|7:7|8:0|8:4|8:5|8:7|9:0|9:1|9:2|9:3|9:4|9:5,310
56,1784,0.9454954954954955,1.0,1.0,0.01501789870125068,1.0150178987012484,300,truncated,0,0,,1,41,38,0:0|0:1|1:0|1:2|1:4|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|8:4|8:5|9:3|9:4|9:5,310
57,1785,0.9445045045045045,1.0,1.0,0.014994720318195648,1.014994720318193,300,truncated,0,0,,1,40,29,0:0|0:1|0:2|1:2|2:2|2:3|2:4|2:5|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|7:0|7:2|8:0|9:0|9:1|9:2,310
58,1786,0.9435135135135135,2.0,2.0,0.017313560319133527,2.0173135603191326,300,truncated,0,0,,1,60,45,0:0|0:1|0:2|1:0|1:2|1:4|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|7:7|8:0|8:4|8:5|8:7|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:7|9:8|9:9,325
59,1787,0.9425225225225226,1.0,1.0,0.017401621298514428,1.0174016212985144,300,truncated,0,0,,1,56,54,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:5|3:7|3:8|3:9|4:2|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:4|5:5|5:6|5:7|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|8:4|8:5|9:2|9:3|9:4|9:5,325
60,1788,0.9415315315315316,1.0,1.0,0.018135875891830463,1.018135875891829,300,truncated,0,0,,1,65,45,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:7|3:8|3:9|4:7|4:9|5:6|5:7|5:8|5:9|6:7|6:8|6:9|7:7|7:8|7:9|8:7|8:8|8:9,325
61,1789,0.9405405405405406,1.0,1.0,0.013330238761375526,1.0133302387613747,300,truncated,0,0,,1,26,23,0:0|0:1|0:2|1:0|1:2|1:4|2:0|2:2|2:3|2:4|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3,325
62,1790,0.9395495495495495,2.0,2.0,0.018135896760188657,2.018135896760186,300,truncated,0,0,,1,64,53,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:2|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:1|3:2|3:5|3:7|3:8|3:9|4:4|4:5|4:9|5:4|5:5|5:8|5:9|6:4|6:7|6:8|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:4|9:5|9:7|9:8|9:9,333
63,1791,0.9385585585585585,1.0,1.0,0.015383396433142014,1.0153833964331407,300,truncated,0,0,,1,47,40,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0|8:4|8:5|9:2|9:3|9:4|9:5,333
