episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
19,3159,0.9994119803993466,1.0,1.0,0.0,1.0,186,death,0,1,monster,0,51,38,0:0|1:0|1:1|2:1|2:2|2:3|3:3|3:4|4:0|4:1|4:2|4:4|4:5|5:1|5:2|5:3|5:4|6:0|6:1|6:3|6:4|6:5|7:0|7:1|7:4|8:0|8:1|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7,242
20,3160,0.9993793126437548,0.0,0.0,0.0,0.0,16,death,0,1,monster,0,7,5,0:0|0:1|1:0|1:1|2:0,242
21,3161,0.9993466448881629,0.0,0.0,0.0,0.0,40,death,0,1,monster,0,10,10,0:0|0:1|1:0|1:1|2:0|2:1|2:2|3:0|4:0|5:0,242
22,3162,0.9993139771325711,0.0,0.0,0.0,0.0,99,death,0,1,monster,0,26,20,0:0|0:3|0:4|0:6|1:0|1:3|1:6|1:7|2:0|2:1|2:2|2:3|2:5|2:6|3:3|3:4|3:5|4:4|4:5|5:4,246
23,3163,0.9992813093769792,1.0,1.0,0.0,1.0,206,death,0,1,monster,0,45,41,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0|4:1|5:0|5:1|5:2|5:3|5:4|5:8|5:9|6:0|6:1|6:3|6:4|6:5|6:6|6:7|6:8|6:9|7:0|7:1|7:4|7:7|7:8|7:9|8:1|8:2|8:3|8:4|8:9|9:1|9:2|9:3|9:4|9:5,266
24,3164,0.9992486416213874,1.0,1.0,0.0,1.0,206,death,0,1,monster,0,45,22,0:0|0:1|1:0|1:1|2:0|2:1|2:2|3:0|4:0|4:1|4:2|5:0|5:1|5:2|5:3|6:0|6:1|7:0|7:1|8:0|8:1|8:2,279
25,3165,0.9992159738657955,2.0,2.0,0.0,2.0,260,death,0,1,monster,0,46,36,0:0|0:1|0:6|0:7|1:0|1:1|1:3|1:6|1:7|2:0|2:1|2:2|2:3|2:5|2:6|2:7|3:0|3:3|3:4|3:5|3:7|4:0|4:1|4:2|4:4|4:5|4:6|4:7|5:2|5:3|5:4|5:7|6:3|6:4|6:7|7:7,286
26,3166,0.9991833061102037,0.0,0.0,0.0,0.0,33,death,0,1,monster,0,18,17,0:0|0:1|1:0|2:0|2:1|2:2|2:3|3:3|3:4|4:0|4:1|4:4|5:0|5:1|5:2|5:3|5:4,288
27,3167,0.9991506383546118,1.0,1.0,0.0,1.0,51,death,0,1,monster,0,25,17,0:0|1:0|1:1|2:0|2:1|3:0|4:0|5:0|5:1|6:0|6:1|7:0|7:1|8:0|8:1|9:0|9:1,294
28,3168,0.99911797059902,0.0,0.0,0.0,0.0,200,death,0,1,monster,0,25,20,0:0|0:1|0:3|0:4|0:5|0:6|1:0|1:1|1:3|1:6|1:7|2:0|2:1|2:2|2:3|2:7|3:0|3:3|3:7|3:8,299
29,3169,0.9990853028434281,0.0,0.0,0.0,0.0,23,death,0,1,monster,0,8,8,0:0|1:0|2:0|3:0|4:0|5:0|6:0|6:1,301
30,3170,0.9990526350878363,0.0,0.0,0.0,0.0,23,death,0,1,monster,0,14,12,0:0|0:1|1:0|1:1|2:0|3:0|4:0|4:1|5:0|5:1|5:2|5:3,303
31,3171,0.9990199673322444,0.0,0.0,0.0,0.0,18,death,0,1,monster,0,9,6,0:0|0:1|1:0|1:1|2:0|3:0,304
32,3172,0.9989872995766526,0.0,0.0,0.0,0.0,170,death,0,1,monster,0,26,25,0:0|0:1|1:0|1:1|2:0|2:1|2:2|2:3|3:0|3:3|3:4|3:5|4:0|4:1|4:4|4:5|4:6|4:7|4:9|5:0|5:1|5:4|5:7|5:8|5:9,308
33,3173,0.9989546318210607,0.0,0.0,0.0,0.0,38,death,0,1,monster,0,10,8,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0,308
34,3174,0.9989219640654688,0.0,0.0,0.0,0.0,60,death,0,1,monster,0,9,6,0:0|0:1|1:0|1:1|2:0|2:1,309
35,3175,0.998889296309877,1.0,1.0,0.0,1.0,70,death,0,1,monster,0,25,18,0:0|0:1|0:3|0:4|0:5|0:6|0:7|1:0|1:1|1:3|1:6|1:7|2:0|2:1|2:2|2:3|2:6|3:3,315
36,3176,0.9988566285542851,0.0,0.0,0.0,0.0,102,death,0,1,monster,0,10,10,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0|5:0|5:1,315
37,3177,0.9988239607986933,0.0,0.0,0.0,0.0,111,death,0,1,monster,0,24,13,0:0|0:3|0:4|0:5|0:6|1:0|1:1|1:3|2:0|2:1|2:2|2:3|3:0,318
38,3178,0.9987912930431014,0.0,0.0,0.0,0.0,14,death,0,1,monster,0,6,6,0:0|0:1|1:0|2:0|3:0|4:0,318
39,3179,0.9987586252875096,0.0,0.0,0.0,0.0,43,death,0,1,monster,0,20,18,0:0|0:1|1:0|1:1|2:1|2:2|2:3|2:5|2:6|2:7|2:8|3:3|3:4|3:5|3:7|3:8|4:4|4:5,321
40,3180,0.9987259575319177,0.0,0.0,0.0,0.0,65,death,0,1,monster,0,20,8,0:0|0:1|1:0|1:1|2:0|2:1|2:2|2:3,324
41,3181,0.9986932897763259,0.0,0.0,0.0,0.0,16,death,0,1,monster,0,8,8,0:0|1:0|2:0|2:1|2:2|3:0|4:0|5:0,324
42,3182,0.998660622020734,0.0,0.0,0.0,0.0,151,death,0,1,monster,0,22,18,0:0|0:1|1:0|1:1|2:0|2:1|2:2|2:3|3:0|4:0|5:0|5:1|5:2|5:3|6:1|6:3|6:4|6:5,327
43,3183,0.9986279542651422,1.0,1.0,0.0,1.0,73,death,0,1,monster,0,23,17,0:0|0:1|1:0|1:1|2:0|2:1|2:2|3:0|4:0|4:1|5:0|5:1|6:1|7:1|8:0|8:1|9:0,334
44,3184,0.9985952865095503,0.0,0.0,0.0,0.0,67,death,0,1,monster,0,15,12,0:0|0:1|0:3|0:4|1:0|1:1|1:3|2:0|2:1|2:2|2:3|3:0,336
45,3185,0.9985626187539585,2.0,2.0,0.0,2.0,265,death,0,1,monster,0,75,50,0:0|0:1|0:4|0:5|0:6|0:7|1:0|1:1|1:3|1:6|1:7|2:0|2:1|2:2|2:3|2:5|2:6|3:0|3:3|3:4|3:5|3:7|3:8|3:9|4:0|4:1|4:2|4:4|4:5|4:6|4:7|4:9|5:0|5:2|5:7|5:8|5:9|6:6|6:7|6:8|6:9|7:7|7:8|7:9|8:6|8:7|8:8|8:9|9:6|9:7,361
46,3186,0.9985299509983666,1.0,1.0,0.0,1.0,400,truncated,0,0,,1,58,29,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0|4:1|4:2|5:0|5:1|5:2|6:0|6:1|7:0|7:1|8:0|8:1|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4|9:5|9:6,374
47,3187,0.9984972832427748,0.0,0.0,0.0,0.0,73,death,0,1,monster,0,14,7,0:0|0:1|1:0|1:1|2:0|2:1|2:2,374
48,3188,0.9984646154871829,1.0,1.0,0.0,1.0,95,death,0,1,monster,0,26,25,0:0|0:1|1:0|1:1|2:0|2:1|2:2|3:0|4:0|4:1|5:0|6:0|6:4|7:0|7:4|8:0|8:1|8:2|8:3|8:4|9:1|9:2|9:3|9:4|9:5,376
49,3189,0.998431947731591,0.0,0.0,0.0,0.0,127,death,0,1,monster,0,21,17,0:0|0:1|0:3|0:4|0:5|0:6|1:0|1:1|1:3|2:0|2:1|2:2|2:3|2:5|3:3|3:4|3:5,378
50,3190,0.9983992799759992,0.0,0.0,0.0,0.0,17,death,0,1,monster,0,8,6,0:0|1:0|1:1|2:0|2:1|3:0,378
51,3191,0.9983666122204073,0.0,0.0,0.0,0.0,27,death,0,1,monster,0,9,8,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0,378
52,3192,0.9983339444648155,0.0,0.0,0.0,0.0,50,death,0,1,monster,0,14,11,0:0|0:1|0:3|0:4|0:5|1:0|1:3|2:0|2:1|2:2|2:3,379
53,3193,0.9983012767092236,1.0,1.0,0.0,1.0,400,truncated,0,0,,1,77,47,0:0|0:1|1:0|1:1|2:0|2:1|2:2|2:3|3:0|3:3|3:4|3:5|4:0|4:1|4:2|4:4|5:0|5:1|5:2|5:3|5:4|6:0|6:1|6:3|6:4|6:5|6:6|7:0|7:1|7:4|7:6|7:7|8:0|8:1|8:2|8:3|8:4|8:6|8:7|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7,393
54,3194,0.9982686089536318,0.0,0.0,0.0,0.0,319,death,0,1,monster,0,29,17,0:0|0:1|1:0|1:1|2:0|2:1|2:2|3:0|4:0|4:1|4:2|5:0|5:1|5:2|6:0|6:1|7:1,396
55,3195,0.9982359411980399,0.0,0.0,0.0,0.0,199,death,0,1,monster,0,26,20,0:0|0:1|1:0|1:1|2:0|2:1|2:2|2:3|3:0|4:0|4:1|5:0|5:1|5:2|5:3|6:0|6:1|7:0|7:1|8:0,397
56,3196,0.9982032734424481,0.0,0.0,0.0,0.0,227,death,0,1,monster,0,45,27,0:0|0:1|0:3|0:4|0:5|0:6|1:0|1:1|1:3|1:6|2:0|2:1|2:2|2:3|2:5|2:6|3:0|3:3|3:4|3:5|4:0|4:1|4:4|4:5|5:2|5:3|5:4,402
57,3197,0.9981706056868562,0.0,0.0,0.0,0.0,31,death,0,1,monster,0,13,10,0:0|0:1|1:0|1:1|2:0|3:0|4:0|5:0|5:1|5:2,402
58,3198,0.9981379379312644,1.0,1.0,0.0,1.0,400,truncated,0,0,,1,39,27,0:0|0:1|1:0|1:1|2:0|3:0|4:0|4:1|4:2|5:0|5:1|5:2|6:0|6:1|7:0|7:1|8:0|8:1|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4|9:5,403
59,3199,0.9981052701756725,2.0,2.0,0.0,2.0,400,truncated,0,0,,1,78,49,0:0|0:1|0:3|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:3|1:6|1:7|1:8|1:9|2:0|2:1|2:2|2:3|2:7|2:8|2:9|3:3|3:7|3:8|3:9|4:5|4:6|4:7|4:9|5:7|5:8|5:9|6:6|6:7|6:8|6:9|7:6|7:7|7:8|7:9|8:6|8:7|8:8|8:9|9:7|9:8|9:9,426
60,3200,0.9980726024200807,0.0,0.0,0.0,0.0,89,death,0,1,monster,0,19,11,0:0|0:1|1:0|1:1|1:3|2:0|2:1|2:2|2:3|3:0|3:3,429
61,3201,0.9980399346644888,0.0,0.0,0.0,0.0,22,death,0,1,monster,0,9,6,0:0|0:1|1:0|1:1|2:0|2:1,430
62,3202,0.998007266908897,1.0,1.0,0.0,1.0,285,death,0,1,monster,0,48,29,0:0|0:1|1:0|1:1|2:0|2:1|2:2|2:3|3:0|3:3|3:4|4:0|4:1|4:2|5:0|5:1|5:2|5:3|5:4|6:0|6:1|6:3|6:4|7:0|7:1|7:4|8:0|8:1|8:2,435
63,3203,0.9979745991533051,0.0,0.0,0.0,0.0,17,death,0,1,monster,0,9,7,0:0|0:1|1:0|1:1|2:0|2:1|3:0,435
64,3204,0.9979419313977133,0.0,0.0,0.0,0.0,67,death,0,1,monster,0,10,8,0:0|0:1|1:0|1:1|2:0|2:1|2:2|3:0,435
65,3205,0.9979092636421214,1.0,1.0,0.0,1.0,173,death,0,1,monster,0,50,39,0:0|0:1|0:3|1:0|1:1|1:3|1:6|1:7|2:0|2:1|2:2|2:3|2:5|2:6|2:7|3:3|3:4|3:5|3:7|4:4|4:5|4:6|4:7|5:4|5:7|5:8|5:9|6:4|6:5|6:6|6:7|6:8|6:9|7:6|7:7|7:8|8:6|8:7|8:8,452
66,3206,0.9978765958865295,0.0,0.0,0.0,0.0,19,death,0,1,monster,0,14,10,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0|5:0|6:0,453
67,3207,0.9978439281309377,0.0,0.0,0.0,0.0,63,death,0,1,monster,0,13,11,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0|4:1|5:0|6:0,453
68,3208,0.9978112603753458,0.0,0.0,0.0,0.0,37,death,0,1,monster,0,11,9,0:0|0:1|1:0|1:1|2:0|2:1|2:2|3:0|4:0,453
69,3209,0.997778592619754,0.0,0.0,0.0,0.0,19,death,0,1,monster,0,10,7,0:0|1:0|1:3|2:0|2:1|2:2|2:3,455
70,3210,0.9977459248641621,0.0,0.0,0.0,0.0,43,death,0,1,monster,0,22,18,0:0|0:1|1:0|1:1|2:1|2:2|2:3|3:3|3:4|3:5|3:7|4:4|4:5|4:6|4:7|5:4|6:3|6:4,458
71,3211,0.9977132571085703,0.0,0.0,0.0,0.0,143,death,0,1,monster,0,22,19,0:0|0:1|0:3|0:4|0:5|0:6|1:0|1:1|1:3|1:6|1:7|2:0|2:1|2:2|2:3|2:7|2:8|3:0|4:0,459
72,3212,0.9976805893529784,0.0,0.0,0.0,0.0,57,death,0,1,monster,0,9,7,0:0|0:1|1:0|1:1|2:0|2:1|3:0,459
73,3213,0.9976479215973866,1.0,1.0,0.0,1.0,85,death,0,1,monster,0,31,23,0:0|0:1|1:0|2:0|3:0|4:0|4:1|5:0|5:1|6:0|6:1|7:0|7:1|8:0|8:1|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4,459
74,3214,0.9976152538417947,0.0,0.0,0.0,0.0,18,death,0,1,monster,0,9,4,0:0|0:1|1:0|1:1,459
75,3215,0.9975825860862029,1.0,1.0,0.0,1.0,67,death,0,1,monster,0,33,27,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0|5:0|5:1|5:2|5:3|5:4|6:0|6:4|7:0|7:1|7:4|8:0|8:1|8:4|9:0|9:1|9:2|9:3|9:4|9:5,460
76,3216,0.997549918330611,0.0,0.0,0.0,0.0,69,death,0,1,monster,0,27,22,0:0|0:1|0:3|1:0|1:1|1:3|2:1|2:2|2:3|3:3|3:4|3:5|4:4|4:5|4:6|4:7|5:2|5:3|5:4|5:7|6:3|6:4,466
77,3217,0.9975172505750192,0.0,0.0,0.0,0.0,69,death,0,1,monster,0,20,16,0:0|0:1|1:0|1:1|1:7|2:0|2:1|2:2|2:3|2:5|2:6|2:7|2:8|3:3|3:4|3:5,468
78,3218,0.9974845828194273,0.0,0.0,0.0,0.0,56,death,0,1,monster,0,17,12,0:0|0:3|0:4|0:5|0:6|1:0|1:1|1:3|2:0|2:1|2:2|2:3,470
79,3219,0.9974519150638355,0.0,0.0,0.0,0.0,139,death,0,1,monster,0,28,20,0:0|0:1|1:0|1:1|2:0|2:1|2:2|3:0|4:0|4:1|4:2|5:0|5:1|5:2|5:3|5:4|6:3|6:4|6:5|6:6,474
80,3220,0.9974192473082436,1.0,1.0,0.0,1.0,114,death,0,1,monster,0,32,21,0:0|0:1|0:3|0:4|0:5|0:6|0:7|1:0|1:1|1:3|1:7|1:8|1:9|2:0|2:1|2:2|2:3|2:8|2:9|3:8|3:9,484
81,3221,0.9973865795526518,0.0,0.0,0.0,0.0,46,death,0,1,monster,0,25,20,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:5|4:0|4:4|4:5|4:6|5:0|5:1|5:2|5:3|5:4|6:3|6:4|6:5,489
82,3222,0.9973539117970599,0.0,0.0,0.0,0.0,26,death,0,1,monster,0,9,5,0:0|0:1|1:0|1:1|2:1,489
83,3223,0.997321244041468,1.0,1.0,0.0,1.0,78,death,0,1,monster,0,35,22,0:0|0:1|1:0|2:0|3:0|4:0|4:1|4:2|5:0|5:1|5:2|5:3|6:0|6:1|7:0|7:1|8:0|8:1|8:2|9:0|9:1|9:2,495
84,3224,0.9972885762858762,0.0,0.0,0.0,0.0,27,death,0,1,monster,0,10,6,0:0|0:1|1:0|1:1|2:0|2:1,495
85,3225,0.9972559085302843,0.0,0.0,0.0,0.0,81,death,0,1,monster,0,26,22,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:3|3:4|3:5|4:0|4:1|4:2|4:4|5:0|5:1|5:2|5:3|5:4|6:0|6:1|6:4,499
86,3226,0.9972232407746925,1.0,1.0,0.0,1.0,214,death,0,1,monster,0,66,53,0:0|0:1|1:0|1:1|2:0|2:1|2:8|2:9|3:0|3:5|3:7|3:8|3:9|4:0|4:1|4:2|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:3|5:4|5:7|5:9|6:0|6:1|6:3|6:4|6:5|6:7|6:8|6:9|7:4|7:7|7:9|8:2|8:3|8:4|8:6|8:7|8:9|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,529
87,3227,0.9971905730191006,1.0,1.0,0.0,1.0,126,death,0,1,monster,0,20,19,0:0|0:1|0:3|0:4|0:5|0:6|0:7|1:0|1:1|1:3|1:7|2:0|2:1|2:2|2:3|2:7|3:0|3:7|4:0,531
88,3228,0.9971579052635088,1.0,1.0,0.0,1.0,104,death,0,1,monster,0,25,19,0:0|0:1|1:0|1:1|2:0|2:1|2:2|3:0|4:0|4:1|4:2|5:0|5:1|5:2|5:3|6:0|6:1|7:0|8:0,535
89,3229,0.9971252375079169,1.0,1.0,0.0,1.0,400,truncated,0,0,,1,71,43,0:0|0:1|0:3|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:3|1:6|1:7|1:8|1:9|2:0|2:1|2:2|2:3|2:5|2:6|2:7|2:8|2:9|3:0|3:3|3:4|3:5|3:7|3:8|3:9|4:4|4:5|4:6|4:7|4:9|5:3|5:4|5:7|5:8|5:9|6:9,556
90,3230,0.9970925697523251,1.0,1.0,0.0,1.0,400,truncated,0,0,,1,71,40,0:0|0:1|1:0|1:1|2:0|2:1|2:2|2:3|3:0|3:3|3:4|4:0|4:1|4:2|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:3|5:4|6:0|6:1|6:3|6:4|7:0|7:1|7:4|8:0|8:1|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4,568
91,3231,0.9970599019967332,1.0,1.0,0.0,1.0,106,death,0,1,monster,0,25,20,0:0|0:1|0:3|0:4|0:5|0:6|0:7|1:0|1:1|1:3|1:6|1:7|2:0|2:1|2:2|2:3|3:0|4:0|5:0|5:1,573
92,3232,0.9970272342411414,0.0,0.0,0.0,0.0,200,death,0,1,monster,0,29,25,0:0|0:1|0:3|0:4|0:5|0:6|1:0|1:1|1:3|1:6|2:0|2:1|2:2|2:3|2:5|2:6|3:0|3:3|3:4|3:5|4:0|4:4|4:5|5:0|5:4,576
93,3233,0.9969945664855495,0.0,0.0,0.0,0.0,24,death,0,1,monster,0,11,7,0:0|0:1|1:1|2:1|2:2|2:3|3:3,578
94,3234,0.9969618987299577,0.0,0.0,0.0,0.0,11,death,0,1,monster,0,10,5,0:0|0:1|1:0|1:1|2:0,581
95,3235,0.9969292309743658,0.0,0.0,0.0,0.0,42,death,0,1,monster,0,13,7,0:0|0:1|1:0|1:1|2:0|2:1|2:2,582
96,3236,0.996896563218774,0.0,0.0,0.0,0.0,7,death,0,1,monster,0,7,7,0:0|1:0|2:0|3:0|4:0|4:1|4:2,583
97,3237,0.9968638954631821,0.0,0.0,0.0,0.0,37,death,0,1,monster,0,11,11,0:0|0:1|1:0|1:1|2:0|3:0|4:0|5:0|6:0|6:1|7:0,583
98,3238,0.9968312277075903,1.0,1.0,0.0,1.0,52,death,0,1,monster,0,35,19,0:0|1:0|2:0|3:0|4:0|4:1|4:2|5:0|5:1|5:2|6:0|7:0|7:1|8:0|8:1|8:2|9:0|9:1|9:2,591
99,3239,0.9967985599519984,0.0,0.0,0.0,0.0,36,death,0,1,monster,0,18,18,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0|4:2|5:0|5:1|5:2|5:3|6:0|6:3|6:4|7:4|8:4,593
100,3240,0.9967658921964065,0.0,0.0,0.0,0.0,136,death,0,1,monster,0,39,33,0:0|0:1|0:3|0:4|0:6|1:0|1:1|1:3|1:6|1:7|2:0|2:1|2:2|2:3|2:6|2:7|3:0|3:3|3:4|3:7|4:0|4:1|4:2|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:3|6:0|6:1,597
101,3241,0.9967332244408147,0.0,0.0,0.0,0.0,75,death,0,1,monster,0,19,14,0:0|0:1|1:0|2:0|3:0|4:0|4:1|4:2|5:1|5:2|6:0|6:1|7:1|8:1,599
102,3242,0.9967005566852228,0.0,0.0,0.0,0.0,44,death,0,1,monster,0,7,6,0:0|0:1|1:0|1:1|2:1|2:2,599
103,3243,0.996667888929631,1.0,1.0,0.0,1.0,149,death,0,1,monster,0,61,41,0:0|0:1|1:0|1:1|1:3|2:0|2:1|2:2|2:3|3:0|3:3|3:4|3:5|3:7|4:0|4:1|4:2|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:3|5:4|5:7|5:8|5:9|6:3|6:4|6:5|6:6|6:7|6:8|6:9|7:6|7:7|7:8|7:9|8:9,623
104,3244,0.9966352211740391,1.0,1.0,0.0,1.0,344,death,0,1,monster,0,58,41,0:0|0:1|0:3|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:3|1:6|1:7|1:8|1:9|2:0|2:1|2:2|2:3|2:5|2:6|2:7|2:8|2:9|3:0|3:3|3:4|3:5|3:7|4:0|4:4|4:5|4:6|5:0|5:4|6:0|7:0|7:1|8:1|9:1,630
105,3245,0.9966025534184473,0.0,0.0,0.0,0.0,47,death,0,1,monster,0,19,10,0:0|0:1|1:0|2:0|3:0|4:0|4:1|4:2|5:1|5:2,631
106,3246,0.9965698856628554,0.0,0.0,0.0,0.0,13,death,0,1,monster,0,7,7,0:0|1:0|2:0|3:0|4:0|4:1|5:1,631
107,3247,0.9965372179072636,1.0,1.0,0.0,1.0,88,death,0,1,monster,0,43,37,0:0|0:1|1:0|1:1|2:0|2:1|2:7|3:0|3:7|4:0|4:1|4:2|4:7|5:0|5:1|5:2|5:3|5:7|5:8|5:9|6:0|6:1|6:3|6:4|6:5|6:6|6:7|6:8|7:6|7:7|7:8|7:9|8:8|8:9|9:7|9:8|9:9,636
108,3248,0.9965045501516717,0.0,0.0,0.0,0.0,35,death,0,1,monster,0,10,8,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0,636
109,3249,0.9964718823960799,0.0,0.0,0.0,0.0,69,death,0,1,monster,0,24,23,0:0|0:1|1:0|1:1|2:0|2:1|2:2|2:3|2:5|3:3|3:4|3:5|4:0|4:4|4:5|4:6|5:0|5:1|5:2|5:3|5:4|6:3|6:4,638
110,3250,0.996439214640488,1.0,1.0,0.0,1.0,334,death,0,1,monster,0,47,37,0:0|0:1|0:3|1:0|1:1|1:3|2:0|2:1|2:2|2:3|3:0|4:0|4:1|4:2|5:0|5:1|5:2|5:3|5:4|6:0|6:1|6:3|6:4|6:5|7:0|7:1|7:4|8:0|8:1|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4,642
