episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
41,1769,0.9873291097032344,0.0,0.0,0.0,0.0,9,death,0,1,fire,0,7,7,6:4|7:1|7:2|7:3|7:4|8:1|8:4,27
42,1770,0.9870123374458153,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,9,9,4:1|4:2|4:3|4:4|5:1|5:2|6:1|6:2|7:1,27
43,1771,0.9866955651883962,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,4,4,6:1|7:1|8:1|8:2,27
44,1772,0.986378792930977,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,3,3,7:1|8:1|8:2,27
45,1773,0.9860620206735579,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,10,10,3:1|4:1|4:2|4:3|4:4|4:5|4:6|5:1|6:1|7:1,28
46,1774,0.9857452484161388,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,12,12,2:1|2:2|3:1|4:1|4:2|5:1|5:2|6:1|6:2|7:1|7:2|8:1,28
47,1775,0.9854284761587195,0.0,0.0,0.0,0.0,7,death,0,1,fire,0,3,3,7:1|8:1|8:2,28
48,1776,0.9851117039013004,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|7:2|8:2,28
49,1777,0.9847949316438813,0.0,0.0,0.0,0.0,15,death,0,1,fire,0,10,10,4:1|4:2|5:1|5:2|6:1|6:2|7:1|7:2|7:3|8:3,28
50,1778,0.9844781593864621,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|7:2|8:2,28
51,1779,0.984161387129043,0.0,0.0,0.0,0.0,8,death,0,1,fire,0,4,4,6:1|7:1|8:1|8:2,28
52,1780,0.9838446148716239,0.0,0.0,0.0,0.0,7,death,0,1,fire,0,6,6,6:1|6:2|7:1|7:2|8:1|8:2,28
53,1781,0.9835278426142048,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,28
54,1782,0.9832110703567856,0.0,0.0,0.0,0.0,3,death,0,1,fire,0,4,4,7:1|7:2|7:3|8:3,28
55,1783,0.9828942980993665,0.0,0.0,0.0,0.0,8,death,0,1,fire,0,6,6,7:1|7:2|7:3|7:4|8:1|8:4,28
56,1784,0.9825775258419474,0.0,0.0,0.0,0.0,9,death,0,1,fire,0,4,4,6:1|7:1|8:1|8:2,28
57,1785,0.9822607535845281,0.0,0.0,0.0,0.0,19,death,0,1,fire,0,7,7,6:1|6:2|6:3|7:1|7:2|8:1|8:2,28
58,1786,0.981943981327109,0.0,0.0,0.0,0.0,8,death,0,1,fire,0,5,5,6:1|6:2|7:1|7:2|8:2,28
59,1787,0.9816272090696899,0.0,0.0,0.0,0.0,3,death,0,1,fire,0,3,3,7:1|8:1|8:2,28
60,1788,0.9813104368122707,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,28
61,1789,0.9809936645548516,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|7:2|8:2,28
62,1790,0.9806768922974325,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,28
63,1791,0.9803601200400134,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,10,10,2:1|2:2|2:3|2:4|2:5|3:1|4:1|5:1|6:1|7:1,30
64,1792,0.9800433477825942,0.0,0.0,0.0,0.0,8,death,0,1,fire,0,7,7,6:2|6:3|7:1|7:2|7:3|7:4|8:4,30
65,1793,0.9797265755251751,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,4,4,6:2|7:1|7:2|8:2,30
66,1794,0.979409803267756,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,30
67,1795,0.9790930310103367,0.0,0.0,0.0,0.0,6,death,0,1,fire,0,3,3,7:1|8:1|8:2,30
68,1796,0.9787762587529176,0.0,0.0,0.0,0.0,20,death,0,1,fire,0,7,7,5:1|6:1|6:2|7:1|7:2|7:3|8:3,30
69,1797,0.9784594864954985,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,18,18,3:1|4:1|4:2|4:3|4:4|4:5|4:6|5:1|5:2|5:6|6:1|6:2|6:3|6:4|6:5|6:6|7:1|7:5,31
70,1798,0.9781427142380794,0.0,0.0,0.0,0.0,9,death,0,1,fire,0,6,6,6:3|6:4|7:1|7:2|7:3|8:3,31
71,1799,0.9778259419806602,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,13,13,2:1|3:1|4:1|4:2|4:3|5:1|5:2|6:1|6:2|6:3|7:1|7:2|8:1,31
72,1800,0.9775091697232411,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|7:2|8:2,31
73,1801,0.977192397465822,1.0,1.0,0.0,1.0,18,victory,1,0,,0,14,14,6:1|6:2|6:3|6:4|6:5|6:6|6:7|6:8|7:1|7:2|7:4|7:5|7:6|7:8,31
74,1802,0.9768756252084028,0.0,0.0,0.0,0.0,5,death,0,1,fire,0,3,3,7:1|8:1|8:2,31
75,1803,0.9765588529509837,0.0,0.0,0.0,0.0,3,death,0,1,fire,0,3,3,7:1|8:1|8:2,31
76,1804,0.9762420806935646,0.0,0.0,0.0,0.0,17,death,0,1,fire,0,5,5,6:1|7:1|7:2|8:1|8:2,31
77,1805,0.9759253084361453,0.0,0.0,0.0,0.0,11,death,0,1,fire,0,7,7,6:1|6:2|6:3|7:1|7:2|7:3|8:2,31
78,1806,0.9756085361787262,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,4,4,7:1|7:2|7:3|8:2,31
79,1807,0.9752917639213071,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,4,4,7:1|7:2|8:1|8:2,31
80,1808,0.974974991663888,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|7:2|8:2,31
81,1809,0.9746582194064688,0.0,0.0,0.0,0.0,8,death,0,1,fire,0,3,3,7:1|8:1|8:2,31
82,1810,0.9743414471490497,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,13,13,2:1|2:2|2:3|2:4|2:5|2:6|3:1|4:1|4:2|5:1|6:1|6:2|7:1,32
83,1811,0.9740246748916306,0.0,0.0,0.0,0.0,33,death,0,1,fire,0,9,9,4:1|4:2|5:1|5:2|6:1|6:2|7:1|8:1|8:2,32
84,1812,0.9737079026342114,0.0,0.0,0.0,0.0,6,death,0,1,fire,0,5,5,6:1|6:2|7:1|7:2|8:2,32
85,1813,0.9733911303767923,0.0,0.0,0.0,0.0,5,death,0,1,fire,0,3,3,7:1|8:1|8:2,32
86,1814,0.9730743581193732,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,3,3,7:1|8:1|8:2,32
87,1815,0.9727575858619539,0.0,0.0,0.0,0.0,3,death,0,1,fire,0,3,3,7:1|8:1|8:2,32
88,1816,0.9724408136045348,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,3,3,7:1|8:1|8:2,32
89,1817,0.9721240413471157,0.0,0.0,0.0,0.0,5,death,0,1,fire,0,3,3,7:1|8:1|8:2,32
90,1818,0.9718072690896966,0.0,0.0,0.0,0.0,11,death,0,1,fire,0,3,3,7:1|8:1|8:2,32
91,1819,0.9714904968322774,0.0,0.0,0.0,0.0,11,death,0,1,fire,0,4,4,6:1|7:1|8:1|8:2,32
92,1820,0.9711737245748583,0.0,0.0,0.0,0.0,27,death,0,1,fire,0,9,9,6:1|6:2|6:3|6:4|7:1|7:2|7:3|7:4|8:4,32
93,1821,0.9708569523174392,0.0,0.0,0.0,0.0,3,death,0,1,fire,0,3,3,7:1|7:2|8:2,32
94,1822,0.97054018006002,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,11,11,4:1|4:2|4:3|4:4|5:1|5:2|6:1|6:2|6:3|7:1|7:2,32
95,1823,0.9702234078026009,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,32
96,1824,0.9699066355451818,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,13,13,4:2|4:3|5:1|5:2|6:1|6:2|6:3|6:4|7:1|7:2|7:3|7:4|8:1,32
97,1825,0.9695898632877626,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|7:2|8:2,32
98,1826,0.9692730910303434,0.0,0.0,0.0,0.0,41,death,0,1,fire,0,12,12,2:1|3:1|4:1|4:2|5:1|5:2|6:1|6:2|7:1|7:2|7:3|8:3,32
99,1827,0.9689563187729243,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,4,4,6:2|7:1|7:2|8:2,32
100,1828,0.9686395465155052,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,3,3,7:1|8:1|8:2,32
101,1829,0.968322774258086,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,15,15,2:1|3:1|4:1|4:2|5:1|5:2|6:1|6:2|6:3|6:4|7:1|7:2|7:3|7:4|8:1,32
102,1830,0.9680060020006669,0.0,0.0,0.0,0.0,5,death,0,1,fire,0,3,3,7:1|8:1|8:2,32
103,1831,0.9676892297432478,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,12,12,2:1|2:2|2:3|3:1|4:1|4:2|4:3|5:1|5:2|6:1|7:1|7:2,32
104,1832,0.9673724574858286,0.0,0.0,0.0,0.0,10,death,0,1,fire,0,4,4,6:1|7:1|8:1|8:2,32
105,1833,0.9670556852284095,0.0,0.0,0.0,0.0,3,death,0,1,fire,0,3,3,7:1|7:2|8:2,32
106,1834,0.9667389129709903,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,32
107,1835,0.9664221407135712,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,32
108,1836,0.966105368456152,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,11,11,3:1|4:1|4:2|5:1|5:2|6:1|6:2|6:3|7:1|7:2|7:3,32
109,1837,0.9657885961987329,0.0,0.0,0.0,0.0,24,death,0,1,fire,0,10,10,3:1|4:1|5:1|5:2|6:1|6:2|7:1|7:2|8:1|8:2,32
110,1838,0.9654718239413138,0.0,0.0,0.0,0.0,10,death,0,1,fire,0,6,6,6:3|7:1|7:2|7:3|8:1|8:2,32
111,1839,0.9651550516838946,0.0,0.0,0.0,0.0,8,death,0,1,fire,0,4,4,7:1|7:2|8:1|8:2,32
112,1840,0.9648382794264755,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|7:2|8:2,32
113,1841,0.9645215071690564,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,24,24,2:3|2:4|2:5|2:6|2:7|3:7|4:1|4:2|4:3|4:4|4:5|4:6|4:7|4:8|5:1|5:2|5:6|5:7|5:8|6:1|6:2|6:7|7:1|7:2,37
114,1842,0.9642047349116372,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,15,15,2:1|2:2|2:3|3:1|4:1|4:2|5:1|5:2|6:1|6:2|6:3|6:4|7:1|7:2|7:3,37
115,1843,0.9638879626542181,0.0,0.0,0.0,0.0,12,death,0,1,fire,0,11,11,5:1|5:2|6:1|6:2|6:3|6:4|6:5|7:1|7:5|7:6|8:6,37
116,1844,0.963571190396799,0.0,0.0,0.0,0.0,9,death,0,1,fire,0,6,6,6:1|6:2|7:1|7:2|8:1|8:2,37
117,1845,0.9632544181393798,0.0,0.0,0.0,0.0,23,death,0,1,fire,0,8,8,3:1|4:1|5:1|5:2|6:1|7:1|8:1|8:2,37
118,1846,0.9629376458819606,0.0,0.0,0.0,0.0,19,death,0,1,fire,0,8,8,5:1|6:1|6:2|6:3|7:1|7:2|7:3|8:3,37
119,1847,0.9626208736245415,0.0,0.0,0.0,0.0,8,death,0,1,fire,0,7,7,6:1|6:2|6:3|7:1|7:2|7:3|8:3,37
120,1848,0.9623041013671224,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,3,3,7:1|8:1|8:2,37
121,1849,0.9619873291097032,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,12,12,2:1|2:2|3:1|4:1|4:2|4:3|5:1|5:2|6:1|6:2|7:1|7:2,37
122,1850,0.9616705568522841,0.0,0.0,0.0,0.0,14,death,0,1,fire,0,8,8,3:1|4:1|5:1|5:2|6:2|7:1|7:2|8:2,37
123,1851,0.961353784594865,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,13,13,2:1|2:2|2:3|2:4|3:1|4:1|5:1|5:2|6:2|6:3|7:1|7:2|8:1,37
124,1852,0.9610370123374459,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,37
125,1853,0.9607202400800267,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,11,11,2:1|3:1|4:1|4:2|5:1|5:2|6:1|6:2|6:3|7:1|7:2,37
126,1854,0.9604034678226075,0.0,0.0,0.0,0.0,3,death,0,1,fire,0,3,3,7:1|8:1|8:2,37
127,1855,0.9600866955651884,0.0,0.0,0.0,0.0,5,death,0,1,fire,0,4,4,6:1|7:1|7:2|8:2,37
128,1856,0.9597699233077692,0.0,0.0,0.0,0.0,30,death,0,1,fire,0,13,13,5:2|5:6|6:1|6:2|6:3|6:4|6:5|6:6|7:1|7:4|7:5|7:6|8:6,37
129,1857,0.9594531510503501,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,4,4,7:1|7:2|7:3|8:2,37
130,1858,0.959136378792931,0.0,0.0,0.0,0.0,14,death,0,1,fire,0,8,8,4:2|5:2|6:1|6:2|7:1|7:2|8:1|8:2,37
131,1859,0.9588196065355118,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,3,3,7:1|8:1|8:2,37
132,1860,0.9585028342780927,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,9,9,4:1|4:2|5:1|5:2|6:1|6:2|7:1|7:2|8:1,37
133,1861,0.9581860620206736,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,37
134,1862,0.9578692897632545,0.0,0.0,0.0,0.0,5,death,0,1,fire,0,4,4,7:1|7:2|7:3|8:3,37
135,1863,0.9575525175058353,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,13,13,4:1|4:2|4:3|4:4|4:5|5:1|5:2|6:1|6:2|6:3|6:4|7:1|7:2,37
136,1864,0.9572357452484161,0.0,0.0,0.0,0.0,7,death,0,1,fire,0,4,4,7:1|7:2|8:1|8:2,37
137,1865,0.956918972990997,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,15,15,4:1|4:2|4:3|4:4|4:5|5:1|5:2|6:1|6:2|6:3|6:4|7:1|7:2|7:3|7:4,37
138,1866,0.9566022007335778,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,17,17,2:7|2:8|3:7|3:8|4:1|4:2|4:3|4:4|4:5|4:6|4:7|4:8|5:1|5:2|6:1|7:1|8:1,39
139,1867,0.9562854284761587,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,13,13,2:1|2:2|3:1|4:1|4:2|4:3|4:4|4:5|4:6|4:7|5:1|6:1|7:1,39
140,1868,0.9559686562187396,0.0,0.0,0.0,0.0,14,death,0,1,fire,0,6,6,5:1|6:1|6:2|7:1|8:1|8:2,39
141,1869,0.9556518839613204,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,12,12,2:1|2:2|3:1|4:1|4:2|4:3|5:1|5:2|6:1|6:2|6:3|7:1,39
142,1870,0.9553351117039013,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,3,3,7:1|8:1|8:2,39
143,1871,0.9550183394464822,0.0,0.0,0.0,0.0,19,death,0,1,fire,0,8,8,5:1|5:2|6:1|6:2|7:1|7:2|8:1|8:2,39
144,1872,0.9547015671890631,0.0,0.0,0.0,0.0,20,death,0,1,fire,0,9,9,5:1|6:1|6:2|6:3|7:1|7:2|7:3|8:1|8:2,39
145,1873,0.9543847949316439,0.0,0.0,0.0,0.0,6,death,0,1,fire,0,3,3,7:1|7:2|8:2,39
146,1874,0.9540680226742247,0.0,0.0,0.0,0.0,26,death,0,1,fire,0,9,9,4:2|5:1|5:2|6:1|6:2|7:1|7:2|8:1|8:2,39
147,1875,0.9537512504168056,0.0,0.0,0.0,0.0,7,death,0,1,fire,0,3,3,7:1|7:2|8:2,39
148,1876,0.9534344781593864,0.0,0.0,0.0,0.0,8,death,0,1,fire,0,4,4,6:1|7:1|8:1|8:2,39
149,1877,0.9531177059019673,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,13,13,2:1|2:2|3:1|4:1|4:2|4:3|4:4|4:5|5:1|5:2|6:2|7:1|7:2,39
150,1878,0.9528009336445482,0.0,0.0,0.0,0.0,15,death,0,1,fire,0,11,11,5:1|5:2|6:1|6:2|6:3|6:4|6:5|7:1|7:3|7:5|8:5,39
151,1879,0.952484161387129,0.0,0.0,0.0,0.0,5,death,0,1,fire,0,3,3,7:1|8:1|8:2,39
152,1880,0.9521673891297099,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,4,4,7:1|7:2|8:1|8:2,39
153,1881,0.9518506168722908,0.0,0.0,0.0,0.0,3,death,0,1,fire,0,3,3,7:1|8:1|8:2,39
154,1882,0.9515338446148717,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,39
155,1883,0.9512170723574525,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,39
156,1884,0.9509003001000333,0.0,0.0,0.0,0.0,3,death,0,1,fire,0,3,3,7:1|8:1|8:2,39
157,1885,0.9505835278426142,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,13,13,3:1|4:1|4:2|4:3|4:4|4:5|4:6|5:1|5:2|6:1|7:1|7:2|7:3,39
158,1886,0.950266755585195,0.0,0.0,0.0,0.0,3,death,0,1,fire,0,4,4,7:1|7:2|7:3|8:3,39
159,1887,0.9499499833277759,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,14,14,3:1|4:1|4:2|4:3|4:4|5:1|5:2|6:1|6:2|7:1|7:2|7:3|7:4|8:1,39
160,1888,0.9496332110703568,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,10,10,3:1|4:1|4:2|5:1|5:2|6:1|6:2|7:1|7:2|8:1,39
161,1889,0.9493164388129376,1.0,1.0,0.0,1.0,12,victory,1,0,,0,12,12,5:6|5:7|6:5|6:6|6:7|6:8|7:1|7:2|7:3|7:4|7:5|7:8,39
162,1890,0.9489996665555185,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,12,12,3:1|4:1|4:2|4:3|4:4|4:5|5:1|5:2|6:1|6:2|7:1|7:2,39
163,1891,0.9486828942980994,0.0,0.0,0.0,0.0,19,death,0,1,fire,0,8,8,5:1|5:2|6:1|6:2|7:1|7:2|8:1|8:2,39
164,1892,0.9483661220406803,0.0,0.0,0.0,0.0,12,death,0,1,fire,0,8,8,4:2|5:1|5:2|6:1|6:2|7:1|7:2|8:2,39
165,1893,0.948049349783261,0.0,0.0,0.0,0.0,5,death,0,1,fire,0,5,5,7:1|7:2|7:3|8:1|8:3,39
166,1894,0.947732577525842,0.0,0.0,0.0,0.0,7,death,0,1,fire,0,3,3,7:1|8:1|8:2,39
167,1895,0.9474158052684228,0.0,0.0,0.0,0.0,4,death,0,1,fire,0,4,4,6:1|7:1|8:1|8:2,39
168,1896,0.9470990330110036,0.0,0.0,0.0,0.0,8,death,0,1,fire,0,5,5,6:3|7:1|7:2|7:3|8:3,39
169,1897,0.9467822607535845,0.0,0.0,0.0,0.0,18,death,0,1,fire,0,5,5,5:1|6:1|7:1|8:1|8:2,39
170,1898,0.9464654884961654,0.0,0.0,0.0,0.0,2,death,0,1,fire,0,3,3,7:1|8:1|8:2,39
171,1899,0.9461487162387463,0.0,0.0,0.0,0.0,13,death,0,1,fire,0,4,4,6:1|7:1|8:1|8:2,39
172,1900,0.9458319439813271,0.0,0.0,0.0,0.0,10,death,0,1,fire,0,5,5,7:1|7:2|7:3|8:1|8:2,39
173,1901,0.945515171723908,0.0,0.0,0.0,0.0,5,death,0,1,fire,0,3,3,7:1|8:1|8:2,39
174,1902,0.9451983994664889,0.0,0.0,0.0,0.0,6,death,0,1,fire,0,4,4,6:1|7:1|8:1|8:2,39
175,1903,0.9448816272090697,0.0,0.0,0.0,0.0,37,death,0,1,fire,0,13,13,5:1|5:2|6:1|6:2|6:3|6:4|7:1|7:2|7:3|7:4|7:5|8:1|8:4,39
176,1904,0.9445648549516505,0.0,0.0,0.0,0.0,6,death,0,1,fire,0,5,5,5:1|6:1|7:1|8:1|8:2,39
177,1905,0.9442480826942314,0.0,0.0,0.0,0.0,50,truncated,0,0,,1,20,20,2:2|2:3|2:4|2:5|2:6|2:7|3:7|4:2|4:3|4:4|4:5|4:6|4:7|5:1|5:2|6:1|6:2|6:3|7:1|8:1,39
178,1906,0.9439313104368123,0.0,0.0,0.0,0.0,21,death,0,1,fire,0,9,9,4:1|4:2|5:1|5:2|6:1|6:2|7:1|8:1|8:2,39
179,1907,0.9436145381793931,0.0,0.0,0.0,0.0,3,death,0,1,fire,0,3,3,7:1|8:1|8:2,39
