episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
14,1742,0.9742084168336673,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,16,16,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0|3:3|4:0|4:1|4:2|4:3,90
15,1743,0.9722244488977956,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,23,23,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|3:0|4:0|4:1|5:0|6:0|6:1|7:0|7:1|7:2|8:2|9:0|9:1|9:2|9:3,94
16,1744,0.9702404809619238,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,21,21,0:0|1:0|2:0|2:1|2:3|2:4|3:0|3:3|3:4|4:0|4:1|4:2|4:3|4:4|4:5|5:0|5:1|5:3|6:0|6:1|7:0,94
17,1745,0.9682565130260521,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,20,20,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0|3:3|4:3|4:4|4:5|4:6|5:5|5:6|6:5|7:5,94
18,1746,0.9662725450901803,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,11,11,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0,94
19,1747,0.9642885771543086,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,29,29,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|2:4|3:0|3:3|3:4|4:0|4:1|4:2|4:3|4:4|4:5|5:0|5:1|5:5|6:1|6:5|7:5|7:6|7:7|7:8,96
20,1748,0.9623046092184369,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,19,19,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|2:4|3:0|3:3|3:4|4:0|4:1|4:2|4:4|5:1,96
21,1749,0.9603206412825651,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,27,27,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|2:4|3:0|3:3|3:4|4:0|4:1|4:3|4:4|5:0|5:1|6:0|6:1|6:3|6:4|7:1|7:2|7:3,96
22,1750,0.9583366733466934,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,25,25,0:0|0:1|0:2|1:0|1:1|2:0|3:0|4:0|4:1|4:2|4:3|5:0|5:1|5:3|6:0|6:1|6:3|7:0|7:1|7:3|8:0|8:3|8:4|8:5|9:0,97
23,1751,0.9563527054108216,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,17,17,0:0|0:1|0:2|0:4|0:5|0:6|0:7|1:0|1:1|1:2|1:4|2:0|2:1|2:2|2:3|2:4|3:4,97
24,1752,0.9543687374749499,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,12,12,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0|4:0,97
25,1753,0.9523847695390781,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,9,9,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2,97
26,1754,0.9504008016032064,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,13,13,0:0|0:1|0:2|1:0|1:1|1:2|1:4|2:0|2:1|2:2|2:3|2:4|3:3,97
27,1755,0.9484168336673346,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,13,13,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0|4:0|4:1,97
28,1756,0.9464328657314629,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,21,21,0:0|0:1|1:0|1:1|1:2|2:0|2:1|2:2|2:3|2:4|3:0|3:3|3:4|4:0|4:1|4:2|4:3|5:0|5:1|6:0|6:1,97
29,1757,0.9444488977955912,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,31,31,0:0|0:1|0:2|0:5|0:6|0:7|1:2|1:6|1:7|1:8|2:1|2:2|2:3|2:6|2:7|2:8|2:9|3:3|3:4|3:6|3:8|3:9|4:3|4:4|4:5|4:6|5:3|5:5|6:3|6:4|6:5,99
30,1758,0.9424649298597194,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,22,22,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:3|2:4|3:0|3:3|3:4|4:0|4:1|4:2|4:3|4:4|4:5|5:0|5:1|6:0|6:1,99
31,1759,0.9404809619238477,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,15,15,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:3|4:0|4:1|4:2|4:3,99
32,1760,0.9384969939879759,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,23,23,0:0|1:0|2:0|3:0|4:0|4:1|5:0|5:1|6:0|6:1|6:3|7:0|7:1|7:2|7:3|8:0|8:2|8:3|8:4|9:0|9:1|9:3|9:4,99
33,1761,0.9365130260521042,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,22,22,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|3:0|4:0|4:1|4:2|5:0|5:1|6:0|6:1|7:0|7:1|7:2|7:3|8:0|9:0,99
34,1762,0.9345290581162324,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,16,16,0:0|0:1|0:2|1:0|1:1|1:2|1:4|2:2|2:3|2:4|3:3|3:4|4:3|4:4|4:5|5:5,99
35,1763,0.9325450901803607,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,16,16,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|3:0|4:0|4:1|4:2|4:3|5:0|5:1,99
36,1764,0.930561122244489,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,16,16,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|3:0|4:0|4:1|5:0|5:1|6:0|6:1,99
37,1765,0.9285771543086172,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,19,19,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|2:4|3:0|3:3|3:4|4:0|4:2|4:3|4:4|5:0,99
38,1766,0.9265931863727455,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,25,25,0:0|0:1|0:2|1:1|1:2|1:4|2:2|2:3|2:4|3:3|3:4|4:3|4:4|4:5|5:3|5:5|6:5|7:5|7:6|7:7|8:5|8:6|8:7|9:5|9:6,99
39,1767,0.9246092184368737,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,9,9,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2,99
40,1768,0.922625250501002,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,12,12,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0|3:3,99
41,1769,0.9206412825651302,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,12,12,0:0|1:0|2:0|3:0|4:0|4:1|5:0|5:1|6:0|6:1|7:0|7:1,99
42,1770,0.9186573146292585,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,28,28,0:0|0:1|1:0|1:1|1:2|2:0|2:1|3:0|4:0|4:1|5:0|5:1|5:3|6:1|6:3|6:4|6:5|7:0|7:1|7:2|7:3|8:0|8:2|8:3|9:0|9:1|9:2|9:3,99
43,1771,0.9166733466933867,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,10,10,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|3:0,99
44,1772,0.914689378757515,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,19,19,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0|4:0|4:1|5:0|5:1|6:0|6:1|7:0|7:1,99
45,1773,0.9127054108216432,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,13,13,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0|3:3|4:3,99
46,1774,0.9107214428857715,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,17,17,0:0|0:1|1:0|1:1|2:0|2:1|2:2|3:0|4:0|4:1|5:0|5:1|6:0|6:1|7:0|7:1|8:0,99
47,1775,0.9087374749498998,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,12,12,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|2:4|3:0,99
48,1776,0.906753507014028,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,28,22,0:0|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:4|1:6|1:7|1:8|1:9|2:0|2:1|2:2|2:3|2:4|2:8|2:9|3:0,108
49,1777,0.9047695390781563,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,24,22,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:2|1:4|1:7|1:8|1:9|2:1|2:2|2:3|2:4|2:8|2:9,108
50,1778,0.9027855711422845,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,25,25,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|2:4|3:3|4:2|4:3|5:3|5:5|6:3|6:4|6:5|7:5|7:6|7:7|8:6|8:7|9:7,108
51,1779,0.9008016032064128,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,23,23,0:0|0:1|0:2|1:0|1:1|1:2|1:4|2:0|2:1|2:2|2:3|2:4|3:3|3:4|4:2|4:3|4:4|4:5|5:3|5:5|6:3|6:4|6:5,108
52,1780,0.898817635270541,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,35,35,0:0|0:1|0:2|1:0|1:1|1:2|2:0|3:0|4:0|5:0|5:3|5:8|5:9|6:0|6:1|6:3|6:4|6:5|6:8|6:9|7:0|7:1|7:2|7:3|7:5|7:6|7:8|7:9|8:6|8:7|8:8|8:9|9:7|9:8|9:9,119
53,1781,0.8968336673346693,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,11,11,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|3:0|4:0,119
54,1782,0.8948496993987975,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,36,32,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|3:0|3:6|4:0|4:1|4:2|4:3|4:6|5:0|5:1|5:3|5:5|5:6|5:7|5:8|6:3|6:4|6:5|6:8|7:3|7:7|7:8|7:9|8:8|8:9,123
55,1783,0.8928657314629258,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,19,19,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|3:0|4:0|4:1|4:2|4:3|4:4|4:5|5:3|6:3|6:4,123
56,1784,0.8908817635270541,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,24,24,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|3:0|4:0|4:1|4:2|5:1|6:0|6:1|7:0|7:1|7:2|8:0|8:2|9:0|9:1|9:2,123
57,1785,0.8888977955911823,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,10,10,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|3:0|4:0,123
58,1786,0.8869138276553106,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,29,26,0:0|0:4|0:5|0:6|0:8|0:9|1:0|1:4|1:6|1:7|1:8|1:9|2:0|2:3|2:4|2:6|2:7|2:8|2:9|3:0|3:3|3:6|4:0|4:1|4:2|4:3,126
59,1787,0.8849298597194388,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,19,19,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|2:4|3:3|3:4|4:2|4:3|4:4|5:3|6:3|6:4,126
60,1788,0.8829458917835671,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,28,28,0:0|1:0|1:1|1:2|2:0|2:1|2:2|3:0|4:0|4:1|5:0|5:1|6:0|6:1|7:1|7:2|7:3|7:5|7:6|8:2|8:3|8:5|9:0|9:1|9:2|9:3|9:4|9:5,126
61,1789,0.8809619238476953,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,16,16,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0|3:3|4:0|4:1|4:2|4:3,126
62,1790,0.8789779559118236,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,37,37,0:0|0:8|0:9|1:0|1:6|1:7|1:8|2:0|2:6|2:7|3:0|3:6|4:0|4:6|5:0|5:1|5:5|5:6|5:7|6:0|6:1|6:4|6:5|7:0|7:1|7:2|7:5|8:0|8:2|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4,126
63,1791,0.8769939879759518,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,10,10,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|3:0,126
64,1792,0.8750100200400802,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,23,23,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:3|4:3|4:4|4:5|4:6|5:3|5:5|6:3|6:4|6:5|7:3|7:5|8:3,126
65,1793,0.8730260521042084,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,27,27,0:0|0:1|0:2|1:1|1:2|2:0|2:1|2:2|3:0|4:0|4:1|4:2|5:0|5:1|5:3|6:0|6:1|6:3|6:4|7:0|7:1|7:2|7:3|8:0|8:3|9:0|9:3,126
66,1794,0.8710420841683366,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,16,16,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0|3:3|4:0|4:1|5:0|5:1,126
67,1795,0.8690581162324649,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,14,14,0:0|0:1|0:2|1:0|1:1|1:2|2:1|2:2|2:3|2:4|3:3|3:4|4:3|4:4,126
68,1796,0.8670741482965931,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,16,16,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|2:4|3:0|3:3|3:4|4:0|4:3,126
69,1797,0.8650901803607214,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,10,10,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|3:0,126
70,1798,0.8631062124248496,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,11,11,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0,126
71,1799,0.8611222444889779,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,33,26,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:2|1:4|1:6|1:7|1:8|1:9|2:0|2:1|2:2|2:3|2:4|2:6|2:7|2:8|3:8,127
72,1800,0.8591382765531062,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,26,24,0:0|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:2|1:4|1:6|1:7|1:8|1:9|2:1|2:2|2:3|2:4|2:6|2:7|2:8|3:8|3:9,127
73,1801,0.8571543086172344,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,38,35,0:0|0:1|0:2|0:7|0:8|1:0|1:1|1:7|1:8|2:0|2:1|2:2|2:3|2:4|2:6|2:7|2:8|2:9|3:0|3:4|3:6|3:8|3:9|4:4|4:5|4:6|4:8|5:7|5:8|5:9|6:8|6:9|7:6|7:7|7:8,136
74,1802,0.8551703406813627,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,14,14,0:0|0:1|0:2|1:0|1:1|1:2|1:4|2:0|2:1|2:2|2:3|2:4|3:3|3:4,136
75,1803,0.8531863727454909,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,23,23,0:0|0:1|0:2|1:2|2:1|2:2|2:3|2:4|3:3|3:4|4:3|5:3|6:3|6:4|6:5|7:1|7:2|7:3|8:2|8:3|8:4|9:2|9:3,136
76,1804,0.8512024048096192,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,19,19,0:0|0:1|0:2|0:4|0:5|0:6|1:0|1:1|1:2|1:4|2:0|2:1|2:2|2:3|2:4|3:3|3:4|4:3|4:4,136
77,1805,0.8492184368737474,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,23,23,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|3:0|4:0|5:0|5:1|6:0|6:1|7:0|7:1|7:2|8:2|8:3|9:0|9:1|9:2|9:3,136
78,1806,0.8472344689378758,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,19,19,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|3:0|4:0|4:1|4:2|5:0|5:1|6:0|6:1|7:0|7:1|7:2,136
79,1807,0.845250501002004,3.0,3.0,0.0,3.0,60,victory,1,0,,0,28,28,0:0|0:1|0:4|0:5|0:6|0:7|0:8|0:9|1:1|1:2|1:4|1:9|2:1|2:2|2:3|2:4|2:9|3:8|3:9|4:9|5:7|5:8|5:9|6:8|6:9|7:9|8:8|8:9,139
80,1808,0.8432665330661323,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,10,10,0:0|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|3:0,139
81,1809,0.8412825651302606,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,33,28,0:0|0:1|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:2|1:4|1:6|1:7|1:8|1:9|2:2|2:3|2:4|2:6|2:8|2:9|3:6|3:8|3:9|4:5|4:6|5:6,139
82,1810,0.8392985971943888,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,37,30,0:0|0:1|0:4|0:5|0:6|0:7|1:1|1:2|1:6|1:7|1:8|1:9|2:2|2:3|2:6|2:7|2:8|2:9|3:3|3:6|3:8|3:9|4:3|4:4|4:5|4:6|4:8|4:9|5:5|5:9,149
83,1811,0.8373146292585171,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,19,19,0:0|0:1|1:0|1:1|1:2|1:4|2:0|2:1|2:2|2:3|2:4|3:0|3:3|3:4|4:3|4:4|4:5|5:5|5:6,149
84,1812,0.8353306613226453,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,28,24,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|1:0|1:1|1:2|1:4|1:6|1:7|2:1|2:2|2:3|2:4|2:6|2:7|3:3|3:4|4:4|4:5,149
85,1813,0.8333466933867736,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,27,24,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:4|1:6|1:7|1:8|1:9|2:1|2:2|2:3|2:4|2:6|2:7|2:8|2:9,149
86,1814,0.8313627254509018,2.0,2.0,0.0,2.0,100,truncated,0,0,,1,43,33,0:0|0:1|0:2|0:5|0:6|0:7|0:8|1:0|1:2|1:6|1:7|1:8|1:9|2:2|2:3|2:4|2:6|2:7|2:8|2:9|3:4|3:6|3:8|3:9|4:4|4:5|4:6|4:8|4:9|5:5|5:6|5:7|6:5,158
87,1815,0.8293787575150301,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,21,21,0:0|0:1|0:2|1:0|1:1|1:2|2:0|2:1|2:2|2:3|2:4|3:0|3:3|4:0|4:1|4:2|4:3|5:0|5:1|6:0|6:1,158
88,1816,0.8273947895791584,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,44,36,0:0|0:1|0:2|0:4|0:5|0:6|1:0|1:1|1:2|1:4|1:6|1:7|1:8|2:0|2:1|2:2|2:3|2:4|2:6|2:7|2:8|2:9|3:3|3:6|3:8|3:9|4:1|4:2|4:3|4:4|4:5|4:6|4:9|5:1|5:3|6:3,169
89,1817,0.8254108216432865,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,28,27,0:0|0:1|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:4|1:6|1:7|1:8|1:9|2:0|2:1|2:2|2:3|2:4|2:6|2:7|2:8|2:9|3:0|4:0|5:0,170
90,1818,0.8234268537074148,0.0,0.0,0.0,0.0,100,truncated,0,0,,1,17,17,0:0|0:1|0:2|1:0|1:1|1:2|1:4|2:0|2:1|2:2|2:3|2:4|3:0|3:3|4:0|5:0|6:0,170
91,1819,0.821442885771543,2.0,2.0,0.0,2.0,100,truncated,0,0,,1,42,40,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:2|1:4|1:6|1:8|1:9|2:1|2:2|2:3|2:4|2:6|2:7|2:8|2:9|3:8|3:9|4:8|4:9|5:9|6:8|6:9|7:6|7:7|7:8|7:9|8:6|8:7|8:9|9:6|9:7,177
92,1820,0.8194589178356714,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,45,40,0:0|0:1|1:0|1:1|1:2|2:0|2:1|3:0|3:6|4:0|4:1|4:2|4:3|4:4|4:5|4:6|4:8|5:0|5:1|5:3|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:3|6:4|6:5|7:5|7:6|7:7|8:5|8:6|8:7|8:8|9:6|9:7|9:8,192
93,1821,0.8174749498997996,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,39,29,0:0|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:2|1:4|1:6|1:7|1:8|1:9|2:0|2:1|2:2|2:3|2:4|2:6|2:7|3:0|3:3|3:4|3:6|4:4|4:5|4:6,198
94,1822,0.8154909819639279,2.0,2.0,0.0,2.0,100,truncated,0,0,,1,42,35,0:0|0:4|0:5|0:6|0:7|0:8|1:0|1:1|1:2|1:4|1:6|1:7|1:8|2:0|2:1|2:2|2:3|2:4|2:8|2:9|3:3|3:4|3:8|4:4|4:5|4:6|4:8|4:9|5:5|5:6|5:7|5:8|5:9|6:8|6:9,207
95,1823,0.8135070140280561,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,27,22,0:0|0:4|0:5|0:6|0:7|0:8|1:0|1:1|1:4|1:6|1:7|1:8|1:9|2:0|2:1|2:2|2:3|2:4|2:6|2:7|2:8|2:9,207
96,1824,0.8115230460921844,2.0,2.0,0.0,2.0,100,truncated,0,0,,1,42,40,0:0|0:2|0:4|0:5|0:6|0:8|1:0|1:1|1:2|1:4|1:6|1:7|1:8|1:9|2:0|2:1|2:2|2:3|2:4|2:6|2:7|2:8|2:9|3:3|3:8|3:9|4:8|5:8|6:8|7:6|7:7|7:8|8:6|8:7|8:8|8:9|9:6|9:7|9:8|9:9,217
97,1825,0.8095390781563127,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,29,26,0:0|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:2|1:4|1:7|1:8|1:9|2:2|2:3|2:4|2:6|2:7|2:8|2:9|3:3|3:4|3:9|4:3|4:4,217
98,1826,0.8075551102204409,3.0,3.0,0.0,3.0,71,victory,1,0,,0,32,32,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|1:0|1:1|1:2|1:4|1:8|2:0|2:1|2:2|2:3|2:4|2:8|2:9|3:4|3:9|4:4|4:9|5:8|5:9|6:9|7:9|8:8|8:9|9:8|9:9,219
99,1827,0.8055711422845692,2.0,2.0,0.0,2.0,100,truncated,0,0,,1,35,33,0:0|0:1|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:4|1:6|1:7|1:8|1:9|2:1|2:2|2:3|2:4|2:9|3:8|3:9|4:8|4:9|5:6|5:7|5:8|5:9|6:9|7:9|8:9|9:8|9:9,219
100,1828,0.8035871743486974,1.0,1.0,0.0,1.0,100,truncated,0,0,,1,34,34,0:0|0:4|0:5|0:6|0:7|1:0|1:1|1:4|1:7|1:8|2:0|2:2|2:3|2:4|2:8|3:0|3:3|3:8|3:9|4:0|4:1|4:2|4:3|4:8|4:9|5:0|5:1|6:0|7:0|7:1|7:2|7:3|8:0|9:0,219
101,1829,0.8016032064128257,3.0,3.0,0.0,3.0,91,victory,1,0,,0,37,33,0:0|0:1|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:4|1:6|1:7|1:8|1:9|2:1|2:2|2:3|2:4|2:8|2:9|3:8|3:9|4:8|4:9|5:8|5:9|6:8|6:9|7:8|7:9|8:8|8:9,219
