episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
11,1739,0.9900900900900901,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,34,34,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|7:4|7:5|7:6|7:7|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,176
12,1740,0.9890990990990991,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,53,53,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:7|3:8|3:9|4:2|4:6|4:7|4:9|5:2|5:4|5:5|5:6|5:7|5:9|6:2|6:4|6:9|7:2|7:3|7:4|7:5|7:6|7:7|8:4|8:5|9:4|9:5,176
13,1741,0.9881081081081081,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,19,19,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2,176
14,1742,0.9871171171171171,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,43,33,0:0|0:1|0:2|1:0|1:2|2:2|2:3|3:1|3:2|4:2|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,181
15,1743,0.9861261261261262,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,62,48,0:0|0:1|0:2|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|3:0|3:1|3:2|3:5|3:7|3:8|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|6:0|6:1|6:2|6:4|7:0|7:4|8:0,197
16,1744,0.9851351351351352,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,41,36,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|4:4|4:5|4:6|5:0|5:1|5:2|5:4|5:5|5:6|5:7|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0|9:0|9:1|9:2|9:3,197
17,1745,0.9841441441441442,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,35,24,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|7:0,197
18,1746,0.9831531531531531,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,21,18,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2,197
19,1747,0.9821621621621621,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,54,41,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:6|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|6:0|6:1|6:2|6:4|7:2|7:3|7:4|7:5|7:6|8:4|8:5,199
20,1748,0.9811711711711711,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,53,51,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:2|1:4|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:9|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:8|8:9,206
21,1749,0.9801801801801802,3.0,3.0,0.0,3.0,250,victory,1,0,,0,50,47,0:0|0:1|0:2|1:0|1:2|2:2|2:3|3:1|3:2|3:7|3:8|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:7|5:8|6:0|6:1|6:2|6:4|6:7|6:8|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:5|8:7|8:8|8:9|9:0|9:1|9:2|9:9,214
22,1750,0.9791891891891892,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,58,58,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:2|5:5|5:6|5:7|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,214
23,1751,0.9781981981981982,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,47,36,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:0|5:2|5:4|5:5|6:0|6:1|6:2|7:0|8:0|9:0|9:1|9:2|9:3,214
24,1752,0.9772072072072072,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,60,42,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:5|5:6|5:7|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:4|9:7|9:8,224
25,1753,0.9762162162162162,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,50,40,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|7:7|8:0|8:4|8:5|8:7|9:0|9:1|9:2|9:3|9:4|9:5,224
26,1754,0.9752252252252253,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,47,39,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|8:4|8:5|9:3|9:4|9:5,224
27,1755,0.9742342342342343,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,50,50,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:2|5:4|6:2|6:4|7:2|7:3|7:4|7:5|8:4|8:5|9:1|9:2|9:3|9:4|9:5,224
28,1756,0.9732432432432433,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,51,48,0:0|0:1|0:2|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:5|1:9|2:0|2:2|2:3|2:4|2:5|2:9|3:0|3:1|3:2|3:5|3:8|3:9|4:2|4:3|4:4|4:9|5:1|5:2|5:9|6:2|6:9|7:2|7:3|7:4|7:5|7:9|8:4|8:5|8:7|8:8|8:9|9:4|9:5|9:7|9:8|9:9,224
29,1757,0.9722522522522522,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,20,20,0:0|0:1|0:2|0:4|0:5|0:6|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2,224
30,1758,0.9712612612612612,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,70,49,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:5|4:6|4:7|4:9|5:7|5:8|5:9|6:7|6:8|6:9|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,232
31,1759,0.9702702702702702,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,66,40,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|2:5|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:5|4:7|4:9|5:5|5:6|5:7|5:8|5:9|6:7|6:8|6:9|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,250
32,1760,0.9692792792792793,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,56,38,0:0|0:1|0:2|0:4|1:2|1:4|2:2|2:3|2:4|3:1|3:2|4:2|4:3|4:4|4:5|4:6|5:0|5:1|5:2|5:4|5:5|5:6|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4,251
33,1761,0.9682882882882883,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,43,35,0:0|0:1|0:2|0:4|0:5|0:6|1:0|1:2|1:4|1:5|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|7:0|7:2|7:3|8:0,251
34,1762,0.9672972972972973,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,31,31,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|4:3|5:1|5:2|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|8:0|8:4|8:5|9:0|9:1|9:2,251
35,1763,0.9663063063063063,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,59,49,0:0|0:1|0:2|0:4|0:5|0:8|0:9|1:0|1:2|1:4|1:5|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|6:0|6:1|6:2|6:4|6:7|7:0|7:7|8:0|9:0|9:1,252
36,1764,0.9653153153153153,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,66,57,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:2|3:5|3:7|3:8|3:9|4:3|4:4|4:5|4:6|4:7|4:9|5:5|5:6|5:7|5:8|5:9|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:4|9:5,254
37,1765,0.9643243243243244,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,49,46,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|3:0|3:1|3:2|4:2|4:3|4:4|4:6|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|6:0|6:1|6:2|6:4|6:8|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:9|8:4|8:5|9:3|9:4|9:5,255
38,1766,0.9633333333333334,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,77,57,0:0|0:1|0:2|0:5|0:7|0:8|0:9|1:2|1:4|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:2|3:5|3:7|3:8|3:9|4:2|4:5|4:6|4:7|4:9|5:1|5:2|5:4|5:5|5:7|5:8|5:9|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,261
39,1767,0.9623423423423423,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,70,51,0:0|0:1|0:2|0:7|0:8|1:0|1:2|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|5:1|5:2|5:5|5:6|5:7|5:8|5:9|6:7|6:9|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,273
40,1768,0.9613513513513513,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,36,31,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3,273
41,1769,0.9603603603603603,3.0,3.0,0.0,3.0,218,victory,1,0,,0,41,37,0:0|1:0|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:4|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:9|9:9,273
42,1770,0.9593693693693693,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,45,41,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|6:4|7:0|7:4|7:5|7:6|7:7|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,273
43,1771,0.9583783783783784,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,28,28,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|4:3|4:4|5:4|6:1|6:2|6:4|7:2|7:3|7:4|7:5|7:6|8:4|8:5|9:2|9:3|9:4|9:5,273
44,1772,0.9573873873873874,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,21,21,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|5:2,273
45,1773,0.9563963963963964,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,33,33,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:2|5:5,273
46,1774,0.9554054054054054,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,27,27,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|3:0|3:1|3:2|4:2|4:3|4:4|4:5|4:6|5:1|5:2|5:4|5:5|5:6|6:2|6:4|7:2|7:3|7:4,273
47,1775,0.9544144144144144,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,37,31,0:0|0:1|0:2|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|6:0|6:1|6:2|7:0|7:2|7:3|8:0,273
48,1776,0.9534234234234235,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,37,37,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7,273
49,1777,0.9524324324324325,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,60,47,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|3:7|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:9,273
50,1778,0.9514414414414415,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,63,43,0:0|0:1|0:2|0:4|1:2|1:4|1:5|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|6:0|6:1|6:2|6:4|6:7|7:0|7:2|7:3|7:4|7:5|7:6|7:7|8:0|8:5|8:7,273
51,1779,0.9504504504504504,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,42,34,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|1:0|1:2|1:4|2:0|2:2|2:3|2:4|3:0|3:1|3:2|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|6:4|7:2|7:3|7:4,273
52,1780,0.9494594594594594,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,48,32,0:0|0:1|0:2|1:0|1:2|1:4|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|3:7|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|6:1|6:4|7:4,273
53,1781,0.9484684684684684,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,59,53,0:0|0:1|0:2|1:2|1:4|1:5|2:2|2:4|2:5|3:2|3:5|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:2|6:4|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:5|7:8|7:9|8:0|8:4|8:5|8:9|9:0|9:1|9:2|9:3|9:4|9:5,278
54,1782,0.9474774774774775,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,70,54,0:0|0:1|0:6|0:7|0:8|0:9|1:0|1:7|1:9|2:0|2:8|2:9|3:0|3:1|3:2|3:9|4:2|4:3|4:4|4:5|4:6|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:2|9:3|9:4|9:5|9:7|9:8|9:9,278
55,1783,0.9464864864864865,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,35,35,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:2|5:6|5:7|6:7|7:4|7:5|7:6|7:7|8:4|8:7|9:3|9:4,278
56,1784,0.9454954954954955,3.0,3.0,0.0,3.0,200,victory,1,0,,0,40,38,0:0|0:1|0:2|1:0|1:2|1:4|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:8|8:9|9:8|9:9,278
57,1785,0.9445045045045045,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,46,37,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,278
58,1786,0.9435135135135135,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,61,46,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|2:9|3:0|3:1|3:2|3:9|4:2|4:3|4:4|4:9|5:2|5:6|5:7|5:8|5:9|6:2|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:3|9:4|9:5|9:7|9:8|9:9,278
59,1787,0.9425225225225226,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,70,52,0:0|0:1|0:2|0:5|0:6|0:7|1:0|1:2|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:5|4:6|4:7|4:9|5:5|5:6|5:7|5:8|5:9|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:8|8:9|9:8,280
60,1788,0.9415315315315316,3.0,3.0,0.0,3.0,163,victory,1,0,,0,52,47,0:0|0:1|0:2|1:0|1:2|2:2|2:3|2:4|2:5|3:2|3:5|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|6:0|6:1|6:2|6:4|6:7|6:8|7:2|7:3|7:4|7:5|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:4|9:5|9:8|9:9,284
61,1789,0.9405405405405406,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,28,28,0:0|0:1|0:2|0:4|0:5|0:6|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:1|5:2|5:4|6:1|6:2,284
62,1790,0.9395495495495495,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,48,39,0:0|0:1|0:2|1:0|1:2|1:4|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|5:7|6:0|6:1|6:2|6:4|6:7|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|8:4|8:7|8:8|9:7|9:8|9:9,293
63,1791,0.9385585585585585,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,56,48,0:0|0:1|0:2|1:2|2:2|2:3|2:5|2:7|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:7|5:8|5:9|6:7|6:8|6:9|7:0|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:4|8:5|8:7|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:7|9:8|9:9,303
64,1792,0.9375675675675675,3.0,3.0,0.0,3.0,243,victory,1,0,,0,54,42,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|6:2|6:7|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,304
65,1793,0.9365765765765766,3.0,3.0,0.0,3.0,279,victory,1,0,,0,84,56,0:0|0:1|0:2|0:7|0:8|0:9|1:0|1:2|1:7|1:8|1:9|2:2|2:7|2:8|2:9|3:1|3:2|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:0|6:4|6:7|6:8|6:9|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:4|9:5|9:7|9:9,313
66,1794,0.9355855855855856,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,63,57,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:4|6:7|6:8|6:9|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:8|9:9,313
