episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
35,6145,0.9983254162708135,0.0,0.0,0.0,0.0,186,death,0,1,monster,0,17,16,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|3:0|3:1|3:4|3:5|3:6|4:5|4:6,413
36,6146,0.9982761638081904,1.0,1.0,0.0,1.0,245,death,0,1,monster,0,45,41,0:0|0:1|0:2|1:0|1:8|2:0|2:8|2:9|3:0|3:1|3:2|3:4|3:5|3:6|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:8|5:0|5:1|5:2|5:4|6:0|6:1|6:3|6:4|7:0|7:3|8:0|8:1|8:2|8:3|9:0|9:1|9:2|9:3,415
37,6147,0.9982269113455673,0.0,0.0,0.0,0.0,53,death,0,1,monster,0,9,9,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:2,416
38,6148,0.9981776588829442,1.0,1.0,0.0,1.0,236,death,0,1,monster,0,35,24,0:0|0:1|0:2|1:0|2:0|2:2|3:0|3:1|3:2|3:4|4:2|4:3|4:4|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:3|6:4|7:3|8:3,419
39,6149,0.998128406420321,0.0,0.0,0.0,0.0,53,death,0,1,monster,0,14,8,0:0|1:0|1:2|2:0|2:2|3:0|3:1|3:2,423
40,6150,0.9980791539576979,0.0,0.0,0.0,0.0,193,death,0,1,monster,0,46,37,0:0|0:1|0:2|0:4|0:5|0:6|0:8|1:0|1:2|1:4|1:6|1:7|1:8|2:0|2:2|2:3|2:4|2:6|2:8|3:0|3:1|3:2|3:4|3:5|3:6|3:8|3:9|4:5|4:6|4:7|4:9|5:6|5:8|5:9|6:6|6:7|6:8,431
41,6151,0.9980299014950748,1.0,1.0,0.0,1.0,253,death,0,1,monster,0,26,24,0:0|0:1|0:2|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:2|6:0|6:1|6:2|7:0|7:3|8:0|8:1|8:2|8:3|9:0|9:1|9:2|9:3,431
42,6152,0.9979806490324516,0.0,0.0,0.0,0.0,27,death,0,1,monster,0,12,11,0:0|0:1|0:2|0:4|1:2|1:4|2:2|2:3|2:4|3:4|3:5,432
43,6153,0.9979313965698285,1.0,1.0,0.0,1.0,98,death,0,1,monster,0,25,20,0:0|0:4|0:5|0:6|0:7|1:0|1:4|1:6|1:7|1:8|2:0|2:2|2:3|2:4|3:0|3:1|3:2|3:4|3:5|4:4,436
44,6154,0.9978821441072053,1.0,1.0,0.0,1.0,350,truncated,0,0,,1,59,47,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|3:0|3:1|3:2|3:4|3:5|4:4|4:5|4:6|4:7|5:4|5:6|5:8|5:9|6:3|6:4|6:6|6:7|6:8|6:9|7:3|7:5|7:6|7:8|7:9|8:2|8:3|8:4|8:5|8:7|8:8|8:9|9:3|9:4|9:5|9:6|9:7|9:8|9:9,459
45,6155,0.9978328916445822,0.0,0.0,0.0,0.0,39,death,0,1,monster,0,18,18,0:0|0:1|1:0|2:0|2:2|2:3|2:4|3:0|3:1|3:2|3:4|4:3|4:4|4:5|4:6|5:4|5:6|6:6,461
46,6156,0.9977836391819591,0.0,0.0,0.0,0.0,26,death,0,1,monster,0,9,8,0:0|0:1|1:0|2:0|3:0|3:1|3:2|4:2,462
47,6157,0.997734386719336,0.0,0.0,0.0,0.0,42,death,0,1,monster,0,13,6,0:0|0:1|1:0|2:0|3:0|3:1,466
48,6158,0.9976851342567128,1.0,1.0,0.0,1.0,350,truncated,0,0,,1,62,47,0:0|0:1|1:0|2:0|2:2|2:6|3:0|3:1|3:2|3:4|3:5|3:6|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:4|5:6|6:0|6:1|6:2|6:3|6:4|6:6|6:7|7:0|7:3|7:5|7:6|8:0|8:1|8:2|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7,472
49,6159,0.9976358817940897,1.0,1.0,0.0,1.0,263,death,0,1,monster,0,43,28,0:0|0:1|0:2|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:0|8:0|8:1|8:2|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,480
50,6160,0.9975866293314666,1.0,1.0,0.0,1.0,350,truncated,0,0,,1,77,44,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:6|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:6|2:8|2:9|3:0|3:1|3:2|3:4|3:5|3:6|3:8|3:9|4:4|4:5|4:6|4:7|4:8|4:9|5:6|5:8|5:9|6:6|6:7|6:8|7:8,493
51,6161,0.9975373768688435,0.0,0.0,0.0,0.0,350,truncated,0,0,,1,13,13,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3,493
52,6162,0.9974881244062203,1.0,1.0,0.0,1.0,118,death,0,1,monster,0,39,30,0:0|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:4|1:6|1:7|1:8|1:9|2:0|2:2|2:4|2:6|2:9|3:0|3:1|3:2|3:4|3:5|3:9|4:2|4:3|4:4|4:8|4:9|5:9,502
53,6163,0.9974388719435971,1.0,1.0,0.0,1.0,164,death,0,1,monster,0,35,31,0:0|0:1|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:3|6:4|7:3|8:1|8:2|8:3|8:4|8:5|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8,503
54,6164,0.997389619480974,2.0,2.0,0.0,2.0,175,death,0,1,monster,0,40,39,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:3|6:8|6:9|7:3|7:5|7:6|7:9|8:3|8:4|8:5|8:7|8:8|8:9|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,504
55,6165,0.9973403670183509,1.0,1.0,0.0,1.0,222,death,0,1,monster,0,42,35,0:0|0:1|0:2|0:6|0:7|0:8|1:0|1:2|1:6|1:7|1:8|2:0|2:2|2:3|2:4|2:6|2:8|2:9|3:0|3:1|3:2|3:4|3:5|3:6|3:8|3:9|4:4|4:5|4:7|4:8|4:9|5:8|5:9|6:7|6:8,512
56,6166,0.9972911145557278,0.0,0.0,0.0,0.0,130,death,0,1,monster,0,23,20,0:0|0:1|0:2|0:4|1:0|1:2|1:4|2:0|2:2|2:3|2:4|3:0|3:1|3:2|3:4|3:5|4:2|4:3|4:4|5:2,514
57,6167,0.9972418620931046,1.0,1.0,0.0,1.0,191,death,0,1,monster,0,47,27,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:3|7:0|7:3|8:0|8:1|8:2|8:3|9:0|9:1|9:2,526
58,6168,0.9971926096304815,1.0,1.0,0.0,1.0,350,truncated,0,0,,1,46,35,0:0|0:1|0:2|0:8|0:9|1:0|1:2|1:4|1:6|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:6|2:8|2:9|3:0|3:1|3:2|3:4|3:5|3:6|3:8|3:9|4:2|4:3|4:5|4:6|5:1|5:2|6:1|6:2,530
59,6169,0.9971433571678584,1.0,1.0,0.0,1.0,350,truncated,0,0,,1,76,52,0:0|0:1|0:2|0:4|1:0|1:2|1:4|2:0|2:2|2:3|2:4|2:6|2:8|3:0|3:1|3:2|3:4|3:5|3:6|3:8|3:9|4:2|4:4|4:5|4:6|4:7|4:8|4:9|5:2|5:4|5:6|5:8|5:9|6:3|6:4|6:6|6:7|6:8|6:9|7:3|7:5|7:6|7:8|7:9|8:5|8:7|8:8|8:9|9:6|9:7|9:8|9:9,555
60,6170,0.9970941047052353,1.0,1.0,0.0,1.0,95,death,0,1,monster,0,36,22,0:0|0:1|1:0|2:0|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:3|6:4|7:0|7:3|8:3,562
61,6171,0.9970448522426121,0.0,0.0,0.0,0.0,350,truncated,0,0,,1,21,20,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:6|3:0|3:1|3:2|3:4|3:5|3:6|4:2|4:3|4:4|4:5|4:6,563
62,6172,0.996995599779989,1.0,1.0,0.0,1.0,350,truncated,0,0,,1,65,57,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|2:6|3:0|3:2|3:4|3:5|3:6|4:2|4:3|4:4|4:5|4:6|4:7|4:8|4:9|5:0|5:1|5:2|5:4|5:6|5:8|5:9|6:0|6:2|6:3|6:4|6:6|6:7|6:8|6:9|7:0|7:3|7:8|7:9|8:0|8:1|8:2|8:3|8:7|8:8|8:9|9:0|9:1|9:2|9:3|9:6|9:7|9:8|9:9,564
63,6173,0.9969463473173659,0.0,0.0,0.0,0.0,251,death,0,1,monster,0,33,25,0:0|0:1|0:2|0:4|1:0|1:2|1:4|2:0|2:2|2:3|2:4|3:0|3:1|3:2|3:4|3:5|4:2|4:3|4:4|4:5|5:2|5:4|6:2|6:3|6:4,568
64,6174,0.9968970948547428,1.0,1.0,0.0,1.0,109,death,0,1,monster,0,19,15,0:0|0:1|0:2|1:0|1:2|2:2|3:0|3:1|3:2|4:2|5:1|5:2|6:0|6:1|6:2,572
65,6175,0.9968478423921197,0.0,0.0,0.0,0.0,14,death,0,1,monster,0,7,6,0:0|0:1|0:2|1:2|2:2|3:2,572
66,6176,0.9967985899294964,1.0,1.0,0.0,1.0,110,death,0,1,monster,0,40,29,0:0|0:1|0:4|0:5|0:6|1:0|1:6|2:0|2:2|2:3|2:4|2:6|3:0|3:1|3:2|3:6|4:2|4:4|4:5|4:6|5:0|5:1|5:2|5:4|6:1|6:2|6:3|6:4|7:3,578
67,6177,0.9967493374668733,2.0,2.0,0.0,2.0,350,truncated,0,0,,1,62,46,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:6|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:6|2:8|2:9|3:0|3:1|3:2|3:4|3:6|3:8|3:9|4:2|4:5|4:6|4:7|4:8|4:9|5:0|5:1|5:2|5:6|5:8|5:9|6:0|6:1|6:2|6:9,594
68,6178,0.9967000850042502,2.0,2.0,0.0,2.0,350,truncated,0,0,,1,54,53,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|3:0|3:1|3:2|3:4|3:5|3:6|3:9|4:3|4:4|4:5|4:6|4:7|4:8|4:9|5:0|5:1|5:2|5:6|6:0|6:1|6:2|6:3|6:4|6:6|6:7|6:8|7:0|7:3|7:8|8:0|8:1|8:2|8:3|8:7|8:8|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8,613
69,6179,0.9966508325416271,1.0,1.0,0.0,1.0,350,truncated,0,0,,1,48,36,0:0|0:1|0:2|1:0|1:2|1:4|2:0|2:2|2:3|2:4|3:0|3:1|3:2|3:4|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|6:0|6:1|6:2|6:3|6:4|7:0|7:3|8:0|8:1|8:2|8:3|9:1|9:2|9:3,613
70,6180,0.9966015800790039,2.0,2.0,0.0,2.0,350,truncated,0,0,,1,79,57,0:0|0:1|0:6|0:7|0:8|0:9|1:0|1:6|1:7|1:8|1:9|2:0|2:2|2:3|2:6|2:8|2:9|3:0|3:1|3:2|3:5|3:6|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:8|5:0|5:1|5:2|5:6|6:0|6:1|6:3|6:6|7:0|7:3|7:5|7:6|8:0|8:1|8:2|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7,624
71,6181,0.9965523276163808,0.0,0.0,0.0,0.0,350,truncated,0,0,,1,9,9,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1,624
72,6182,0.9965030751537577,1.0,1.0,0.0,1.0,350,truncated,0,0,,1,54,41,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:6|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:6|2:8|2:9|3:0|3:1|3:2|3:4|3:5|3:6|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:8|4:9|5:4|5:6,624
73,6183,0.9964538226911346,0.0,0.0,0.0,0.0,32,death,0,1,monster,0,14,12,0:0|0:1|0:2|1:2|2:2|2:3|2:4|3:4|3:5|4:4|5:4|6:4,626
74,6184,0.9964045702285115,0.0,0.0,0.0,0.0,239,death,0,1,monster,0,25,24,0:0|0:1|0:2|0:4|0:5|0:6|1:0|1:2|1:4|1:6|2:0|2:2|2:3|2:4|2:6|3:0|3:1|3:2|3:4|3:5|3:6|4:4|5:4|6:4,626
75,6185,0.9963553177658883,1.0,1.0,0.0,1.0,281,death,0,1,monster,0,41,35,0:0|0:1|1:0|2:0|3:0|3:1|3:2|3:5|4:2|4:4|4:5|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:3|6:4|7:0|7:3|8:0|8:1|8:2|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5|9:6,628
76,6186,0.9963060653032652,0.0,0.0,0.0,0.0,36,death,0,1,monster,0,12,10,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|4:3|4:4,629
77,6187,0.996256812840642,1.0,1.0,0.0,1.0,350,truncated,0,0,,1,48,29,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:3|6:4|7:0|7:3|8:0|8:1|8:2|8:3|9:1|9:2|9:3,632
78,6188,0.9962075603780189,1.0,1.0,0.0,1.0,242,death,0,1,monster,0,60,44,0:0|0:1|0:2|0:4|1:0|1:2|1:4|2:0|2:2|2:3|2:4|3:0|3:4|4:4|4:8|5:4|5:8|5:9|6:3|6:4|6:6|6:7|6:8|6:9|7:3|7:5|7:6|7:9|8:2|8:3|8:4|8:5|8:7|8:8|8:9|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,649
79,6189,0.9961583079153957,2.0,2.0,0.0,2.0,350,truncated,0,0,,1,61,33,0:0|0:1|0:2|0:4|0:5|0:6|0:7|1:0|1:2|1:4|2:0|2:2|2:3|2:4|3:0|3:1|3:2|3:4|4:2|4:3|4:4|4:5|5:1|5:2|5:4|6:1|6:2|6:3|6:4|7:3|8:3|8:4|9:4,658
80,6190,0.9961090554527726,0.0,0.0,0.0,0.0,350,truncated,0,0,,1,22,22,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|3:0|3:1|3:2|4:2|4:3|4:4|4:5|5:1|5:2|5:4|6:2|6:3|6:4,658
81,6191,0.9960598029901495,1.0,1.0,0.0,1.0,350,truncated,0,0,,1,52,31,0:0|0:1|0:2|0:4|1:0|1:2|1:4|2:0|2:2|2:3|2:4|3:0|3:1|3:2|3:4|3:5|3:6|4:2|4:3|4:4|4:5|4:6|5:2|5:4|5:6|6:0|6:1|6:2|6:3|6:4|7:0,658
82,6192,0.9960105505275264,1.0,1.0,0.0,1.0,285,death,0,1,monster,0,38,24,0:0|0:1|0:2|1:2|2:2|2:3|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:3|7:0|8:0|8:1|8:2|9:0|9:1,659
83,6193,0.9959612980649033,2.0,2.0,0.0,2.0,350,truncated,0,0,,1,77,42,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|1:0|1:2|1:4|1:6|1:7|1:8|2:0|2:2|2:3|2:4|2:6|2:8|3:0|3:1|3:2|3:4|3:5|3:6|3:8|4:2|4:3|4:4|4:6|4:7|4:8|4:9|5:0|5:1|5:2|6:0|6:1|6:2|6:3|7:3,671
84,6194,0.9959120456022801,0.0,0.0,0.0,0.0,83,death,0,1,monster,0,11,11,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2,671
85,6195,0.995862793139657,0.0,0.0,0.0,0.0,75,death,0,1,monster,0,11,10,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:2,671
