episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
13,1741,0.9952460984393757,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,38,32,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4,200
14,1742,0.9948499399759904,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,18,12,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|5:0,200
15,1743,0.994453781512605,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,49,35,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,201
16,1744,0.9940576230492197,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,52,36,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|9:2|9:3|9:4|9:5|9:6,202
17,1745,0.9936614645858344,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,55,40,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|8:5|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,207
18,1746,0.993265306122449,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,22,21,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:4|7:0|8:0|9:0,207
19,1747,0.9928691476590636,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,40,26,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|5:0|6:0|6:1|6:2|7:0|7:2|7:3|7:4|8:0|8:2|8:3|9:0|9:1|9:2|9:3,207
20,1748,0.9924729891956783,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,63,39,0:0|0:1|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|4:7|5:0|5:3|5:4|5:7|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:5|9:6,211
21,1749,0.9920768307322929,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,45,40,0:0|0:1|0:8|0:9|1:0|1:1|1:7|1:8|1:9|2:0|2:1|2:7|2:9|3:0|3:1|3:7|3:9|4:0|4:1|4:2|4:3|4:6|4:7|4:8|4:9|5:3|5:4|5:7|5:9|6:4|6:5|6:6|6:7|6:8|7:4|7:6|8:6|9:6|9:7|9:8,234
22,1750,0.9916806722689075,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,22,14,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|6:0,234
23,1751,0.9912845138055222,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,46,25,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:3|9:3,234
24,1752,0.9908883553421368,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,54,36,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:6|6:7|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|9:3|9:4|9:5,234
25,1753,0.9904921968787515,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,57,49,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|3:7|4:0|4:1|4:2|4:3|4:7|4:8|4:9|5:0|5:3|5:4|5:9|6:0|6:1|6:2|6:4|6:6|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|8:8|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8,238
26,1754,0.9900960384153662,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,51,40,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:2|7:3|7:4|7:6|7:9|8:2|8:3|8:4|8:5|8:6|8:8|8:9|9:2|9:3|9:4|9:5|9:6,241
27,1755,0.9896998799519808,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,40,30,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|6:7|7:0|7:6|8:0|8:4|8:5|8:6|9:6,243
28,1756,0.9893037214885955,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,21,15,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|5:0|6:0|6:1|6:2,243
29,1757,0.9889075630252101,3.0,3.0,0.0,3.0,250,truncated,0,0,,1,53,42,0:0|0:1|0:3|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:3|1:7|1:8|1:9|2:0|2:1|2:6|2:7|3:0|3:1|3:7|4:0|4:1|4:2|4:3|4:6|4:7|5:3|5:4|5:7|6:4|6:5|6:6|6:7|7:3|7:4|7:6|8:3|8:4|8:5|8:6,256
30,1758,0.9885114045618247,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,46,31,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:2|9:3,256
31,1759,0.9881152460984394,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,47,38,0:0|0:1|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:7|1:8|1:9|2:0|2:1|2:9|3:0|3:1|3:9|4:0|4:1|4:2|4:3|4:4|4:9|5:0|5:3|5:4|5:7|5:9|6:4|6:5|6:6|6:7|6:8|6:9|7:6|7:9|8:9,261
32,1760,0.987719087635054,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,42,29,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|5:0|6:0|6:1|6:2|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4|9:5,261
33,1761,0.9873229291716686,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,21,13,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|5:0|6:0,261
34,1762,0.9869267707082833,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,58,40,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:7|4:8|4:9|5:3|5:4|5:7|5:9|6:4|6:6|6:7|6:8|6:9|7:3|7:4|7:6|7:9|8:3|8:4|8:5|8:6|8:8|8:9|9:4|9:5|9:6|9:7|9:8|9:9,270
35,1763,0.9865306122448979,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,21,12,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3,270
36,1764,0.9861344537815127,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,49,38,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5|9:6,270
37,1765,0.9857382953181273,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,49,41,0:0|1:0|1:1|2:0|2:1|3:0|3:1|3:9|4:0|4:1|4:2|4:7|4:9|5:0|5:7|5:9|6:0|6:5|6:6|6:7|6:8|6:9|7:0|7:2|7:3|7:6|7:9|8:0|8:2|8:3|8:5|8:6|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:9,276
38,1766,0.9853421368547419,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,26,17,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0,276
39,1767,0.9849459783913566,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,50,28,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|4:7|4:8|4:9|5:0|5:3|5:4|5:7|6:0|6:4|6:5|6:6|6:7|6:8|7:6|8:6,293
40,1768,0.9845498199279712,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,61,53,0:0|0:1|1:0|1:1|1:7|2:0|2:1|2:5|2:6|2:7|3:0|3:1|3:7|4:0|4:1|4:2|4:3|4:4|4:6|4:7|4:8|4:9|5:0|5:4|5:7|5:9|6:0|6:1|6:2|6:4|6:6|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:6|7:9|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5|9:6,293
41,1769,0.9841536614645858,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,46,38,0:0|0:1|1:0|1:1|2:0|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:1|6:2|6:4|6:5|6:6|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|8:8|8:9|9:3|9:4|9:5|9:6|9:7|9:8|9:9,293
42,1770,0.9837575030012005,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,62,50,0:0|0:1|1:0|1:1|2:0|2:1|2:5|2:6|2:7|2:9|3:0|3:1|3:5|3:7|3:9|4:0|4:7|4:8|4:9|5:0|5:9|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:6|7:9|8:0|8:2|8:4|8:5|8:6|8:8|8:9|9:0|9:1|9:2|9:5|9:6|9:7|9:8,306
43,1771,0.9833613445378151,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,38,31,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|7:0|7:2|7:3|7:4|8:2|8:3|8:4|9:1|9:2|9:3|9:4|9:5,307
44,1772,0.9829651860744297,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,56,41,0:0|0:1|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:7|1:8|1:9|2:0|2:1|2:5|2:6|2:7|2:9|3:0|3:1|3:7|3:9|4:0|4:1|4:2|4:3|4:4|4:6|4:7|4:8|4:9|5:0|5:3|5:4|5:7|6:0|6:4|6:5|6:6|6:7|7:4,322
45,1773,0.9825690276110444,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,38,34,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:2|9:3|9:4|9:5|9:6,322
46,1774,0.9821728691476591,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,23,17,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|5:4|6:0|7:0,322
47,1775,0.9817767106842737,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,41,29,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|5:0|6:0|6:1|6:2|6:4|6:5|6:6|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:1|9:2|9:3,322
48,1776,0.9813805522208884,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,46,31,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|6:0|6:1|6:2|7:0|7:2|7:3|8:0|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5|9:6,322
49,1777,0.980984393757503,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,56,41,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|3:9|4:0|4:1|4:2|4:3|4:4|4:9|5:3|5:4|5:9|6:4|6:5|6:6|6:7|6:8|6:9|7:3|7:4|7:6|7:9|8:3|8:4|8:5|8:6|8:8|8:9|9:3|9:4|9:5|9:6|9:7|9:8|9:9,324
50,1778,0.9805882352941176,3.0,3.0,0.0,3.0,250,truncated,0,0,,1,44,31,0:0|0:1|1:0|1:1|2:0|2:1|2:9|3:0|3:1|3:9|4:0|4:1|4:2|4:3|4:4|4:7|4:8|4:9|5:0|5:3|5:4|5:7|5:9|6:4|6:5|6:6|6:7|6:8|6:9|7:9|8:9,324
51,1779,0.9801920768307323,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,29,22,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:4|6:5|6:6|7:0,324
52,1780,0.9797959183673469,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,62,46,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|3:7|3:9|4:0|4:1|4:2|4:3|4:6|4:7|4:8|4:9|5:0|5:7|6:0|6:1|6:2|6:4|6:5|6:6|6:7|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7,325
53,1781,0.9793997599039616,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,43,34,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4,325
54,1782,0.9790036014405762,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,49,39,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|6:7|7:0|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5,337
55,1783,0.9786074429771908,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,31,28,0:0|0:1|1:0|1:1|2:0|3:0|3:1|3:9|4:0|4:1|4:2|4:3|4:4|4:7|4:8|4:9|5:3|5:4|5:7|5:9|6:4|6:5|6:6|6:7|6:8|6:9|7:4|7:6,337
56,1784,0.9782112845138056,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,55,38,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:3|5:4|6:4|6:5|6:6|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8,337
57,1785,0.9778151260504202,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,37,36,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:9|7:0|7:3|7:4|7:9|8:0|8:3|8:4|8:5|8:8|8:9|9:5|9:6|9:7|9:8|9:9,337
58,1786,0.9774189675870348,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,42,33,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|5:0|5:9|6:0|6:9|7:0|7:9|8:0|8:2|8:3|8:6|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,337
59,1787,0.9770228091236495,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,48,37,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|5:0|6:0|6:4|6:5|6:6|6:7|7:0|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,337
60,1788,0.9766266506602641,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,34,26,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|7:0|7:2|8:0|8:2|9:0|9:1|9:2,337
61,1789,0.9762304921968787,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,58,52,0:0|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:7|1:8|1:9|2:1|2:9|3:0|3:1|3:9|4:0|4:1|4:2|4:7|4:8|4:9|5:0|5:7|5:9|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:6|7:9|8:0|8:2|8:4|8:5|8:6|8:9|9:0|9:2|9:4|9:5|9:6|9:7,337
62,1790,0.9758343337334934,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,66,43,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0|4:3|4:4|5:0|5:3|5:4|5:7|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:2|7:3|7:4|7:6|7:9|8:2|8:3|8:4|8:5|8:6|8:8|8:9|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,362
63,1791,0.975438175270108,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,53,33,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4,362
64,1792,0.9750420168067226,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,60,42,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:7|4:8|4:9|5:0|5:7|5:9|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:9|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5,362
65,1793,0.9746458583433373,3.0,3.0,0.0,3.0,250,truncated,0,0,,1,57,44,0:0|0:1|0:7|0:8|0:9|1:0|1:1|1:7|1:8|1:9|2:0|2:1|2:7|2:9|3:0|3:1|3:7|4:0|4:1|4:6|4:7|5:0|5:4|5:7|6:0|6:1|6:2|6:4|6:5|6:6|6:7|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4,368
66,1794,0.974249699879952,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,46,39,0:0|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|8:8|8:9|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,368
67,1795,0.9738535414165667,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,45,28,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|7:2|7:3|7:4|8:2|8:3|8:4|9:2|9:3,368
68,1796,0.9734573829531813,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,53,35,0:0|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|9:2|9:3|9:5|9:6|9:7,368
69,1797,0.9730612244897959,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,61,38,0:0|0:1|1:0|1:1|2:1|3:1|4:0|4:1|4:7|4:9|5:0|5:7|5:9|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:2|7:3|7:4|7:6|7:9|8:2|8:3|8:4|8:8|8:9|9:1|9:2|9:3|9:4|9:8|9:9,375
70,1798,0.9726650660264106,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,38,26,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|5:0|6:0|6:1|6:2|7:0|7:2|7:3|8:0|8:2|8:3|8:4|9:0|9:1|9:2|9:3,375
71,1799,0.9722689075630252,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,25,16,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4,375
72,1800,0.9718727490996398,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,48,40,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|5:7|5:9|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:3|7:4|7:9|8:2|8:3|8:4|8:5|8:8|8:9|9:3|9:4|9:5|9:9,375
73,1801,0.9714765906362545,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,40,26,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|5:4|6:0|6:4|7:0|7:4|8:0|8:2|8:3|8:4|9:0|9:1|9:2,375
74,1802,0.9710804321728691,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,34,25,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:4|7:0|8:0|9:0|9:1|9:2|9:3,375
75,1803,0.9706842737094838,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,39,27,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|7:2|7:4|8:2|8:3|8:4,375
76,1804,0.9702881152460985,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,43,27,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:4|6:5|6:6|6:7|6:8|7:4|7:6|8:4|8:5|8:6,375
77,1805,0.9698919567827131,3.0,3.0,0.0,3.0,250,truncated,0,0,,1,61,46,0:0|0:1|1:0|1:1|2:1|3:1|4:1|4:2|4:3|4:4|4:7|5:3|5:4|5:7|5:9|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:2|7:3|7:4|7:6|7:9|8:0|8:2|8:3|8:4|8:5|8:6|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,398
