#{"t_start": 1788408764.8568842, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,active_boss_defenders,active_enemy_missiles,drone_level
-90.750001,327,64.368853,1,0.0,2,1,0,112.0,48.0,1,0,0,0,0,0
-144.16994,1085,66.306837,3,0.0,6,4,2,182.4536,234.0,3,0,2,0,0,0
-109.285775,257,66.823836,6,0.0,0,0,0,121.14000000000001,0.0,1,0,2,0,0,0
-87.37734,193,67.188836,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-90.237564,1074,69.009832,3,0.0,9,4,2,122.85839999999999,255.0,3,0,2,0,0,1
-232.619542,1350,71.430828,3,0.0,17,4,2,218.37199999999999,311.0,3,0,2,0,0,1
-85.154981,288,71.917827,1,0.0,1,1,0,112.0,41.0,1,0,0,0,0,0
-108.495545,1125,73.941823,3,0.0,11,4,2,127.6352,354.0,3,0,2,1,3,1
-90.393557,228,74.354822,6,0.0,0,0,0,107.08000000000001,0.0,1,0,2,0,0,0
-7.982789,663,75.494816,3,0.0,7,4,2,113.6352,241.0,3,1,2,2,3,1
-106.883717,169,75.792817,3,0.0,0,0,0,101.6848,0.0,1,0,3,0,0,0
-1.019718,874,77.317817,3,0.0,11,4,2,111.37879999999998,269.0,3,1,2,1,0,0
-43.337746,373,77.979815,2,0.0,0,2,1,108.41949999999999,96.0,2,1,0,0,0,0
8.441581,937,79.758809,3,0.0,9,4,2,107.2836,255.0,3,1,2,1,2,1
-46.653665,443,80.52781,2,0.0,1,3,1,107.92949999999999,137.0,2,1,0,0,0,0
-32.719329,457,81.269809,2,0.0,7,3,1,101.42999999999998,179.0,2,0,0,0,0,1
28.95947,531,82.145803,3,0.0,6,4,2,115.6848,234.0,3,0,3,1,0,0
26.427492,1023,83.984804,3,0.0,12,4,2,103.48240000000001,276.0,3,1,2,1,2,1
-44.864634,814,85.438797,3,0.0,4,4,2,103.6112,220.0,3,0,2,0,0,0
-95.789299,191,85.799796,3,0.0,1,0,0,101.6848,7.0,1,0,0,0,0,0
-112.288969,257,86.334064,6,0.0,0,0,0,121.14000000000001,0.0,1,0,2,0,0,0
-133.393272,417,87.148732,3,0.0,0,0,0,113.48960000000001,0.0,1,0,0,0,0,0
-164.572858,491,88.069185,3,0.0,0,0,0,113.48960000000001,0.0,1,0,2,0,0,0
-143.959428,330,88.701184,3,0.0,0,0,0,113.7584,0.0,1,0,0,0,0,0
-76.475262,785,90.093178,2,0.0,6,3,1,129.42999999999998,172.0,2,0,0,0,0,0
-127.128353,369,96.698166,3,0.0,0,0,0,107.58720000000001,0.0,1,0,2,0,0,0
-145.929946,893,98.454166,3,0.0,3,4,2,261.6208,213.0,3,0,2,0,0,0
-95.931133,249,98.947165,6,0.0,0,0,0,118.43999999999998,0.0,1,0,3,0,0,0
-52.743645,436,99.731164,2,0.0,1,2,1,106.45949999999999,103.0,2,1,0,0,0,1
-45.302953,583,100.816162,2,0.0,6,3,1,101.42999999999998,172.0,2,0,0,0,0,1
-89.48989,158,101.107157,6,0.0,0,0,0,107.08000000000001,0.0,1,0,2,0,0,0
-85.122278,427,101.838157,1,0.0,5,1,0,112.0,69.0,2,0,0,0,0,0
-75.783426,966,103.602152,3,0.0,6,4,2,160.31792000000002,234.0,3,1,3,0,0,0
-98.961331,204,103.992152,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-21.066586,638,105.081201,3,0.0,2,4,2,117.79039999999999,206.0,3,0,2,0,0,0
-110.50912,572,106.0952,2,0.0,7,2,1,100.44999999999997,145.0,2,1,0,0,0,1
12.176774,1215,108.275191,4,0.0,20,5,3,213.65559999999996,709.0,5,0,0,0,0,0
-150.562766,491,109.201193,3,0.0,1,0,0,119.39200000000001,7.0,1,0,2,0,0,0
-17.450143,340,109.783192,2,0.0,4,2,1,110.35849999999999,124.0,2,1,0,0,0,0
-79.88707,286,110.316188,1,0.0,1,1,0,112.0,41.0,1,0,0,0,0,0
-105.410378,363,111.035186,3,0.0,0,0,0,113.7584,0.0,1,0,2,0,0,0
-139.849032,1138,113.910127,3,0.0,17,4,2,137.5136,311.0,3,0,2,0,0,1
-62.097916,780,115.886018,3,0.0,10,4,2,127.6352,262.0,3,0,2,0,0,1
-69.165388,838,118.118494,3,0.0,5,4,2,119.5028,312.0,3,0,3,2,3,0
-82.651023,191,118.669492,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-47.569316,408,119.437142,2,0.0,4,2,1,115.89899999999997,124.0,2,1,0,0,0,0
-104.19923,404,120.637136,1,0.0,1,1,0,112.0,41.0,1,0,0,0,0,0
-89.376352,1015,123.374134,3,0.0,10,4,2,174.7368,262.0,3,0,2,0,0,1
-23.268425,378,124.280133,2,0.0,2,3,1,110.35849999999999,144.0,2,1,0,0,0,1
-103.363175,615,125.744596,2,0.0,6,3,1,214.41,172.0,2,0,0,0,0,0
-124.662923,345,126.797593,3,0.0,0,0,0,107.58720000000001,0.0,1,0,2,0,0,0
-103.872594,182,127.378595,3,0.0,0,0,0,113.7584,0.0,1,0,0,0,0,0
-31.752719,751,129.243452,3,0.0,4,4,2,159.1548,220.0,3,0,3,0,0,0
-107.489292,224,129.85745,3,0.0,0,0,0,113.7584,0.0,1,0,0,0,0,0
-80.56071,119,130.13245,3,0.0,0,0,0,107.856,0.0,1,0,0,0,0,0
-54.999662,403,131.03745,2,0.0,4,2,1,151.86849999999998,124.0,2,1,0,0,0,1
-104.267781,201,131.473448,3,0.0,0,0,0,101.6848,0.0,1,0,0,0,0,0
-89.914597,196,131.925447,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-27.275543,236,132.530447,2,0.0,1,2,1,100.72264999999999,103.0,2,1,0,0,0,1
-5.167629,948,134.797441,3,0.0,13,4,2,103.48240000000001,283.0,3,1,2,0,0,1
-82.772806,151,135.195441,6,0.0,0,0,0,118.43999999999998,0.0,1,0,2,0,0,0
-22.620527,855,137.340947,3,0.0,10,4,2,114.6152,262.0,3,0,2,0,0,1
-91.134761,1188,140.041717,3,0.0,17,4,2,125.4052,396.0,3,0,0,0,0,1
-86.439966,140,140.471715,6,0.0,0,0,0,112.75999999999999,0.0,1,0,2,0,0,0
-40.309627,422,141.540717,2,0.0,3,2,1,100.93999999999998,117.0,2,0,0,0,0,0
-113.665285,285,142.124712,3,0.0,0,0,0,101.6848,0.0,1,0,0,0,0,0
-89.298003,213,142.584712,6,0.0,0,0,0,107.08,0.0,1,0,2,0,0,0
-129.265872,356,143.510715,6,0.0,0,0,0,101.4,0.0,1,0,2,0,0,0
-71.57545,1151,146.499703,3,0.0,14,4,2,111.26800000000001,375.0,3,1,2,2,3,1
-126.560546,341,147.417701,6,0.0,0,0,0,112.75999999999999,0.0,1,0,2,0,0,0
-100.460986,275,148.1627,3,0.0,1,0,0,101.6848,7.0,1,0,2,0,0,0
-89.52166,137,148.578699,3,0.0,0,0,0,113.7584,0.0,1,0,3,0,0,0
-41.426316,756,150.547117,3,0.0,10,4,2,101.6848,262.0,3,0,3,0,0,1
-87.349801,206,151.032115,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-95.437553,327,151.678313,1,0.0,2,1,0,112.0,48.0,1,0,0,0,0,0
-105.182936,282,152.251312,3,0.0,0,0,0,101.6848,0.0,1,0,2,0,0,0
