episode,seed,reward,phase,phases_advanced,simulation_steps,decisions,end_reason,survived_time_limit,enemies_destroyed,spawners_destroyed,damage_dealt,damage_taken,shots_fired,projectile_hits,accuracy,hits_per_projectile,player_level,xp_earned,weapon_name,upgrades_chosen,phase_rewards_chosen,bosses_destroyed,minibosses_destroyed,boss_skills_dodged,boss_skill_hits,boss_defenders_destroyed,boss_immune_hits,missiles_evaded,missile_hits,boss_rewards_chosen,drone_level,barrier_charges,build_summary,contact_events,crowd_fraction,wall_fraction,mean_enemy_clearance,phase_diagnostics
11,251010,1260.04149,12,11,8645,2162,player_destroyed,False,173,34,25329.2641,242.153,1365,850,0.622711,0.622711,10,3365.0,Multi-Beam Array,9,8,3,3,12,1,13,156,2,6,3,1,0,damage:2;fire_rate:3;multishot:1;drone:1;capacitor:1;critical:1;weapon_mastery:1;artifact:1,12,0.11054579093432007,0.11840888066604996,136.1975092830495,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 584}, ""10"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1136}, ""11"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 0.0, ""frames"": 812}, ""12"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 5, ""damage"": 135.401, ""frames"": 681}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 396}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 848}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 504}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 832}, ""6"": {""boss_casts"": 3, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 648}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 776}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 560}, ""9"": {""boss_casts"": 5, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 106.752, ""frames"": 868}}"
12,251011,430.036048,6,5,3404,851,player_destroyed,False,40,12,5843.466,150.3926,222,160,0.720721,0.720721,6,1143.0,Prism Laser,5,4,1,2,6,0,4,26,0,2,1,3,0,damage:1;fire_rate:1;laser:1;drone:3;riftbreaker:1;artifact:1,8,0.1562867215041128,0.011750881316098707,134.49736537357634,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 204}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 304}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 58.507600000000004, ""frames"": 904}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 588}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 712}, ""6"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 5, ""damage"": 91.88499999999999, ""frames"": 692}}"
13,251012,785.590153,9,8,5000,1250,player_destroyed,False,85,23,12883.2543,157.002,737,482,0.654003,0.654003,8,2061.0,Multi-Beam Array,7,6,2,2,6,1,8,97,0,4,2,2,0,damage:1;multishot:2;homing:1;regen:1;drone:2;capacitor:1;critical:1;artifact:1,6,0.1056,0.1488,136.54476916717877,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 352}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 316}, ""3"": {""boss_casts"": 2, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 508}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 444}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 372}, ""6"": {""boss_casts"": 5, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 25.85, ""frames"": 1028}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 956}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 484}, ""9"": {""boss_casts"": 3, ""boss_dodges"": 0, ""boss_hits"": 1, ""contacts"": 5, ""damage"": 131.152, ""frames"": 540}}"
14,251013,505.315416,6,5,6701,1676,player_destroyed,False,94,12,9321.5345,154.1706,633,375,0.592417,0.592417,7,1521.0,Multi-Beam Array,6,4,1,2,8,0,4,26,1,2,1,1,0,damage:1;fire_rate:1;multishot:1;shield:1;regen:1;drone:1;critical:1;artifact:1,10,0.09069212410501193,0.03758949880668258,123.42210605047696,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 352}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 772}, ""3"": {""boss_casts"": 9, ""boss_dodges"": 8, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 27.8628, ""frames"": 1920}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 2432}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 852}, ""6"": {""boss_casts"": 2, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 6, ""damage"": 126.30779999999997, ""frames"": 373}}"
15,251014,389.883325,6,5,3077,770,player_destroyed,False,29,12,4900.5299,155.9928,375,226,0.602667,0.602667,5,896.0,Nova Payload,4,4,1,0,4,0,4,32,0,3,1,0,0,fire_rate:1;multishot:1;splash:1;critical:1,8,0.10649350649350649,0.04935064935064935,177.36110204268303,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 476}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 28.979999999999997, ""frames"": 404}, ""3"": {""boss_casts"": 2, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 26.150800000000004, ""frames"": 436}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 452}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 424}, ""6"": {""boss_casts"": 5, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 5, ""damage"": 100.862, ""frames"": 885}}"
16,251015,822.066351,9,8,5677,1420,player_destroyed,False,86,23,12842.6084,134.314,631,432,0.684628,0.684628,8,2068.0,Prism Laser,7,6,2,2,11,0,8,67,1,4,2,3,0,damage:1;fire_rate:3;multishot:1;laser:1;drone:3;capacitor:1;artifact:1,9,0.1176056338028169,0.09295774647887324,119.19073971136628,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 296}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 344}, ""3"": {""boss_casts"": 5, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1152}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 492}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 884}, ""6"": {""boss_casts"": 4, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 41.641999999999996, ""frames"": 812}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 476}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 528}, ""9"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 6, ""damage"": 92.67200000000001, ""frames"": 693}}"
17,251016,818.604726,9,8,6180,1545,player_destroyed,False,97,23,14368.8911,169.4854,593,361,0.608769,0.608769,8,2315.0,Multi-Beam Array,7,6,2,4,7,3,9,64,1,4,2,5,0,damage:2;multishot:1;drone:5;critical:2;artifact:1,4,0.06731391585760518,0.24919093851132687,162.89786006962865,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 248}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 540}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 1, ""contacts"": 0, ""damage"": 35.6484, ""frames"": 920}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 680}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 612}, ""6"": {""boss_casts"": 5, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 28.717, ""frames"": 948}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 580}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 740}, ""9"": {""boss_casts"": 5, ""boss_dodges"": 2, ""boss_hits"": 2, ""contacts"": 2, ""damage"": 105.11999999999999, ""frames"": 912}}"
18,251017,608.869887,7,6,6969,1743,player_destroyed,False,102,14,11592.5268,261.557,490,349,0.712245,0.712245,8,1903.0,Rapid Pulse,7,4,2,3,14,0,5,17,1,3,2,2,0,hull:1;damage:1;fire_rate:1;homing:1;regen:2;drone:2;leech:1;artifact:1,19,0.21055651176133103,0.13023522662076878,120.45389913764512,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 216}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 468}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 59.492000000000004, ""frames"": 852}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 632}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1552}, ""6"": {""boss_casts"": 13, ""boss_dodges"": 10, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 32.665, ""frames"": 2592}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 10, ""damage"": 169.39999999999998, ""frames"": 657}}"
19,251018,1306.587275,12,11,11425,2857,player_destroyed,False,221,34,30232.723,396.6304,1538,1021,0.663849,0.663849,11,3871.0,Multi-Beam Array,10,8,3,5,14,5,12,100,7,8,3,2,0,damage:1;fire_rate:2;multishot:1;shield:1;drone:2;capacitor:1;critical:2;leech:1;riftbreaker:1;artifact:2,16,0.12985649282464123,0.11655582779138957,136.61801252245647,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 868}, ""10"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1232}, ""11"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 26.365500000000004, ""frames"": 1232}, ""12"": {""boss_casts"": 8, ""boss_dodges"": 5, ""boss_hits"": 2, ""contacts"": 2, ""damage"": 139.7637, ""frames"": 1321}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 484}, ""3"": {""boss_casts"": 3, ""boss_dodges"": 2, ""boss_hits"": 1, ""contacts"": 2, ""damage"": 32.083560000000006, ""frames"": 688}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 5, ""damage"": 69.615, ""frames"": 768}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1008}, ""6"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 2, ""contacts"": 0, ""damage"": 84.10500000000002, ""frames"": 800}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 936}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 940}, ""9"": {""boss_casts"": 6, ""boss_dodges"": 5, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 44.697599999999994, ""frames"": 1148}}"
20,251019,554.3038,7,6,5555,1389,player_destroyed,False,93,15,10464.4661,319.8404,424,370,0.872642,0.872642,7,1704.0,Nova Payload,6,4,2,1,7,1,5,27,0,3,2,1,0,hull:1;fire_rate:1;splash:1;drone:1;critical:1;riftbreaker:1;artifact:1,19,0.2584593232541397,0.2044636429085673,95.94802736105896,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 252}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 460}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 3, ""damage"": 71.60040000000001, ""frames"": 848}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 15.469999999999999, ""frames"": 724}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 31.92, ""frames"": 1064}, ""6"": {""boss_casts"": 5, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 65.33, ""frames"": 960}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 11, ""damage"": 135.51999999999998, ""frames"": 1247}}"
21,251020,1424.769453,13,12,10354,2589,player_destroyed,False,229,36,32189.1072,354.696,1432,1031,0.719972,0.719972,11,3998.0,Multi-Beam Array,10,8,4,3,18,2,13,116,3,5,4,3,0,damage:2;fire_rate:1;multishot:2;regen:1;drone:3;capacitor:1;hull_mastery:1;artifact:2,18,0.1537273078408652,0.07184241019698726,125.42646045332486,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 192}, ""10"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 1516}, ""11"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 740}, ""12"": {""boss_casts"": 7, ""boss_dodges"": 6, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 77.006, ""frames"": 1224}, ""13"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 6, ""damage"": 110.33399999999999, ""frames"": 506}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 584}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 59.492000000000004, ""frames"": 876}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 468}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 628}, ""6"": {""boss_casts"": 7, ""boss_dodges"": 5, ""boss_hits"": 1, ""contacts"": 0, ""damage"": 33.800000000000004, ""frames"": 1372}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 836}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 632}, ""9"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 2, ""damage"": 74.064, ""frames"": 780}}"
22,251021,592.170985,7,6,5863,1466,player_destroyed,False,103,15,11266.8234,222.3295,390,306,0.784615,0.784615,7,1774.0,Nova Payload,6,4,2,1,10,0,5,26,1,2,2,3,0,damage:2;splash:1;engine:1;drone:3;artifact:1,14,0.20327421555252387,0.33901773533424284,99.7347931767805,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 396}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 22.4595, ""frames"": 448}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 860}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 468}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 15.96, ""frames"": 960}, ""6"": {""boss_casts"": 6, ""boss_dodges"": 6, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 65.33, ""frames"": 1204}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 10, ""damage"": 118.57999999999998, ""frames"": 1527}}"
23,251022,442.758139,6,5,4717,1180,player_destroyed,False,54,12,6992.8988,157.7235,298,204,0.684564,0.684564,6,1156.0,Rapid Pulse,5,4,1,1,11,1,3,16,0,2,1,2,0,hull:1;fire_rate:1;drone:2;critical:1;riftbreaker:1;artifact:1,10,0.1576271186440678,0.10847457627118644,129.72723264202816,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 444}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 22.4595, ""frames"": 416}, ""3"": {""boss_casts"": 5, ""boss_dodges"": 5, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 41.516000000000005, ""frames"": 1148}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 15.469999999999999, ""frames"": 508}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 24.738000000000003, ""frames"": 816}, ""6"": {""boss_casts"": 7, ""boss_dodges"": 6, ""boss_hits"": 1, ""contacts"": 3, ""damage"": 53.540000000000006, ""frames"": 1385}}"
24,251023,779.517983,9,8,5255,1314,player_destroyed,False,77,23,12355.3892,183.21,780,529,0.678205,0.678205,8,2005.0,Multi-Beam Array,7,6,2,2,8,1,8,80,0,4,2,0,0,damage:2;fire_rate:2;multishot:2;regen:1;artifact:2,7,0.0730593607305936,0.22907153729071536,122.83751227422154,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 748}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 136}, ""3"": {""boss_casts"": 2, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 26.150800000000004, ""frames"": 512}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 384}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 536}, ""6"": {""boss_casts"": 3, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 532}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 544}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 788}, ""9"": {""boss_casts"": 6, ""boss_dodges"": 4, ""boss_hits"": 1, ""contacts"": 3, ""damage"": 157.0592, ""frames"": 1075}}"
