episode,seed,reward,phase,phases_advanced,simulation_steps,decisions,end_reason,survived_time_limit,enemies_destroyed,spawners_destroyed,damage_dealt,damage_taken,shots_fired,projectile_hits,accuracy,hits_per_projectile,player_level,xp_earned,weapon_name,upgrades_chosen,phase_rewards_chosen,bosses_destroyed,minibosses_destroyed,boss_skills_dodged,boss_skill_hits,boss_defenders_destroyed,boss_immune_hits,missiles_evaded,missile_hits,boss_rewards_chosen,drone_level,barrier_charges,build_summary,contact_events,crowd_fraction,wall_fraction,mean_enemy_clearance,phase_diagnostics
11,211010,488.743105,6,5,2982,746,player_destroyed,False,49,16,7904.4375,120.2072,395,300,0.759494,0.759494,6,1257.0,Nova Payload,5,4,1,1,3,1,5,13,0,3,1,1,0,fire_rate:2;multishot:2;splash:1;drone:1,5,0.0871313672922252,0.19436997319034852,125.8498890074353,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 288}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 476}, ""3"": {""boss_casts"": 2, ""boss_dodges"": 1, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 44.42920000000001, ""frames"": 400}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 444}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 516}, ""6"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 1, ""contacts"": 3, ""damage"": 75.778, ""frames"": 858}}"
12,211011,1727.327522,14,13,9023,2256,player_destroyed,False,220,45,41944.6742,435.1586,1038,1198,1.0,1.154143,12,4609.0,Prism Laser,11,9,4,7,18,0,13,47,4,4,4,3,0,hull:1;damage:1;multishot:1;laser:1;piercing:1;splash:1;homing:1;regen:1;drone:3;capacitor:1;critical:1;riftbreaker:1;artifact:1,33,0.15868794326241134,0.06427304964539007,118.99753984226537,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 452}, ""10"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 792}, ""11"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 708}, ""12"": {""boss_casts"": 8, ""boss_dodges"": 8, ""boss_hits"": 0, ""contacts"": 9, ""damage"": 101.1166, ""frames"": 1384}, ""13"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 656}, ""14"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 12, ""damage"": 148.96, ""frames"": 371}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 372}, ""3"": {""boss_casts"": 3, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 29.914, ""frames"": 712}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 576}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 388}, ""6"": {""boss_casts"": 3, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 60.480000000000004, ""frames"": 504}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 440}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 512}, ""9"": {""boss_casts"": 6, ""boss_dodges"": 6, ""boss_hits"": 0, ""contacts"": 8, ""damage"": 94.688, ""frames"": 1156}}"
13,211012,856.060631,9,8,4412,1103,player_destroyed,False,82,27,14728.9248,127.296,645,529,0.820155,0.820155,8,2091.0,Nova Payload,7,6,2,1,4,2,6,26,0,2,2,0,0,damage:1;fire_rate:1;multishot:2;piercing:1;splash:1;riftbreaker:1;artifact:1,4,0.08975521305530372,0.09247506799637353,147.30090122767666,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 272}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 532}, ""3"": {""boss_casts"": 2, ""boss_dodges"": 1, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 440}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 456}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 316}, ""6"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 844}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 612}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 564}, ""9"": {""boss_casts"": 2, ""boss_dodges"": 0, ""boss_hits"": 2, ""contacts"": 2, ""damage"": 127.29599999999998, ""frames"": 376}}"
14,211013,260.679486,4,3,3152,788,player_destroyed,False,32,8,3835.8582,136.7744,233,134,0.575107,0.575107,5,810.0,Pulse Cannon,4,2,1,1,4,1,2,5,2,0,1,1,0,damage:1;shield:1;drone:1;riftbreaker:1;artifact:1,9,0.13324873096446702,0.07487309644670051,147.4341407080213,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 880}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 520}, ""3"": {""boss_casts"": 6, ""boss_dodges"": 4, ""boss_hits"": 1, ""contacts"": 0, ""damage"": 23.878400000000003, ""frames"": 1256}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 9, ""damage"": 112.89599999999999, ""frames"": 496}}"
15,211014,588.548328,6,5,6538,1635,player_destroyed,False,101,16,12058.6088,146.36,538,366,0.680297,0.680297,7,1536.0,Nova Payload,6,4,1,0,15,1,3,5,0,0,1,2,0,damage:1;fire_rate:1;splash:1;drone:2,6,0.07217125382262997,0.0874617737003058,129.2718695500225,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 436}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 784}, ""3"": {""boss_casts"": 5, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1056}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 15.680000000000001, ""frames"": 680}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 16.24, ""frames"": 1052}, ""6"": {""boss_casts"": 13, ""boss_dodges"": 11, ""boss_hits"": 1, ""contacts"": 4, ""damage"": 114.44, ""frames"": 2530}}"
16,211015,887.993976,9,8,5491,1373,player_destroyed,False,98,27,17285.9349,211.8288,1209,679,0.561621,0.561621,8,2373.0,Multi-Beam Array,7,6,2,3,8,2,7,88,1,5,2,2,0,multishot:4;drone:2;weapon_mastery:1;artifact:1,5,0.12163146394756008,0.1704297159504734,135.81506375942234,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 432}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 272}, ""3"": {""boss_casts"": 3, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 732}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 528}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 464}, ""6"": {""boss_casts"": 7, ""boss_dodges"": 5, ""boss_hits"": 1, ""contacts"": 4, ""damage"": 85.208, ""frames"": 1336}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 632}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 412}, ""9"": {""boss_casts"": 4, ""boss_dodges"": 0, ""boss_hits"": 1, ""contacts"": 1, ""damage"": 126.62079999999999, ""frames"": 683}}"
17,211016,2317.500527,18,17,9306,2327,player_destroyed,False,226,60,56711.4972,334.657,1442,1690,1.0,1.171983,13,5418.0,Multi-Beam Array,12,12,5,7,15,1,17,61,1,1,5,3,0,damage:2;fire_rate:1;multishot:2;piercing:1;homing:1;drone:3;capacitor:1;critical:2;riftbreaker:1;artifact:2,23,0.1125913192952299,0.19939836699613236,141.73132168796914,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 820}, ""10"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 468}, ""11"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 480}, ""12"": {""boss_casts"": 3, ""boss_dodges"": 1, ""boss_hits"": 1, ""contacts"": 3, ""damage"": 67.352, ""frames"": 556}, ""13"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 544}, ""14"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 368}, ""15"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 26.208, ""frames"": 640}, ""16"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 480}, ""17"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 356}, ""18"": {""boss_casts"": 5, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 8, ""damage"": 169.34400000000002, ""frames"": 718}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 332}, ""3"": {""boss_casts"": 5, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1028}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 15.680000000000001, ""frames"": 456}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 16.24, ""frames"": 576}, ""6"": {""boss_casts"": 2, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 12.925, ""frames"": 404}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 26.908, ""frames"": 268}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 288}, ""9"": {""boss_casts"": 3, ""boss_dodges"": 1, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 524}}"
18,211017,485.13008,6,5,3832,958,player_destroyed,False,49,16,7959.0639,192.302,502,359,0.715139,0.715139,6,1172.0,Nova Payload,5,4,1,0,7,2,5,35,0,4,1,0,0,multishot:1;splash:1;homing:1;capacitor:1;leech:1,9,0.12212943632567849,0.1534446764091858,126.59258952343401,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 264}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 432}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 2, ""contacts"": 1, ""damage"": 85.81200000000001, ""frames"": 936}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 532}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 472}, ""6"": {""boss_casts"": 6, ""boss_dodges"": 5, ""boss_hits"": 0, ""contacts"": 8, ""damage"": 106.49, ""frames"": 1196}}"
19,211018,2708.16993,18,17,15463,3866,player_destroyed,False,442,60,84968.8303,248.784,2237,1991,0.890031,0.890031,15,7355.0,Prism Laser,14,12,5,12,34,2,21,178,5,8,5,8,0,damage:2;fire_rate:2;multishot:3;laser:1;splash:1;homing:1;drone:7;riftbreaker:1;drone_mastery:1;artifact:1,15,0.15494050698396275,0.08329022245214693,114.36611310345658,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 272}, ""10"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1016}, ""11"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 932}, ""12"": {""boss_casts"": 4, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 15.235, ""frames"": 716}, ""13"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 712}, ""14"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 544}, ""15"": {""boss_casts"": 6, ""boss_dodges"": 6, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 31.24, ""frames"": 924}, ""16"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 900}, ""17"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 544}, ""18"": {""boss_casts"": 8, ""boss_dodges"": 6, ""boss_hits"": 1, ""contacts"": 2, ""damage"": 135.424, ""frames"": 1059}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 612}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 844}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 740}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 684}, ""6"": {""boss_casts"": 8, ""boss_dodges"": 6, ""boss_hits"": 1, ""contacts"": 1, ""damage"": 66.885, ""frames"": 1500}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 828}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 968}, ""9"": {""boss_casts"": 9, ""boss_dodges"": 8, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 1668}}"
20,211019,253.29893,4,3,2771,693,player_destroyed,False,38,7,4245.8783,142.418,172,155,0.901163,0.901163,5,818.0,Nova Payload,4,2,1,1,4,0,2,1,0,1,1,0,0,damage:2;splash:1;homing:1;artifact:1,9,0.23809523809523808,0.1717171717171717,130.73849318305568,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 372}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 22.568, ""frames"": 436}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 11.770000000000001, ""frames"": 940}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 6, ""damage"": 94.08000000000001, ""frames"": 1023}}"
21,211020,618.745596,6,5,6717,1680,player_destroyed,False,118,16,14028.5667,177.4532,666,419,0.629129,0.629129,7,1740.0,Prism Laser,6,4,1,1,15,0,4,33,1,2,1,3,0,multishot:1;laser:1;engine:1;regen:1;drone:3;leech:1;artifact:1,10,0.10892857142857143,0.0761904761904762,131.50709667335272,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 316}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 576}, ""3"": {""boss_casts"": 3, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 50.803200000000004, ""frames"": 628}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1352}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 888}, ""6"": {""boss_casts"": 15, ""boss_dodges"": 13, ""boss_hits"": 0, ""contacts"": 7, ""damage"": 126.64999999999999, ""frames"": 2957}}"
22,211021,1534.685999,12,11,11609,2903,player_destroyed,False,265,38,40118.0697,254.4336,1082,1146,1.0,1.05915,12,4485.0,Prism Laser,11,8,3,7,16,3,13,59,2,2,3,4,0,damage:1;fire_rate:1;multishot:2;laser:1;piercing:1;splash:1;shield:1;regen:1;drone:4;capacitor:1;weapon_mastery:1;artifact:1,18,0.16086806751636237,0.1271098863244919,116.35943301053705,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1012}, ""10"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 740}, ""11"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 664}, ""12"": {""boss_casts"": 6, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 8, ""damage"": 125.93520000000001, ""frames"": 981}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 572}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 940}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1016}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 932}, ""6"": {""boss_casts"": 10, ""boss_dodges"": 7, ""boss_hits"": 1, ""contacts"": 4, ""damage"": 48.56400000000001, ""frames"": 1972}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 844}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 1164}, ""9"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 1, ""contacts"": 2, ""damage"": 79.9344, ""frames"": 772}}"
23,211022,493.181845,6,5,5407,1352,player_destroyed,False,85,16,10082.759,257.7976,369,308,0.834688,0.834688,6,1424.0,Prism Laser,5,4,1,0,10,2,2,26,0,2,1,1,0,laser:1;splash:1;drone:1;capacitor:1,13,0.1915680473372781,0.1856508875739645,120.77790724121475,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 316}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 608}, ""3"": {""boss_casts"": 5, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 3, ""damage"": 80.0776, ""frames"": 1060}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 47.040000000000006, ""frames"": 692}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 16.24, ""frames"": 972}, ""6"": {""boss_casts"": 9, ""boss_dodges"": 7, ""boss_hits"": 1, ""contacts"": 4, ""damage"": 114.44, ""frames"": 1759}}"
24,211023,536.448979,6,5,4007,1002,player_destroyed,False,62,16,9307.4363,123.7602,566,323,0.570671,0.570671,6,1348.0,Multi-Beam Array,5,4,1,1,7,0,5,41,0,1,1,3,0,damage:1;multishot:2;drone:3,9,0.08283433133732535,0.23353293413173654,134.400010740653,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 428}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 328}, ""3"": {""boss_casts"": 3, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 14.515200000000002, ""frames"": 628}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 15.680000000000001, ""frames"": 548}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 960}, ""6"": {""boss_casts"": 6, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 6, ""damage"": 93.565, ""frames"": 1115}}"
