episode,seed,reward,phase,phases_advanced,simulation_steps,decisions,end_reason,survived_time_limit,enemies_destroyed,spawners_destroyed,damage_dealt,damage_taken,shots_fired,projectile_hits,accuracy,hits_per_projectile,player_level,xp_earned,weapon_name,upgrades_chosen,phase_rewards_chosen,bosses_destroyed,minibosses_destroyed,boss_skills_dodged,boss_skill_hits,boss_defenders_destroyed,boss_immune_hits,missiles_evaded,missile_hits,boss_rewards_chosen,drone_level,barrier_charges,build_summary,contact_events,crowd_fraction,wall_fraction,mean_enemy_clearance,phase_diagnostics
12,213011,16.997883,2,1,1302,326,player_destroyed,False,2,2,400.0,172.48,25,16,0.64,0.64,2,110.0,Pulse Cannon,1,1,0,0,0,0,0,0,0,0,0,0,0,regen:1,12,0.6288343558282209,0.5306748466257669,65.14094579350262,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 56.0, ""frames"": 352}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 8, ""damage"": 116.48, ""frames"": 950}}"
13,213012,74.236473,3,2,1371,343,player_destroyed,False,8,5,1300.35,166.1632,57,53,0.929825,0.929825,3,282.0,Pulse Cannon,2,2,0,0,0,3,0,0,0,0,0,0,0,engine:1;homing:1,6,0.2653061224489796,0.5247813411078717,167.8383132056833,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 244}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 58.24, ""frames"": 520}, ""3"": {""boss_casts"": 3, ""boss_dodges"": 0, ""boss_hits"": 3, ""contacts"": 2, ""damage"": 107.92320000000001, ""frames"": 607}}"
14,213013,93.713286,3,2,1266,317,player_destroyed,False,8,5,1178.7957,138.1184,61,31,0.508197,0.508197,3,282.0,Pulse Cannon,2,2,0,0,0,1,0,0,0,0,0,2,0,hull:1;drone:2,8,0.1861198738170347,0.4037854889589905,191.23684320422694,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 56.0, ""frames"": 440}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 58.24, ""frames"": 652}, ""3"": {""boss_casts"": 1, ""boss_dodges"": 0, ""boss_hits"": 1, ""contacts"": 0, ""damage"": 23.878400000000003, ""frames"": 174}}"
15,213014,82.777646,3,2,1742,436,player_destroyed,False,2,5,845.0,186.8384,31,26,0.83871,0.83871,3,240.0,Pulse Cannon,2,2,0,0,2,1,0,0,0,0,0,0,0,regen:1;leech:1,10,0.2775229357798165,0.44495412844036697,115.18065263282377,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 396}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 58.24, ""frames"": 516}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 1, ""contacts"": 5, ""damage"": 114.59840000000003, ""frames"": 830}}"
16,213015,376.882838,5,4,2973,744,player_destroyed,False,42,13,6527.4369,133.0784,310,256,0.825806,0.825806,6,1163.0,Multi-Beam Array,5,3,1,2,3,1,2,47,3,0,1,2,0,multishot:2;homing:2;drone:2,9,0.21505376344086022,0.5174731182795699,157.078691867426,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 28.0, ""frames"": 448}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 288}, ""3"": {""boss_casts"": 5, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 0, ""damage"": 23.878400000000003, ""frames"": 980}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 436}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 7, ""damage"": 81.19999999999999, ""frames"": 821}}"
17,213016,95.638526,3,2,1685,422,player_destroyed,False,9,5,1605.3,168.3896,90,76,0.844444,0.844444,3,289.0,Multi-Beam Array,2,2,0,0,2,1,0,0,4,2,0,0,0,multishot:1;homing:1,9,0.2109004739336493,0.5853080568720379,149.1325221723267,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 42.0, ""frames"": 284}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 14.56, ""frames"": 584}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 1, ""contacts"": 3, ""damage"": 111.8296, ""frames"": 817}}"
18,213017,92.348446,3,2,1547,387,player_destroyed,False,9,5,1645.7781,112.6048,105,51,0.485714,0.485714,3,289.0,Multi-Beam Array,2,2,0,0,1,2,0,8,0,0,0,2,0,multishot:1;drone:2,4,0.2222222222222222,0.36175710594315247,149.69430103718483,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 284}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.56, ""frames"": 508}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 1, ""boss_hits"": 2, ""contacts"": 2, ""damage"": 84.04480000000001, ""frames"": 755}}"
19,213018,87.635273,3,2,1596,399,player_destroyed,False,3,5,738.25,107.4304,52,27,0.519231,0.519231,3,247.0,Multi-Beam Array,2,2,0,0,2,1,0,0,0,0,0,0,0,fire_rate:1;multishot:1,6,0.16290726817042606,0.656641604010025,145.3689839110414,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 304}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 29.12, ""frames"": 468}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 1, ""contacts"": 4, ""damage"": 78.3104, ""frames"": 824}}"
20,213019,69.75519,3,2,1915,479,player_destroyed,False,13,5,1857.75,171.8976,134,46,0.343284,0.343284,3,317.0,Prism Laser,2,2,0,0,1,4,0,0,0,0,0,1,0,multishot:1;laser:1;drone:1,5,0.1837160751565762,0.6137787056367432,217.25251851257724,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 276}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 58.24, ""frames"": 600}, ""3"": {""boss_casts"": 5, ""boss_dodges"": 1, ""boss_hits"": 4, ""contacts"": 1, ""damage"": 113.65760000000002, ""frames"": 1039}}"
21,213020,85.336474,3,2,1764,441,player_destroyed,False,5,5,1133.8,149.1168,67,41,0.61194,0.61194,3,261.0,Pulse Cannon,2,2,0,0,2,2,0,0,0,0,0,0,0,damage:1,9,0.35600907029478457,0.6757369614512472,75.44232239952913,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 300}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 6, ""damage"": 87.36, ""frames"": 640}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 2, ""contacts"": 2, ""damage"": 47.756800000000005, ""frames"": 824}}"
22,213021,102.668463,3,2,2537,635,player_destroyed,False,16,5,2277.9513,100.7552,154,56,0.363636,0.363636,3,338.0,Multi-Beam Array,2,2,0,0,3,3,2,6,4,0,0,2,0,multishot:1;drone:2,2,0.08818897637795275,0.568503937007874,178.09887219165893,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 244}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 29.12, ""frames"": 604}, ""3"": {""boss_casts"": 8, ""boss_dodges"": 3, ""boss_hits"": 3, ""contacts"": 0, ""damage"": 71.63520000000001, ""frames"": 1689}}"
23,213022,95.012625,3,2,1757,440,player_destroyed,False,10,5,1348.525,103.2864,60,30,0.5,0.5,3,296.0,Rapid Pulse,2,2,0,0,1,1,0,0,0,0,0,1,0,damage:1;fire_rate:1;drone:1,5,0.1340909090909091,0.5454545454545454,150.0772274343795,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 404}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 29.12, ""frames"": 528}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 1, ""boss_hits"": 1, ""contacts"": 2, ""damage"": 60.16640000000001, ""frames"": 825}}"
24,213023,87.124906,3,2,1377,345,player_destroyed,False,5,5,1343.6,163.9456,78,60,0.769231,0.769231,3,261.0,Multi-Beam Array,2,2,0,0,0,1,0,5,0,0,0,0,0,damage:1;multishot:1,11,0.5101449275362319,0.463768115942029,43.826718451773196,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 42.0, ""frames"": 432}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 29.12, ""frames"": 560}, ""3"": {""boss_casts"": 2, ""boss_dodges"": 0, ""boss_hits"": 1, ""contacts"": 4, ""damage"": 92.82560000000002, ""frames"": 385}}"
