episode,seed,reward,phase,phases_advanced,simulation_steps,decisions,end_reason,survived_time_limit,enemies_destroyed,spawners_destroyed,damage_dealt,damage_taken,shots_fired,projectile_hits,accuracy,hits_per_projectile,player_level,xp_earned,weapon_name,upgrades_chosen,phase_rewards_chosen,bosses_destroyed,minibosses_destroyed,boss_skills_dodged,boss_skill_hits,boss_rewards_chosen,drone_level,barrier_charges,build_summary,contact_events,crowd_fraction,wall_fraction,mean_enemy_clearance,phase_diagnostics
11,94010,129.014557,3,2,2681,671,player_destroyed,False,19,5,2185.9,128.8224,133,53,0.398496,0.398496,3,308.0,Multi-Beam Array,2,2,0,0,7,1,0,1,0,multishot:1;regen:1;drone:1,8,0.11773472429210134,0.4247391952309985,213.64467007691934,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 320}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 5, ""damage"": 72.8, ""frames"": 456}, ""3"": {""boss_casts"": 9, ""boss_dodges"": 7, ""boss_hits"": 1, ""contacts"": 2, ""damage"": 42.022400000000005, ""frames"": 1905}}"
12,94011,103.748466,3,2,1598,400,player_destroyed,False,10,5,1421.7625,105.504,68,32,0.470588,0.470588,3,254.0,Prism Laser,2,2,0,0,1,0,0,1,0,laser:1;regen:1;drone:1,7,0.185,0.445,194.1632649180025,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 268}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 6, ""damage"": 87.36, ""frames"": 548}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 1, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 18.144000000000002, ""frames"": 782}}"
13,94012,331.738716,5,4,3410,853,player_destroyed,False,37,12,5473.1716,184.8224,292,187,0.640411,0.640411,4,875.0,Multi-Beam Array,3,3,1,1,3,1,1,3,0,multishot:1;homing:1;drone:3,14,0.20398593200468934,0.6623681125439624,169.0088271788786,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 220}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 29.12, ""frames"": 472}, ""3"": {""boss_casts"": 7, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 1, ""damage"": 42.022400000000005, ""frames"": 1464}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 0.0, ""frames"": 788}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 8, ""damage"": 113.67999999999998, ""frames"": 466}}"
14,94013,115.143967,3,2,1899,475,player_destroyed,False,11,5,1679.75,103.8464,58,40,0.689655,0.689655,3,260.0,Pulse Cannon,2,2,0,0,3,1,0,1,0,damage:1;engine:1;drone:1,5,0.2063157894736842,0.7031578947368421,224.56013986847648,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 404}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 43.68, ""frames"": 612}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 2, ""damage"": 60.16640000000001, ""frames"": 883}}"
15,94014,105.147074,3,2,1194,299,player_destroyed,False,4,5,1311.3057,105.504,54,39,0.722222,0.722222,2,218.0,Pulse Cannon,1,2,0,0,0,0,0,2,0,drone:2,8,0.31438127090301005,0.48494983277591974,74.89115661615445,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 312}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 6, ""damage"": 87.36, ""frames"": 596}, ""3"": {""boss_casts"": 1, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 18.144000000000002, ""frames"": 286}}"
16,94015,75.346722,3,2,2572,643,player_destroyed,False,20,5,2304.325,110.0736,115,55,0.478261,0.478261,3,314.0,Pulse Cannon,2,2,0,0,2,4,0,1,0,damage:2;drone:1,1,0.03732503888024884,0.776049766718507,253.44540486109707,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 276}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.56, ""frames"": 608}, ""3"": {""boss_casts"": 8, ""boss_dodges"": 2, ""boss_hits"": 4, ""contacts"": 0, ""damage"": 95.51360000000001, ""frames"": 1688}}"
17,94016,79.684739,3,2,1598,400,player_destroyed,False,6,5,978.25,112.0448,53,33,0.622642,0.622642,2,230.0,Rapid Pulse,1,2,0,0,1,2,0,0,0,fire_rate:1,4,0.135,0.6675,152.83132477226434,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 28.0, ""frames"": 356}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 568}, ""3"": {""boss_casts"": 3, ""boss_dodges"": 1, ""boss_hits"": 2, ""contacts"": 2, ""damage"": 84.04480000000001, ""frames"": 674}}"
18,94017,89.922506,3,2,2571,643,player_destroyed,False,15,5,2117.725,156.2848,74,43,0.581081,0.581081,3,284.0,Pulse Cannon,2,2,0,0,4,2,0,1,0,damage:1;drone:1,7,0.19284603421461896,0.4152410575427683,147.59852700032786,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 324}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 58.24, ""frames"": 488}, ""3"": {""boss_casts"": 8, ""boss_dodges"": 4, ""boss_hits"": 2, ""contacts"": 2, ""damage"": 84.04480000000001, ""frames"": 1759}}"
19,94018,40.587813,2,1,1104,276,player_destroyed,False,3,3,666.5,109.368,31,17,0.548387,0.548387,2,130.0,Pulse Cannon,1,1,0,0,0,0,0,1,0,range:1;drone:1,7,0.2971014492753623,0.6739130434782609,112.71561188151381,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 480}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 6, ""damage"": 95.36800000000001, ""frames"": 624}}"
20,94019,93.56605,3,2,1057,265,player_destroyed,False,2,5,791.25,110.4544,94,26,0.276596,0.276596,2,206.0,Multi-Beam Array,1,2,0,0,1,1,0,0,0,multishot:1,5,0.2339622641509434,0.5924528301886792,128.19057156772425,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 276}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 360}, ""3"": {""boss_casts"": 2, ""boss_dodges"": 1, ""boss_hits"": 1, ""contacts"": 4, ""damage"": 96.45440000000002, ""frames"": 421}}"
