episode,seed,reward,phase,phases_advanced,simulation_steps,decisions,end_reason,survived_time_limit,enemies_destroyed,spawners_destroyed,damage_dealt,damage_taken,shots_fired,projectile_hits,accuracy,hits_per_projectile,player_level,xp_earned,weapon_name,upgrades_chosen,phase_rewards_chosen,bosses_destroyed,minibosses_destroyed,boss_skills_dodged,boss_skill_hits,boss_defenders_destroyed,boss_immune_hits,missiles_evaded,missile_hits,boss_rewards_chosen,drone_level,barrier_charges,build_summary,contact_events,crowd_fraction,wall_fraction,mean_enemy_clearance,phase_diagnostics
11,232010,740.341176,9,6,5586,1397,player_destroyed,False,103,19,15034.8136,154.024,687,529,0.770015,0.770015,8,1995.0,Multi-Beam Array,7,4,2,2,10,1,9,46,0,3,2,1,0,damage:3;fire_rate:1;multishot:1;engine:1;drone:1;capacitor:1;artifact:1,11,0.12956335003579098,0.10594130279169649,114.37014556104563,"{""3"": {""boss_casts"": 4, ""boss_dodges"": 4, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 41.516000000000005, ""frames"": 868}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 544}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 872}, ""6"": {""boss_casts"": 3, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 0.0, ""frames"": 492}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 16.939999999999998, ""frames"": 944}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 780}, ""9"": {""boss_casts"": 6, ""boss_dodges"": 4, ""boss_hits"": 1, ""contacts"": 4, ""damage"": 95.568, ""frames"": 1086}}"
12,232011,-15.327381,3,0,823,206,player_destroyed,False,4,0,759.25,107.5524,45,39,0.866667,0.866667,1,28.0,Pulse Cannon,0,0,0,0,3,1,1,4,1,1,0,0,0,,4,0.41262135922330095,0.11165048543689321,42.12489325554305,"{""3"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 4, ""damage"": 107.55239999999999, ""frames"": 823}}"
13,232012,1665.074247,15,12,10113,2529,player_destroyed,False,276,41,45197.4046,290.9884,1204,1220,1.0,1.013289,12,4667.0,Prism Laser,11,8,4,5,15,4,14,22,1,2,4,5,0,damage:2;multishot:1;laser:1;piercing:1;splash:1;drone:5;capacitor:1;leech:1;riftbreaker:2;artifact:1,14,0.1387900355871886,0.10162119414788454,116.22500081404534,"{""10"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 660}, ""11"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 600}, ""12"": {""boss_casts"": 7, ""boss_dodges"": 5, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 23.268, ""frames"": 1128}, ""13"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 1400}, ""14"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 61.11, ""frames"": 1084}, ""15"": {""boss_casts"": 4, ""boss_dodges"": 1, ""boss_hits"": 3, ""contacts"": 2, ""damage"": 159.192, ""frames"": 629}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 0, ""damage"": 47.418400000000005, ""frames"": 784}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 484}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 452}, ""6"": {""boss_casts"": 5, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 912}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 692}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 552}, ""9"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 736}}"
14,232013,2163.112642,18,15,11107,2777,player_destroyed,False,256,52,53026.0823,209.502,1363,1416,1.0,1.038885,13,5555.0,Prism Laser,12,10,5,10,23,2,20,73,2,5,5,4,0,fire_rate:1;multishot:1;laser:1;piercing:2;splash:1;homing:1;drone:4;capacitor:1;critical:2;riftbreaker:1;artifact:2,7,0.08678429960388909,0.10767014764133957,131.17967267142242,"{""10"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 520}, ""11"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 412}, ""12"": {""boss_casts"": 6, ""boss_dodges"": 5, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 984}, ""13"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 516}, ""14"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 496}, ""15"": {""boss_casts"": 5, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 808}, ""16"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 480}, ""17"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 440}, ""18"": {""boss_casts"": 6, ""boss_dodges"": 4, ""boss_hits"": 1, ""contacts"": 4, ""damage"": 145.172, ""frames"": 763}, ""3"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 11.770000000000001, ""frames"": 712}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 644}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 704}, ""6"": {""boss_casts"": 9, ""boss_dodges"": 7, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1780}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 768}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 460}, ""9"": {""boss_casts"": 3, ""boss_dodges"": 2, ""boss_hits"": 1, ""contacts"": 1, ""damage"": 52.559999999999995, ""frames"": 620}}"
15,232014,73.56489,4,1,2256,564,player_destroyed,False,16,1,1887.5037,161.1782,158,101,0.639241,0.639241,3,319.0,Pulse Cannon,2,0,1,0,8,1,2,19,0,2,1,0,0,damage:1;artifact:1,6,0.13829787234042554,0.05851063829787234,79.51786791923904,"{""3"": {""boss_casts"": 10, ""boss_dodges"": 8, ""boss_hits"": 1, ""contacts"": 3, ""damage"": 97.7512, ""frames"": 2020}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 63.42699999999999, ""frames"": 236}}"
16,232015,-3.554556,3,0,1030,258,player_destroyed,False,7,0,826.25,109.8248,63,47,0.746032,0.746032,1,49.0,Pulse Cannon,0,0,0,0,5,0,1,5,0,2,0,0,0,,5,0.26744186046511625,0.28294573643410853,74.69706514368086,"{""3"": {""boss_casts"": 5, ""boss_dodges"": 5, ""boss_hits"": 0, ""contacts"": 5, ""damage"": 109.82479999999998, ""frames"": 1030}}"
17,232016,484.453648,6,3,8110,2028,phase_timeout,True,102,8,11568.5007,123.3964,606,372,0.613861,0.613861,7,1470.0,Rapid Pulse,6,2,1,3,27,1,5,9,1,2,1,1,2,fire_rate:1;drone:1;critical:1;leech:1;riftbreaker:2;artifact:1,5,0.06360946745562131,0.07741617357001973,138.8841702861617,"{""3"": {""boss_casts"": 7, ""boss_dodges"": 6, ""boss_hits"": 1, ""contacts"": 3, ""damage"": 77.8064, ""frames"": 1444}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1280}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1128}, ""6"": {""boss_casts"": 22, ""boss_dodges"": 21, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 45.59, ""frames"": 4258}}"
18,232017,4593.069269,30,27,18073,4519,player_destroyed,False,547,96,150802.2826,293.9434,2693,2709,1.0,1.005941,18,10684.0,Prism Laser,17,18,9,18,31,2,36,183,2,5,9,11,0,damage:2;multishot:2;laser:1;piercing:2;splash:1;homing:1;drone:8;capacitor:1;critical:3;riftbreaker:1;drone_mastery:3;artifact:2,14,0.04647045806594379,0.10998008408940031,142.25363395604478,"{""10"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 724}, ""11"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 384}, ""12"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 628}, ""13"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 576}, ""14"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 588}, ""15"": {""boss_casts"": 5, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 776}, ""16"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 244}, ""17"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 0.0, ""frames"": 472}, ""18"": {""boss_casts"": 5, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 688}, ""19"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 512}, ""20"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 588}, ""21"": {""boss_casts"": 6, ""boss_dodges"": 3, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 760}, ""22"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 360}, ""23"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 524}, ""24"": {""boss_casts"": 4, ""boss_dodges"": 1, ""boss_hits"": 0, ""contacts"": 5, ""damage"": 119.99000000000001, ""frames"": 476}, ""25"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 664}, ""26"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 488}, ""27"": {""boss_casts"": 6, ""boss_dodges"": 2, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 692}, ""28"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 528}, ""29"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 352}, ""3"": {""boss_casts"": 6, ""boss_dodges"": 5, ""boss_hits"": 1, ""contacts"": 0, ""damage"": 23.878400000000003, ""frames"": 1244}, ""30"": {""boss_casts"": 5, ""boss_dodges"": 1, ""boss_hits"": 1, ""contacts"": 3, ""damage"": 137.15, ""frames"": 573}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 812}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 564}, ""6"": {""boss_casts"": 6, ""boss_dodges"": 6, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 12.925, ""frames"": 1236}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 808}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 808}, ""9"": {""boss_casts"": 6, ""boss_dodges"": 5, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 1004}}"
19,232018,326.157203,6,3,3408,852,player_destroyed,False,44,8,6037.5172,120.7614,265,203,0.766038,0.766038,5,894.0,Rapid Pulse,4,2,1,1,9,1,4,6,0,1,1,1,0,damage:2;fire_rate:1;drone:1;critical:1,7,0.1431924882629108,0.2007042253521127,131.05624022660112,"{""3"": {""boss_casts"": 4, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 0, ""damage"": 23.878400000000003, ""frames"": 892}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 484}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 24.738000000000003, ""frames"": 772}, ""6"": {""boss_casts"": 6, ""boss_dodges"": 6, ""boss_hits"": 0, ""contacts"": 6, ""damage"": 72.145, ""frames"": 1260}}"
20,232019,2020.728069,16,13,16596,4149,player_destroyed,False,400,44,58125.6515,411.542,2277,1786,0.784365,0.784365,13,5980.0,Nova Payload,12,8,5,7,37,2,17,179,2,7,5,4,0,fire_rate:2;multishot:2;splash:1;homing:1;drone:4;critical:2;leech:1;weapon_mastery:1;artifact:1,24,0.14172089660159073,0.11448541817305374,111.74367479344072,"{""10"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 856}, ""11"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 808}, ""12"": {""boss_casts"": 7, ""boss_dodges"": 5, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 23.268, ""frames"": 1132}, ""13"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 740}, ""14"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 632}, ""15"": {""boss_casts"": 8, ""boss_dodges"": 5, ""boss_hits"": 1, ""contacts"": 1, ""damage"": 91.58, ""frames"": 1228}, ""16"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 10, ""damage"": 128.1, ""frames"": 448}, ""3"": {""boss_casts"": 9, ""boss_dodges"": 9, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 23.540000000000003, ""frames"": 1876}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 484}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 940}, ""6"": {""boss_casts"": 15, ""boss_dodges"": 14, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 39.48, ""frames"": 2928}, ""7"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 1424}, ""8"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 17.43, ""frames"": 2172}, ""9"": {""boss_casts"": 5, ""boss_dodges"": 4, ""boss_hits"": 1, ""contacts"": 1, ""damage"": 88.14399999999999, ""frames"": 928}}"
21,232020,289.184382,6,3,2925,732,player_destroyed,False,34,8,5167.5137,154.6144,281,218,0.775801,0.775801,5,824.0,Multi-Beam Array,4,2,1,1,6,2,3,20,1,0,1,0,0,damage:1;multishot:1;regen:1;critical:1;artifact:1,6,0.15710382513661203,0.07103825136612021,93.12178096795428,"{""3"": {""boss_casts"": 5, ""boss_dodges"": 4, ""boss_hits"": 1, ""contacts"": 1, ""damage"": 41.8544, ""frames"": 1080}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 664}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 0.0, ""frames"": 400}, ""6"": {""boss_casts"": 4, ""boss_dodges"": 2, ""boss_hits"": 1, ""contacts"": 4, ""damage"": 112.75999999999999, ""frames"": 781}}"
22,232021,140.381984,4,1,4674,1169,phase_timeout,True,51,3,4194.5841,61.6798,316,196,0.620253,0.620253,4,632.0,Pulse Cannon,3,0,1,0,3,2,2,1,1,0,1,0,0,damage:1;shield:1;leech:1;artifact:1,1,0.04704875962360992,0.07613344739093242,130.11135267769535,"{""3"": {""boss_casts"": 5, ""boss_dodges"": 3, ""boss_hits"": 2, ""contacts"": 0, ""damage"": 47.756800000000005, ""frames"": 1016}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 13.923, ""frames"": 3658}}"
23,232022,364.158497,6,3,4810,1203,player_destroyed,False,65,8,7869.376,175.0254,327,260,0.795107,0.795107,6,1126.0,Nova Payload,5,2,1,2,14,1,3,7,0,1,1,2,0,damage:1;fire_rate:1;splash:1;drone:2;riftbreaker:1,12,0.15211970074812967,0.011637572734829594,93.73029900405034,"{""3"": {""boss_casts"": 9, ""boss_dodges"": 7, ""boss_hits"": 1, ""contacts"": 1, ""damage"": 53.6244, ""frames"": 1832}, ""4"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 384}, ""5"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 0.0, ""frames"": 1136}, ""6"": {""boss_casts"": 7, ""boss_dodges"": 7, ""boss_hits"": 0, ""contacts"": 7, ""damage"": 121.401, ""frames"": 1458}}"
24,232023,1.207148,3,0,1219,305,player_destroyed,False,8,0,962.25,113.42,80,57,0.7125,0.7125,2,56.0,Pulse Cannon,1,0,0,0,6,0,2,7,1,2,0,0,0,regen:1,5,0.22295081967213115,0.0,80.52343153311126,"{""3"": {""boss_casts"": 6, ""boss_dodges"": 6, ""boss_hits"": 0, ""contacts"": 5, ""damage"": 113.42, ""frames"": 1219}}"
