#{"t_start": 1787922418.9066525, "env_id": "None"}
r,l,t,phase,player_health
17.03839,957,155.976841,2,0.0
-34.589243,372,156.644162,1,0.0
43.323676,1318,159.340583,3,0.0
14.852363,918,160.863777,2,0.0
11.776759,693,162.083071,2,0.0
23.964257,863,163.835681,2,0.0
45.830589,994,165.754557,3,0.0
11.389383,1099,167.922017,2,0.0
8.477178,587,169.126868,2,0.0
41.747437,1002,183.089015,3,0.0
21.417699,647,184.429226,2,0.0
-8.085928,737,185.785203,2,0.0
15.003791,945,187.575855,2,0.0
26.226794,1404,190.451558,3,0.0
40.159123,1055,192.424925,3,0.0
11.953985,650,193.641634,2,0.0
38.584772,1800,196.788241,2,2.0
19.790496,727,198.917848,2,0.0
47.846758,1506,201.940557,3,0.0
19.066332,697,203.398901,2,0.0
19.374191,882,205.089092,2,0.0
64.820322,1456,208.081015,3,0.0
47.487626,957,210.142708,3,0.0
22.458332,907,211.827436,2,0.0
45.200333,1347,214.477982,3,0.0
22.105127,1135,216.414422,2,0.0
49.420495,1163,218.719032,3,0.0
3.139141,1036,220.412008,2,0.0
24.133802,897,233.2157,2,0.0
50.614227,1043,235.247426,3,0.0
41.723828,972,237.008461,3,0.0
20.55531,873,238.579741,2,0.0
1.243169,719,240.065786,2,0.0
7.898232,1280,242.389954,2,0.0
-24.646553,378,243.154059,1,0.0
8.444561,613,244.202165,2,0.0
13.066289,666,245.298233,2,0.0
6.723727,900,246.951769,2,0.0
-10.791289,1554,249.761375,2,0.0
11.2105,797,251.192257,2,0.0
-5.800776,974,253.068127,2,0.0
-12.091585,880,254.883627,2,0.0
4.96006,701,256.196223,2,0.0
23.485841,905,257.94825,2,0.0
4.79828,762,259.422951,2,0.0
-10.056663,968,261.312336,2,0.0
14.306998,1269,263.695309,2,0.0
13.567808,615,264.720532,2,0.0
27.710023,948,266.526863,2,0.0
11.773941,800,268.015568,2,0.0
9.309698,536,268.956537,2,0.0
14.761115,838,280.557478,2,0.0
-8.707237,701,281.979406,2,0.0
51.402287,979,283.793422,3,0.0
47.92036,1382,286.504868,3,0.0
19.321888,905,288.240945,2,0.0
9.504093,996,290.039427,2,0.0
-2.512401,410,290.723257,2,0.0
21.683239,778,292.147074,2,0.0
11.904736,979,294.069209,2,0.0
25.834836,760,295.49175,2,0.0
5.21719,578,296.368423,2,0.0
9.429651,801,298.039819,2,0.0
9.866956,509,299.058882,2,0.0
-5.747678,943,300.931382,2,0.0
14.969422,652,302.287995,2,0.0
-11.820049,1099,304.346632,2,0.0
11.198245,920,306.147491,2,0.0
16.754592,635,307.154057,2,0.0
52.72405,1199,309.696406,3,0.0
-6.381207,689,311.132966,2,0.0
-7.146525,588,312.387674,2,0.0
21.848768,970,314.476075,2,0.0
2.752038,660,315.611046,2,0.0
5.140013,687,316.884988,2,0.0
0.10204,705,327.335991,2,0.0
2.468769,712,328.460461,2,0.0
28.292673,1070,330.385656,2,0.0
5.434195,822,332.062785,2,0.0
11.194054,555,333.002626,2,0.0
64.765793,1124,335.034111,3,0.0
14.665114,711,336.334397,2,0.0
6.65346,668,337.609041,2,0.0
25.474144,915,339.221648,2,0.0
14.218514,574,340.413346,2,0.0
9.907084,635,341.518631,2,0.0
1.23801,636,342.642538,2,0.0
30.730871,1479,345.260865,3,0.0
7.098741,844,346.566542,2,0.0
7.264691,907,348.277193,2,0.0
42.201556,1073,350.274091,3,0.0
49.010677,1552,353.034875,3,0.0
14.455466,813,354.26289,2,0.0
29.510714,1458,356.725068,3,0.0
-32.13828,389,357.374998,1,0.0
12.453889,613,358.416638,2,0.0
-10.739648,717,359.588454,2,0.0
5.666311,1028,361.086019,2,0.0
-4.556467,602,372.749123,2,0.0
5.957458,541,373.715491,2,0.0
12.834431,1067,375.75928,2,0.0
53.366175,1225,377.8366,3,0.0
9.887695,1594,380.703059,2,0.0
43.448036,1045,382.585022,3,0.0
9.891513,1000,384.599975,2,0.0
10.980766,754,385.990477,2,0.0
14.10958,624,387.257844,2,0.0
41.6928,865,388.751243,3,0.0
45.843998,1211,390.906526,3,0.0
17.984591,680,392.194903,2,0.0
3.009566,655,393.330217,2,0.0
-10.741681,541,394.330261,2,0.0
-11.128485,716,395.701818,2,0.0
62.844679,981,397.571035,3,0.0
-1.705915,599,398.542861,2,0.0
15.899038,1277,400.916652,2,0.0
-7.248565,798,402.340017,2,0.0
13.821881,1202,404.669937,2,0.0
13.598701,570,405.924649,2,0.0
-26.625568,437,406.941124,1,0.0
-4.984685,493,407.995849,2,0.0
37.227504,1197,422.063849,3,0.0
17.879845,888,423.973145,2,0.0
-6.021379,717,425.460114,2,0.0
4.964391,824,427.177418,2,0.0
5.455597,1080,429.109133,2,0.0
3.4547,890,430.745583,2,0.0
40.375457,1373,433.329702,3,0.0
26.899253,1078,435.870488,2,0.0
9.322586,955,437.994224,2,0.0
1.157654,786,439.90879,2,0.0
18.483557,838,441.654941,2,0.0
53.337585,885,443.842373,3,0.0
50.891306,1261,446.153583,3,0.0
51.167744,1104,448.747146,3,0.0
0.51674,715,450.47409,2,0.0
12.095172,684,452.005805,2,0.0
44.495533,1393,455.394306,3,0.0
46.944327,1368,458.095447,3,0.0
14.635635,828,459.84339,2,0.0
-6.091997,1241,462.505383,2,0.0
9.410074,698,463.803457,2,0.0
