#{"t_start": 1788092391.332859, "env_id": "None"}
r,l,t,phase,player_health
70.807822,1800,4.109946,2,30.0
-19.520359,908,5.40975,2,0.0
49.721153,1697,7.528147,2,0.0
30.74271,1716,9.707422,2,0.0
-38.298531,693,10.736298,2,0.0
-37.011761,668,11.767389,2,0.0
59.319425,1698,14.396197,3,0.0
23.37688,983,15.901937,2,0.0
-35.119741,665,17.935889,2,0.0
-8.130021,1152,21.059822,2,0.0
104.403218,1800,25.756752,2,58.0
18.353633,1800,70.399431,2,58.0
-13.691464,1172,73.799624,2,0.0
93.764525,1800,78.741666,2,72.0
6.127438,1800,84.524781,2,30.0
25.632185,1800,89.688947,2,30.0
-34.805106,753,91.788224,2,0.0
22.344623,1800,96.474732,1,58.0
12.37609,1800,101.49887,1,2.0
57.367297,1800,106.930126,2,16.0
84.659016,1800,146.927511,2,86.0
-38.708301,1311,151.231485,1,0.0
29.476556,1045,153.693432,2,0.0
-28.046158,1308,157.499037,1,0.0
-30.633385,623,159.155877,2,0.0
52.81618,1483,163.474796,2,0.0
29.719493,1800,169.131593,1,72.0
21.907389,1800,174.44816,1,16.0
-33.254937,1247,178.526422,2,0.0
33.236126,1800,183.961689,2,2.0
-26.238084,1653,188.003162,1,0.0
-49.342171,1048,228.792195,2,0.0
-37.046645,889,231.342788,2,0.0
44.445411,1115,233.957433,2,0.0
-68.64756,1180,237.321363,2,0.0
-31.130769,1672,241.90576,1,0.0
-52.712968,916,244.611494,2,0.0
89.614261,1800,249.402865,2,30.0
-56.933207,828,251.924102,2,0.0
16.113497,1800,256.71571,1,16.0
18.772514,1800,261.356189,1,16.0
-58.554996,1415,265.235372,1,0.0
-35.084616,1477,305.94509,2,0.0
-25.20758,881,307.972608,1,0.0
-47.74046,745,310.182857,2,0.0
-39.121498,498,311.528633,2,0.0
89.929714,1800,316.248333,3,2.0
-48.585859,761,318.439118,2,0.0
-35.471511,764,320.609277,2,0.0
-27.545271,1587,324.713392,1,0.0
23.400109,1800,330.268348,2,2.0
5.494313,1800,335.937829,2,16.0
69.50916,1800,340.532936,2,2.0
-12.85099,866,343.01798,2,0.0
-18.888552,702,344.839693,2,0.0
100.177875,1800,387.378736,3,16.0
21.062952,1733,391.858992,2,0.0
16.167939,1800,396.905009,1,58.0
-28.080034,1766,401.985138,2,0.0
94.207708,1800,406.942452,3,58.0
71.460643,1800,411.61464,2,58.0
-29.384607,1046,414.674935,2,0.0
-35.283014,380,415.596725,2,0.0
-39.553395,445,416.678874,1,0.0
-28.934814,1317,420.3843,1,0.0
64.518689,1800,424.926676,2,30.0
30.106081,1346,462.699137,2,0.0
36.166137,1800,467.920586,2,30.0
49.554183,1676,471.922763,2,0.0
12.574741,1800,477.430698,2,16.0
-33.676631,1288,480.61979,1,0.0
92.824983,1800,485.138123,2,30.0
-14.653979,1727,490.103284,2,0.0
40.392815,1191,492.964533,2,0.0
17.910443,1800,497.830573,1,58.0
6.75993,1800,542.117354,2,2.0
51.521853,1787,547.157088,3,0.0
46.674552,1662,551.351701,2,0.0
105.169591,1800,555.790159,2,58.0
33.940452,1698,560.124253,2,0.0
-32.187599,936,562.81284,2,0.0
55.174442,1259,566.423242,3,0.0
74.870811,1552,571.103784,3,0.0
69.181868,1224,574.527243,2,0.0
-27.013575,948,577.392104,2,0.0
32.518425,1542,623.7135,2,0.0
79.98922,1665,628.151331,2,0.0
26.339081,1592,632.174052,2,0.0
97.813549,1800,637.6041,3,16.0
112.242749,1800,643.075407,3,2.0
-42.351108,846,645.742259,2,0.0
116.993412,1800,650.219962,2,16.0
93.899906,1800,655.36075,2,44.0
-14.238376,699,657.249609,2,0.0
-15.311896,568,658.783714,2,0.0
-17.373628,1760,663.600271,2,0.0
43.519918,1514,705.281711,3,0.0
-28.71788,844,707.800615,2,0.0
38.399726,1208,710.626536,2,0.0
67.347302,901,712.851992,2,0.0
-37.789212,1666,717.67237,1,0.0
-29.757278,623,719.319706,2,0.0
107.210796,1800,724.377661,2,44.0
23.175409,659,725.881026,2,0.0
41.674153,1316,729.571241,2,0.0
-7.402987,1509,733.936213,2,0.0
125.742733,1800,738.726037,3,16.0
