#{"t_start": 1788109567.4635227, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level
53.739753,292,193.795512,2,0.0,3,4,1,143.92000000000002,195.0,4
114.019783,410,194.553511,3,0.0,7,5,2,108.61312000000004,295.0,4
88.481222,489,195.517516,3,0.0,7,5,2,324.46400000000006,295.0,4
37.74536,237,195.998511,2,0.0,4,3,1,143.92000000000002,170.0,3
-17.069657,274,196.551511,1,0.0,6,1,0,112.0,95.0,2
166.802862,386,197.334512,4,0.0,14,6,3,151.20000000000002,425.0,5
222.288969,436,198.167512,4,0.0,22,9,3,138.88000000000002,610.0,6
-20.641255,123,198.394511,1,0.0,1,1,0,112.0,45.0,2
43.484523,212,203.237512,2,0.0,6,3,1,131.0624,190.0,3
-22.33653,352,203.938511,1,0.0,1,1,0,112.0,45.0,2
102.411057,361,204.609512,3,0.0,8,5,2,254.68800000000005,305.0,4
180.996286,533,205.581511,4,0.0,11,7,3,152.32000000000002,430.0,5
53.581512,397,206.394511,2,0.0,7,4,1,187.04000000000002,235.0,4
231.768713,579,207.533511,4,0.0,18,10,3,157.09120000000001,605.0,6
-23.473411,433,208.414511,1,0.0,2,1,0,126.0,55.0,2
203.35068,546,209.519511,4,0.0,24,8,3,230.38400000000007,595.0,6
192.926604,468,210.405512,4,0.0,12,8,3,155.12000000000003,475.0,6
-21.567718,129,210.639511,1,0.0,1,1,0,112.0,45.0,2
361.614734,856,212.358511,5,0.0,45,14,4,143.808,1040.0,8
219.610554,564,213.446512,4,0.0,22,9,3,193.76000000000005,610.0,6
59.201409,285,213.977512,2,0.0,10,4,1,172.48000000000002,265.0,4
49.494607,289,214.51451,2,0.0,8,3,1,101.36000000000001,210.0,4
319.239783,545,215.585511,5,0.0,23,13,4,157.35999999999999,785.0,7
181.394352,512,216.558511,4,0.0,10,7,3,108.64000000000001,420.0,5
38.444068,290,217.08651,2,0.0,5,3,1,186.48000000000002,180.0,3
-19.997946,117,217.30351,1,0.0,3,1,0,112.0,65.0,2
116.267452,453,218.103513,3,0.0,10,5,2,108.86400000000002,325.0,5
108.699755,317,218.685511,3,0.0,9,5,2,188.83200000000002,315.0,5
53.307216,366,219.423516,2,0.0,5,4,1,173.04000000000002,215.0,4
224.684019,476,220.348511,4,0.0,23,9,3,138.32000000000002,620.0,6
334.710973,756,221.831511,5,0.0,29,14,4,235.53600000000006,880.0,8
41.837041,270,222.34351,2,0.0,7,3,1,157.36,200.0,4
162.109829,422,223.146512,4,0.0,14,6,3,244.33472000000012,425.0,5
55.570442,328,223.77651,2,0.0,5,4,1,143.92000000000002,215.0,4
-22.912547,238,224.229511,1,0.0,2,1,0,126.0,55.0,2
225.66871,479,225.121511,4,0.0,23,9,3,126.78400000000003,620.0,6
61.280313,264,225.60251,2,0.0,9,4,1,157.92000000000002,255.0,4
124.237908,451,226.407512,3,0.0,19,5,2,101.13600000000002,415.0,5
206.990606,498,227.39251,4,0.0,14,9,3,239.12000000000006,530.0,6
115.282945,528,228.36651,3,0.0,15,5,2,147.28000000000003,375.0,5
103.639573,490,229.315511,3,0.0,5,5,2,200.25600000000003,275.0,4
36.231901,302,229.913511,2,0.0,2,3,1,143.92000000000002,150.0,3
236.839511,544,230.925511,4,0.0,21,10,3,159.48800000000003,635.0,7
159.200395,367,231.63851,4,0.0,9,6,3,192.19200000000006,375.0,5
364.833035,726,233.04451,5,0.0,40,15,4,198.75520000000003,1025.0,8
35.841291,250,233.50751,2,0.0,2,3,1,157.92000000000002,150.0,3
-23.758018,136,233.759511,1,0.0,0,1,0,112.0,35.0,1
214.475485,573,234.862511,4,0.0,23,8,3,110.3872,585.0,6
169.877043,336,235.50351,4,0.0,11,7,3,229.82400000000007,430.0,5
45.391554,267,236.01151,2,0.0,6,3,1,143.92000000000002,190.0,3
-22.522871,94,236.186512,1,0.0,1,1,0,112.0,45.0,2
191.957894,461,237.018511,4,0.0,12,8,3,239.12000000000006,475.0,6
46.520913,366,237.79351,2,0.0,3,4,1,215.04000000000002,195.0,4
47.102468,378,238.488511,2,0.0,9,3,1,143.92000000000002,220.0,4
115.635261,421,239.28651,3,0.0,16,5,2,177.52000000000004,385.0,5
352.443129,1015,241.236512,5,0.0,51,13,4,189.28000000000003,1065.0,8
38.708967,258,241.74351,2,0.0,3,3,1,143.92000000000002,160.0,3
-15.764559,150,242.025514,1,0.0,5,1,0,112.0,85.0,2
50.513302,296,242.603511,2,0.0,4,4,1,187.04000000000002,205.0,4
38.959614,200,242.99451,2,0.0,3,3,1,157.36,160.0,3
220.813373,511,243.99651,4,0.0,19,9,3,109.6032,580.0,6
40.498803,386,244.679511,2,0.0,9,3,1,184.8,220.0,4
109.483102,319,245.231511,3,0.0,4,5,2,100.57600000000002,265.0,4
111.597763,268,245.710511,3,0.0,5,5,2,104.72000000000003,275.0,4
347.360859,609,246.939516,5,0.0,18,15,4,159.6,805.0,7
72.633974,604,248.188516,2,0.0,27,3,1,101.92,400.0,5
247.064705,486,249.06151,4,0.0,28,10,3,108.08000000000001,705.0,7
49.465768,555,250.081515,2,0.0,14,3,1,156.24,270.0,4
180.852784,505,256.337512,4,0.0,18,7,3,199.58400000000006,500.0,6
432.881653,729,257.73951,6,0.0,43,16,5,108.63999999999999,1115.0,9
123.481169,486,258.644512,3,0.0,19,5,2,186.25600000000003,415.0,5
44.974359,232,259.054513,2,0.0,8,3,1,173.60000000000002,210.0,4
107.134336,395,259.771512,3,0.0,8,5,2,195.17568000000006,305.0,4
206.761553,521,260.75551,4,0.0,19,8,3,110.3872,545.0,6
111.248719,375,261.464514,3,0.0,8,5,2,147.84000000000003,305.0,4
36.466814,275,261.983519,2,0.0,4,3,1,171.36,170.0,3
56.337042,333,262.62551,2,0.0,3,4,1,143.92000000000002,195.0,4
-23.576306,114,262.83951,1,0.0,0,1,0,112.0,35.0,1
110.150358,340,263.476511,3,0.0,8,5,2,143.13600000000002,305.0,4
48.113311,243,263.966511,2,0.0,1,4,1,185.36,175.0,3
64.896674,338,264.619512,2,0.0,9,4,1,130.48000000000002,255.0,4
340.056341,596,265.840511,5,0.0,38,14,4,267.3440000000001,970.0,8
109.414436,374,266.535516,3,0.0,9,5,2,224.22400000000005,315.0,5
203.359145,415,267.296519,4,0.0,13,9,3,229.26400000000007,520.0,6
175.771569,474,268.189512,4,0.0,10,7,3,192.19200000000006,420.0,5
332.882093,629,269.39551,5,0.0,30,14,4,262.5280000000001,890.0,8
118.542544,426,270.184512,3,0.0,14,5,2,147.84000000000003,365.0,5
631.032656,1003,272.16851,8,0.0,66,23,7,279.4400000000001,1640.0,9
38.989611,250,272.635512,2,0.0,4,3,1,156.24,170.0,3
291.619526,510,273.61151,5,0.0,14,12,4,157.584,660.0,7
166.232046,429,274.390511,4,0.0,12,6,3,154.78400000000005,405.0,5
108.533352,431,275.185511,3,0.0,8,5,2,145.376,305.0,4
202.684511,533,276.24951,4,0.0,22,8,3,153.44000000000003,575.0,6
99.51306,360,276.93251,3,0.0,4,5,2,232.96000000000004,265.0,4
205.196548,454,277.775511,4,0.0,18,8,3,106.93760000000002,535.0,6
109.909445,354,278.452512,3,0.0,10,5,2,150.20544000000004,325.0,5
125.596993,424,279.218514,3,0.0,14,5,2,133.84000000000003,365.0,5
225.614596,597,280.39651,4,0.0,25,9,3,179.76000000000005,640.0,7
-17.757922,168,280.738511,1,0.0,3,1,0,112.0,65.0,2
-22.276259,169,281.05451,1,0.0,1,1,0,112.0,45.0,2
190.59935,471,281.96751,4,0.0,9,8,3,192.19200000000006,445.0,5
173.68892,450,282.78351,4,0.0,13,7,3,203.95200000000006,450.0,5
106.341766,592,283.91351,3,0.0,10,5,2,200.81600000000003,325.0,5
41.95036,377,284.701511,2,0.0,6,3,1,157.92000000000002,190.0,3
203.01294,393,285.42151,4,0.0,14,8,3,107.52000000000002,495.0,6
186.9842,410,286.208547,4,0.0,12,8,3,242.14400000000006,475.0,6
57.782304,393,286.98651,2,0.0,11,4,1,187.04000000000002,275.0,4
59.345447,241,287.39551,2,0.0,7,4,1,130.48000000000002,235.0,4
221.95448,472,288.329512,4,0.0,17,9,3,109.76000000000002,560.0,6
343.427328,657,289.60051,5,0.0,34,14,4,173.264,930.0,8
105.963572,570,290.67558,3,0.0,14,5,2,234.97600000000006,365.0,5
65.621983,230,291.11251,2,0.0,10,4,1,101.36000000000001,265.0,4
190.499478,572,292.24651,4,0.0,15,8,3,253.68000000000006,505.0,6
638.270192,1133,294.50251,8,0.0,82,23,7,396.4800000000002,1800.0,9
47.437998,300,295.07951,2,0.0,5,4,1,229.60000000000002,215.0,4
519.692399,1095,297.199512,7,0.0,44,20,6,323.1200000000001,1290.0,9
516.704618,1019,299.157511,7,0.0,61,19,6,345.96800000000013,1425.0,9
119.072727,356,299.78851,3,0.0,11,5,2,100.57600000000002,335.0,5
538.672007,910,301.69451,7,0.0,56,20,6,244.16000000000008,1410.0,9
482.905306,869,303.43851,7,0.0,39,18,6,242.50240000000008,1170.0,9
226.172667,508,309.92351,4,0.0,24,9,3,150.64000000000004,630.0,7
113.233128,383,310.60951,3,0.0,9,5,2,146.83200000000005,315.0,5
108.006767,329,311.21051,3,0.0,9,5,2,191.52000000000004,315.0,5
55.089001,382,311.896512,2,0.0,5,4,1,187.04000000000002,215.0,4
209.896252,648,313.156511,4,0.0,22,8,3,152.88000000000002,575.0,6
-23.967437,151,313.42151,1,0.0,0,1,0,112.0,35.0,1
125.866297,612,314.63751,3,0.0,30,5,2,270.36800000000005,525.0,6
103.803108,316,315.201509,3,0.0,7,5,2,151.98400000000004,295.0,4
54.299414,413,316.027512,2,0.0,9,4,1,228.48000000000002,255.0,4
218.772457,392,316.782511,4,0.0,16,9,3,112.22400000000003,550.0,6
56.183646,235,317.232511,2,0.0,7,4,1,142.8,235.0,4
189.538361,445,318.10851,4,0.0,17,7,3,111.56992000000001,490.0,6
62.752802,241,318.55751,2,0.0,8,4,1,101.36000000000001,245.0,4
189.344061,487,319.452509,4,0.0,15,7,3,108.08000000000001,470.0,6
224.720902,501,320.423511,4,0.0,26,9,3,202.04800000000006,650.0,7
513.152449,818,321.983509,7,0.0,44,19,6,194.88000000000005,1255.0,9
110.042198,383,322.70251,3,0.0,11,5,2,145.376,335.0,5
345.621849,661,324.025509,5,0.0,37,13,4,101.136,925.0,8
503.163916,763,325.57151,7,0.0,36,19,6,146.72000000000003,1175.0,9
122.420314,339,326.192511,3,0.0,12,5,2,101.69600000000001,345.0,5
322.311337,990,328.21051,5,0.0,53,12,4,337.6800000000001,1050.0,8
359.657315,1256,331.078515,4,51.51999999999999,90,10,3,88.48000000000002,1325.0,9
177.5051,506,332.083511,4,0.0,12,7,3,190.51200000000006,440.0,5
113.259388,405,332.82651,3,0.0,8,5,2,192.20544000000007,305.0,4
116.261284,403,333.562509,3,0.0,12,5,2,127.00800000000002,345.0,5
217.968724,523,334.59904,4,0.0,32,8,3,151.20000000000005,675.0,7
185.409045,437,335.45204,4,0.0,11,8,3,236.09600000000006,465.0,6
115.678947,328,336.06104,3,0.0,8,5,2,101.69600000000001,305.0,4
118.547077,290,336.577041,3,0.0,8,5,2,108.86400000000002,305.0,4
604.69499,863,338.28404,8,0.0,46,23,7,235.08800000000008,1440.0,9
307.897614,620,339.50704,5,0.0,31,12,4,185.36000000000004,830.0,7
63.631925,380,340.24504,2,0.0,14,4,1,187.04000000000002,305.0,4
299.455567,536,341.35104,5,0.0,19,12,4,113.11999999999998,710.0,7
199.04044,534,342.34404,4,0.0,24,7,3,108.08000000000001,560.0,6
37.911285,233,342.76904,2,0.0,4,3,1,156.8,170.0,3
215.442066,437,343.65704,4,0.0,22,8,3,108.08000000000001,575.0,6
212.711532,354,344.371041,4,0.0,10,9,3,106.96000000000002,490.0,6
186.372993,439,345.251041,4,0.0,8,8,3,192.64000000000004,435.0,5
487.4288,723,346.63104,7,0.0,39,18,6,153.10399999999998,1170.0,9
-22.486137,260,347.147041,1,0.0,1,1,0,112.0,45.0,2
149.089104,708,348.56004,3,0.0,31,5,2,101.69600000000001,535.0,6
221.109789,482,349.58504,4,0.0,19,9,3,106.40000000000002,580.0,6
-22.180987,151,349.87304,1,0.0,0,1,0,112.0,35.0,1
172.384953,374,350.57404,4,0.0,9,7,3,193.76000000000005,410.0,5
-24.174531,105,350.78304,1,0.0,0,1,0,112.0,35.0,1
195.742196,495,351.677039,4,0.0,9,9,3,296.5760000000001,480.0,6
35.55272,263,352.16604,2,0.0,5,3,1,187.04000000000002,180.0,3
55.522874,293,352.76304,2,0.0,4,4,1,129.92000000000002,205.0,4
293.148044,583,353.90204,5,0.0,16,12,4,158.54720000000003,680.0,7
55.753319,270,354.40104,2,0.0,7,4,1,186.48000000000002,235.0,4
104.236754,474,355.330044,3,0.0,10,5,2,180.17216000000008,325.0,5
213.260554,405,356.136039,4,0.0,13,9,3,155.34400000000005,520.0,6
475.141119,738,357.65904,7,0.0,34,18,6,232.62400000000008,1120.0,9
171.74003,453,358.52804,4,0.0,10,7,3,236.99200000000005,420.0,5
33.769381,240,363.169039,2,0.0,1,3,1,187.04000000000002,140.0,3
199.898934,434,364.005039,4,0.0,13,8,3,111.10400000000003,485.0,6
225.808073,383,364.80004,4,0.0,12,10,3,172.14400000000003,545.0,6
50.832905,375,365.521041,2,0.0,12,3,1,143.92000000000002,250.0,4
313.720675,732,367.066039,5,0.0,34,12,4,234.30400000000003,860.0,8
104.055368,320,367.625041,3,0.0,8,5,2,159.37600000000003,305.0,4
108.034514,279,368.14804,3,0.0,5,5,2,134.4,275.0,4
122.348394,393,368.934039,3,0.0,9,5,2,100.57600000000002,315.0,5
60.969712,248,369.418039,2,0.0,7,4,1,131.04,235.0,4
198.567537,453,370.322041,4,0.0,9,9,3,239.34400000000005,480.0,6
207.537987,534,371.378039,4,0.0,23,8,3,151.20000000000005,585.0,6
208.601979,376,372.156044,4,0.0,10,9,3,156.52224,490.0,6
172.138376,403,372.897039,4,0.0,7,7,3,159.48800000000003,390.0,5
97.203061,272,373.393039,3,0.0,5,5,2,195.66400000000004,275.0,4
-23.114355,155,373.694044,1,0.0,0,1,0,112.0,35.0,1
225.810823,506,374.66104,4,0.0,15,10,3,196.00000000000006,575.0,6
18.21582,183,374.992041,2,0.0,1,2,1,185.36,105.0,3
45.564173,183,375.343039,2,0.0,5,3,1,104.87679999999999,180.0,3
-22.114589,128,375.594041,1,0.0,0,1,0,112.0,35.0,1
313.848021,615,376.93204,5,0.0,21,13,4,190.62400000000002,765.0,7
318.166592,589,378.056039,5,0.0,16,14,4,230.72000000000008,750.0,7
48.325086,298,378.62904,2,0.0,6,4,1,244.72000000000003,225.0,4
60.248839,196,378.972039,2,0.0,6,4,1,103.6896,225.0,4
178.03176,413,379.731039,4,0.0,11,7,3,156.46400000000003,430.0,5
191.390802,442,380.596039,4,0.0,13,8,3,196.78400000000005,485.0,6
53.292087,232,381.05004,2,0.0,4,4,1,143.92000000000002,205.0,4
41.18275,257,381.537039,2,0.0,6,3,1,143.92000000000002,190.0,3
105.862162,482,382.451039,3,0.0,11,5,2,223.10400000000004,335.0,5
43.039818,225,382.88804,2,0.0,4,3,1,129.36,170.0,3
105.43581,333,383.502039,3,0.0,5,5,2,151.98400000000004,275.0,4
189.025884,436,384.34404,4,0.0,12,8,3,203.39200000000005,475.0,6
110.032329,321,384.950041,3,0.0,9,5,2,141.00800000000004,315.0,5
48.874455,266,385.445039,2,0.0,3,4,1,185.36,195.0,4
-19.386483,137,385.72004,1,0.0,2,1,0,112.0,55.0,2
327.136991,513,386.727053,5,0.0,18,14,4,156.79999999999998,770.0,7
198.512473,401,387.498041,4,0.0,18,8,3,169.12000000000003,535.0,6
340.285968,627,388.821041,5,0.0,35,14,4,234.64000000000004,940.0,8
86.573415,331,389.420039,3,0.0,2,5,2,323.34400000000005,245.0,4
101.81449,308,389.970041,3,0.0,7,5,2,226.91200000000003,295.0,4
109.381088,352,390.627039,3,0.0,7,5,2,143.69600000000003,295.0,4
40.770771,190,390.972039,2,0.0,2,3,1,101.36000000000001,150.0,3
497.531935,743,392.418039,7,0.0,33,19,6,180.32000000000005,1145.0,9
214.182974,635,393.82404,4,0.0,20,9,3,239.12000000000006,590.0,6
42.252228,168,394.195039,2,0.0,2,3,1,100.80000000000001,150.0,3
43.089451,201,394.540043,2,0.0,2,3,1,101.36000000000001,150.0,3
170.788817,315,395.092039,4,0.0,6,7,3,146.83200000000005,380.0,5
477.942793,663,396.312041,7,0.0,29,18,6,191.30944000000005,1070.0,9
107.026455,349,397.026039,3,0.0,7,5,2,162.96000000000004,295.0,4
22.453468,256,397.504039,2,0.0,4,2,1,185.36,135.0,3
48.205793,286,398.057039,2,0.0,2,4,1,186.48000000000002,185.0,3
-18.502554,80,398.213039,1,0.0,2,1,0,112.0,55.0,2
112.094424,298,398.820039,3,0.0,7,5,2,143.69600000000003,295.0,4
340.94125,604,400.11004,5,0.0,27,14,4,127.34399999999998,860.0,8
173.238015,529,401.228039,4,0.0,12,7,3,199.02400000000006,440.0,5
107.655159,341,401.849039,3,0.0,5,5,2,105.28000000000002,275.0,4
114.337554,272,402.326041,3,0.0,7,5,2,101.69600000000001,295.0,4
106.805232,396,403.101039,3,0.0,7,5,2,152.544,295.0,4
56.456262,279,403.642039,2,0.0,3,4,1,143.36,195.0,4
113.181538,282,404.178039,3,0.0,3,5,2,100.57600000000002,255.0,4
99.951681,318,404.796041,3,0.0,1,5,2,148.23872000000006,235.0,4
246.383274,575,405.906039,4,0.0,23,10,3,111.10400000000003,655.0,7
325.1649,687,407.347093,5,0.0,25,14,4,279.23840000000007,840.0,8
105.676284,393,408.085039,3,0.0,6,5,2,196.67200000000003,285.0,4
213.746907,408,408.903044,4,0.0,14,9,3,171.02400000000006,530.0,6
285.461755,507,409.87004,5,0.0,19,11,4,187.60000000000005,675.0,7
93.640583,424,410.64404,3,0.0,4,5,2,229.93600000000004,265.0,4
184.015908,429,411.414039,4,0.0,14,7,3,154.78400000000002,460.0,6
57.702685,188,415.152039,2,0.0,5,4,1,101.92,215.0,4
188.123862,379,415.885039,4,0.0,7,8,3,153.66400000000004,425.0,5
-23.131611,203,416.29704,1,0.0,3,1,0,140.0,65.0,2
52.095719,222,416.727114,2,0.0,2,4,1,144.5024,185.0,3
235.504851,482,417.638043,4,0.0,15,10,3,108.9088,575.0,6
-23.325629,100,417.824039,1,0.0,0,1,0,112.0,35.0,1
240.396291,470,418.780039,4,0.0,19,10,3,111.56992000000001,615.0,6
185.815956,405,419.51204,4,0.0,8,8,3,195.9417600000001,435.0,5
159.887082,399,420.300039,4,0.0,8,6,3,156.46400000000003,365.0,5
55.339112,287,420.856039,2,0.0,5,4,1,142.8,215.0,4
291.63436,485,421.75404,5,0.0,17,12,4,184.80000000000004,690.0,7
38.248082,263,422.259039,2,0.0,2,3,1,143.92000000000002,150.0,3
34.778169,318,422.905039,2,0.0,3,3,1,186.48000000000002,160.0,3
345.594074,565,423.989039,5,0.0,20,15,4,148.40000000000003,825.0,7
192.045253,378,424.766039,4,0.0,11,8,3,147.05152,465.0,6
114.539844,316,425.333041,3,0.0,8,5,2,145.376,305.0,4
187.554495,392,426.085039,4,0.0,13,7,3,109.76000000000002,450.0,5
103.664693,321,426.68804,3,0.0,5,5,2,185.24800000000002,275.0,4
38.639525,184,427.019039,2,0.0,1,3,1,101.92,140.0,3
-22.281002,107,427.212039,1,0.0,0,1,0,112.0,35.0,1
349.521995,555,428.333039,5,0.0,24,15,4,173.60000000000002,865.0,8
307.083751,511,429.345039,5,0.0,14,13,4,156.24,695.0,7
51.16242,270,429.83804,2,0.0,2,4,1,157.92000000000002,185.0,3
52.001381,285,430.361039,2,0.0,3,4,1,157.36,195.0,4
34.363775,172,430.662042,2,0.0,0,3,1,157.92000000000002,130.0,3
162.857877,396,431.417039,4,0.0,10,6,3,190.28800000000007,385.0,5
111.317348,302,431.966039,3,0.0,6,5,2,152.544,285.0,4
115.49585,308,432.558039,3,0.0,11,5,2,101.13600000000002,335.0,5
42.582828,237,433.034039,2,0.0,5,3,1,143.92000000000002,180.0,3
109.879887,367,433.68404,3,0.0,6,5,2,150.61312000000004,285.0,4
303.108443,583,434.879045,5,0.0,25,12,4,189.84000000000003,770.0,7
214.500741,423,435.694039,4,0.0,11,9,3,106.40000000000002,500.0,6
185.450224,354,436.381094,4,0.0,11,7,3,108.08000000000001,430.0,5
150.832215,416,437.191041,4,0.0,6,6,3,224.89600000000007,345.0,5
101.159733,351,437.85404,3,0.0,5,5,2,237.10400000000004,275.0,4
53.723057,236,438.309039,2,0.0,8,4,1,187.04000000000002,245.0,4
57.074376,311,438.91704,2,0.0,7,4,1,143.92000000000002,235.0,4
36.111197,250,439.398039,2,0.0,2,3,1,185.36,150.0,3
339.046876,573,440.54004,5,0.0,25,14,4,145.264,840.0,8
57.456752,213,440.958044,2,0.0,4,4,1,101.36000000000001,205.0,4
53.708484,248,441.399041,2,0.0,3,4,1,143.92000000000002,195.0,4
110.448303,280,441.885041,3,0.0,5,5,2,137.42400000000004,275.0,4
158.949685,563,442.939039,4,0.0,5,7,3,295.4560000000001,370.0,5
92.108289,383,443.64204,3,0.0,4,5,2,243.37600000000003,265.0,4
223.01621,393,444.40704,4,0.0,20,9,3,110.3872,590.0,6
109.655882,243,444.868044,3,0.0,5,5,2,151.98400000000004,275.0,4
210.051413,336,445.48804,4,0.0,12,9,3,140.00000000000003,510.0,6
46.193948,224,445.909039,2,0.0,4,3,1,101.36000000000001,170.0,3
240.73785,488,446.847039,4,0.0,22,10,3,108.64000000000001,645.0,7
336.082816,577,447.96404,5,0.0,21,14,4,110.87999999999998,800.0,7
-21.007036,124,448.205075,1,0.0,1,1,0,112.0,45.0,2
-20.746154,118,448.451089,1,0.0,2,1,0,112.0,55.0,2
50.913017,224,448.89504,2,0.0,2,4,1,143.92000000000002,185.0,3
220.480119,585,450.036039,4,0.0,24,9,3,231.95200000000006,630.0,7
220.26028,458,450.943039,4,0.0,11,10,3,197.90400000000005,535.0,6
178.456822,435,451.734038,4,0.0,11,7,3,146.83200000000005,430.0,5
52.085432,192,452.107038,2,0.0,2,4,1,143.36,185.0,3
118.246391,310,452.720039,3,0.0,10,5,2,101.69600000000001,325.0,5
323.90259,559,453.836039,5,0.0,25,13,4,156.79999999999998,805.0,7
299.027151,504,454.785039,5,0.0,11,13,4,234.3040000000001,665.0,7
105.62649,364,455.448044,3,0.0,10,5,2,231.95200000000006,325.0,5
184.524739,407,456.21804,4,0.0,9,8,3,200.92800000000005,445.0,5
98.519665,293,456.755038,3,0.0,5,5,2,198.68800000000005,275.0,4
35.210887,207,457.147041,2,0.0,1,3,1,186.48000000000002,140.0,3
331.225017,556,458.193039,5,0.0,22,14,4,155.68,810.0,7
103.572095,281,458.71404,3,0.0,6,5,2,162.40000000000003,285.0,4
326.50389,571,459.936038,5,0.0,18,14,4,172.47999999999996,770.0,7
37.805382,291,460.499038,2,0.0,4,3,1,157.92000000000002,170.0,3
105.387537,325,461.08309,3,0.0,5,5,2,148.96,275.0,4
41.383658,143,461.35604,2,0.0,1,3,1,102.5024,140.0,3
-19.71578,124,461.588038,1,0.0,2,1,0,112.0,55.0,2
350.010304,513,462.83804,5,0.0,24,15,4,157.92,865.0,8
649.971198,964,469.839045,8,0.0,54,25,7,252.00000000000006,1590.0,9
288.602626,496,470.842038,5,0.0,16,12,4,199.36000000000007,680.0,7
187.189169,403,471.800039,4,0.0,13,8,3,242.14400000000006,485.0,6
192.863538,475,472.834038,4,0.0,15,8,3,198.46400000000006,505.0,6
105.844129,264,473.345038,3,0.0,3,5,2,160.72000000000003,255.0,4
99.388018,275,473.924038,3,0.0,5,5,2,162.96000000000004,275.0,4
114.516761,434,474.780039,3,0.0,16,5,2,224.22400000000005,385.0,5
111.8768,321,475.435043,3,0.0,8,5,2,161.28000000000003,305.0,4
92.68178,389,476.234038,3,0.0,5,5,2,302.51200000000006,275.0,4
105.489814,320,476.885038,3,0.0,7,5,2,203.05600000000004,295.0,4
324.901563,601,478.213038,5,0.0,18,14,4,223.3280000000001,770.0,7
57.285636,178,478.544128,2,0.0,3,4,1,101.92,195.0,4
104.893155,343,479.211038,3,0.0,2,5,2,161.28000000000003,245.0,4
-24.22695,100,479.397038,1,0.0,0,1,0,112.0,35.0,1
316.388251,636,480.639041,5,0.0,15,14,4,242.704,740.0,7
341.090171,620,481.838096,5,0.0,19,15,4,238.22400000000007,815.0,7
302.03592,590,483.041038,5,0.0,16,13,4,236.20800000000008,715.0,7
61.941824,285,483.57704,2,0.0,12,4,1,159.04000000000002,285.0,4
342.156479,561,484.691038,5,0.0,24,14,4,113.67999999999998,830.0,7
280.298288,501,485.677038,5,0.0,23,11,4,192.08,715.0,7
-24.248948,109,485.888038,1,0.0,1,1,0,126.0,45.0,2
46.784426,211,486.28304,2,0.0,3,4,1,230.72000000000003,195.0,4
348.928957,529,487.357039,5,0.0,25,15,4,188.38400000000004,875.0,8
224.302333,454,488.198039,4,0.0,12,10,3,155.90400000000002,545.0,6
50.815473,214,488.58504,2,0.0,9,3,1,101.36000000000001,220.0,4
51.83555,260,489.064038,2,0.0,4,4,1,186.48000000000002,205.0,4
101.052127,347,489.698038,3,0.0,4,5,2,201.86432000000005,265.0,4
58.358891,208,490.088039,2,0.0,6,4,1,143.92000000000002,225.0,4
113.101854,342,490.701038,3,0.0,9,5,2,151.98400000000004,315.0,5
27.476487,285,491.255039,2,0.0,8,2,1,187.04000000000002,175.0,3
54.041864,199,491.658038,2,0.0,4,4,1,143.92000000000002,205.0,4
317.156417,724,493.113038,5,0.0,27,13,4,230.72000000000008,825.0,7
99.717772,466,493.982043,3,0.0,5,5,2,190.40000000000003,275.0,4
98.632816,451,494.829039,3,0.0,4,5,2,158.81600000000003,265.0,4
539.769899,784,496.382038,7,0.0,41,21,6,192.64000000000004,1295.0,9
111.875915,307,496.927098,3,0.0,8,5,2,159.37600000000003,305.0,4
-22.415643,113,497.144038,1,0.0,0,1,0,112.0,35.0,1
219.425561,420,497.907038,4,0.0,15,9,3,108.08000000000001,540.0,6
342.844205,595,499.134038,5,0.0,23,15,4,221.76000000000005,855.0,8
160.586846,370,499.82104,4,0.0,8,6,3,146.27200000000002,365.0,5
26.249661,191,500.169038,2,0.0,1,2,1,129.92000000000002,105.0,3
207.212605,428,501.056042,4,0.0,12,9,3,195.44000000000005,510.0,6
216.386353,360,501.751039,4,0.0,15,9,3,109.76000000000002,540.0,6
217.056488,391,502.489038,4,0.0,16,9,3,106.40000000000002,550.0,6
237.494518,408,503.265038,4,0.0,19,10,3,106.40000000000002,615.0,6
118.089567,447,504.076038,3,0.0,16,5,2,198.68800000000005,385.0,5
161.43514,416,504.796038,4,0.0,7,7,3,277.87200000000007,390.0,5
193.132216,393,505.557038,4,0.0,9,8,3,155.34400000000005,445.0,5
20.350828,286,506.095038,2,0.0,4,2,1,185.92000000000002,135.0,3
45.229423,233,506.513038,2,0.0,5,3,1,100.80000000000001,180.0,3
101.520106,375,507.213038,3,0.0,4,5,2,199.24800000000005,265.0,4
497.683845,630,508.420114,7,0.0,35,19,6,197.56800000000004,1165.0,9
20.440092,208,508.781038,2,0.0,4,2,1,185.92000000000002,135.0,3
51.17087,261,509.254039,2,0.0,2,4,1,143.92000000000002,185.0,3
195.282969,351,509.906039,4,0.0,10,8,3,106.96000000000002,455.0,6
101.848921,385,510.653086,3,0.0,5,5,2,226.12800000000004,275.0,4
821.463625,1086,512.889038,10,0.0,63,30,9,280.0,1905.0,9
499.669081,673,514.155038,7,0.0,30,19,6,148.39999999999998,1115.0,9
45.948094,252,514.626039,2,0.0,4,3,1,100.80000000000001,170.0,3
