#{"t_start": 1788193894.8604448, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,drone_level
-11.077174,214,331.263151,3,0.0,6,0,0,114.59840000000003,36.0,1,0,0,0
107.134904,448,332.463818,4,0.0,34,2,1,114.68800000000003,416.0,3,0,0,0
261.802231,637,334.147584,4,0.0,39,9,3,185.38240000000005,775.0,4,0,0,2
111.374298,571,335.886501,4,0.0,46,2,1,130.36800000000002,488.0,3,0,0,1
-23.866158,187,336.395509,3,0.0,5,0,0,114.59840000000001,30.0,1,0,3,0
465.9004,1087,339.042981,6,0.0,80,16,5,315.48000000000013,1275.0,5,0,3,0
405.071905,1036,341.70894,5,0.0,84,12,4,127.00800000000001,1157.0,5,0,0,2
217.185526,477,342.871265,4,0.0,19,8,3,125.88800000000002,550.0,4,1,0,1
308.553841,528,344.160541,6,0.0,34,11,3,163.74399999999997,730.0,4,0,0,2
727.774584,1193,347.293748,9,0.0,103,22,6,184.88639999999995,1820.0,6,0,0,2
82.939831,432,348.456284,4,0.0,20,2,1,125.44000000000003,332.0,3,0,0,0
72.323802,451,361.072897,4,0.0,17,1,1,169.92640000000006,359.0,3,0,0,0
65.362078,333,361.957485,4,0.0,11,2,1,172.39040000000006,278.0,3,0,0,0
207.996213,585,363.563905,4,0.0,28,7,3,180.90240000000006,574.0,4,0,0,0
124.588288,398,364.586266,3,0.0,14,5,2,111.82976000000001,278.0,3,0,2,0
214.670157,482,365.833456,4,0.0,20,7,3,118.38400000000001,526.0,4,1,0,0
99.514878,562,367.472294,4,0.0,39,3,1,206.21440000000007,476.0,3,0,0,0
853.406375,1244,370.755427,9,0.0,106,27,8,217.54399999999998,1957.0,6,0,3,2
197.600923,532,372.226878,4,0.0,21,6,3,117.95840000000001,502.0,3,0,0,0
63.495861,324,373.113494,4,0.0,12,1,1,190.96000000000004,329.0,3,0,0,1
448.389809,753,375.103295,6,0.0,46,16,5,253.37600000000003,1146.0,5,0,2,2
827.291766,1030,377.847357,9,0.0,88,27,8,304.452,1924.0,6,0,0,2
-17.573674,135,378.213134,3,0.0,3,0,0,108.86400000000002,18.0,1,0,3,0
-32.312348,151,378.619773,3,0.0,4,0,0,102.18880000000001,24.0,1,0,0,0
104.489027,393,379.628441,3,0.0,11,5,2,129.38240000000002,260.0,3,0,2,0
504.160997,1108,382.589736,6,0.0,87,16,5,182.648,1242.0,5,0,2,0
528.31351,1019,385.32243,6,0.0,74,16,5,175.28,1239.0,5,0,0,3
229.598042,559,386.780153,4,0.0,29,8,3,223.83200000000005,685.0,4,0,0,0
102.102551,440,387.977906,4,0.0,21,3,1,123.31200000000003,368.0,3,1,0,1
164.517582,546,389.456629,4,0.0,43,5,1,114.68800000000003,560.0,4,0,0,0
223.173758,529,390.81557,4,0.0,21,7,3,122.08000000000003,532.0,4,0,0,0
116.839031,821,393.053753,4,0.0,36,3,1,157.51680000000005,458.0,3,0,0,0
219.884614,624,394.746146,5,0.0,41,7,2,197.56800000000004,705.0,4,0,0,0
83.119913,506,396.119756,4,0.0,22,2,1,117.95840000000003,344.0,3,0,0,0
612.177501,1152,399.195616,7,0.0,97,18,6,190.04,1589.0,6,0,0,2
54.616544,390,400.244415,4,0.0,11,2,1,144.30080000000004,278.0,3,1,0,0
484.71536,1444,404.389582,6,0.0,155,11,3,295.03040000000004,1681.0,6,0,3,0
60.00655,230,405.072599,2,0.0,9,4,1,103.376,196.0,2,1,0,1
491.214501,1015,407.834599,6,0.0,68,16,5,115.02399999999999,1128.0,5,0,2,3
85.619839,536,409.429733,4,0.0,27,2,1,175.66080000000005,449.0,3,0,0,0
139.596967,607,411.082921,4,0.0,42,5,1,169.92640000000006,554.0,4,0,0,0
358.833103,686,412.90612,6,0.0,59,11,3,161.704,1030.0,5,0,2,0
598.797127,1849,417.924641,6,0.0,141,16,5,129.04800000000003,1566.0,6,0,2,3
-19.227613,246,418.572147,3,0.0,8,0,0,102.18880000000001,48.0,1,0,3,0
444.6374,746,420.430866,6,0.0,44,16,5,170.664,984.0,5,0,2,1
