#{"t_start": 1788160743.705759, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,drone_level
232.12828,490,289.38126,4,0.0,22,8,3,176.592,681.0,4,1,0,1
131.509088,387,291.788195,3,0.0,15,5,2,105.28000000000002,345.0,3,0,2,1
372.420744,683,296.028858,5,0.0,38,14,4,209.07200000000006,1044.0,5,0,0,0
129.358908,487,313.385769,3,0.0,20,5,2,101.78720000000001,385.0,3,1,2,1
122.264948,293,315.228966,3,0.0,9,5,2,105.28000000000002,297.0,3,0,0,0
852.637185,1213,322.792438,9,0.0,100,27,8,260.96,2425.0,8,0,2,3
109.873476,338,324.935777,3,0.0,10,5,2,119.28000000000003,305.0,3,0,2,0
66.910837,265,326.565915,2,0.0,12,4,1,102.816,261.0,3,1,0,2
135.542119,432,329.265496,3,0.0,19,5,2,123.95200000000003,377.0,3,0,2,1
139.516261,473,332.224757,3,0.0,20,5,2,131.21120000000002,385.0,3,1,3,1
133.467755,434,334.961428,3,0.0,21,5,2,132.768,393.0,3,0,2,1
126.340558,323,337.025252,3,0.0,12,5,2,117.12000000000002,321.0,3,0,2,0
1102.76318,1431,346.217113,11,0.0,118,35,10,334.6840000000001,3049.0,9,0,0,3
126.110329,386,348.694644,3,0.0,18,5,2,120.92800000000001,369.0,3,0,0,0
168.66073,753,351.484468,3,0.0,35,5,2,147.17120000000003,595.0,4,1,0,2
1249.206198,1669,361.643005,12,0.0,143,38,11,335.32800000000003,3379.0,10,0,0,3
1277.212334,1668,372.220772,12,0.0,151,38,11,342.11600000000004,3533.0,10,0,3,1
121.624412,324,374.162612,3,0.0,13,5,2,108.86400000000002,329.0,3,0,2,2
127.833556,371,376.425573,3,0.0,15,5,2,149.064,435.0,4,0,3,2
61.494677,224,377.772007,2,0.0,9,4,1,123.92800000000001,237.0,3,1,0,1
274.8834,732,382.350131,4,0.0,41,9,3,125.44000000000003,868.0,5,0,0,2
181.110602,817,387.777482,3,0.0,39,5,2,115.35040000000001,627.0,4,1,3,1
1397.348347,1657,398.335119,13,0.0,167,42,12,406.8960000000001,3796.0,10,0,0,2
124.996749,346,400.517908,3,0.0,12,5,2,101.22720000000001,321.0,3,1,2,1
244.287102,439,403.323569,4,0.0,22,9,3,267.56800000000004,806.0,5,1,0,1
132.662076,397,405.71056,3,0.0,17,5,2,107.23200000000001,361.0,3,0,0,0
136.429111,454,408.529925,3,0.0,19,5,2,100.69920000000002,377.0,3,1,2,1
52.963477,198,409.75509,2,0.0,7,3,1,124.48800000000001,276.0,3,0,0,1
152.696412,507,412.904074,3,0.0,26,5,2,125.0144,523.0,4,0,0,0
120.651465,367,415.193655,3,0.0,11,5,2,101.69600000000001,313.0,3,0,2,0
254.457618,441,417.984818,4,0.0,25,9,3,169.45600000000005,830.0,5,1,0,1
125.7168,430,420.742895,3,0.0,15,5,2,108.95520000000002,345.0,3,1,0,3
140.440462,431,423.286604,3,0.0,17,5,2,108.95520000000002,361.0,3,1,0,1
131.9606,450,426.157276,3,0.0,18,5,2,117.21120000000002,369.0,3,1,0,2
137.810453,397,428.645603,3,0.0,17,5,2,117.64800000000002,361.0,3,0,3,0
373.740334,725,433.392345,5,0.0,45,13,4,115.02399999999999,1065.0,5,1,0,3
350.630633,597,437.153923,5,0.0,35,13,4,191.15200000000004,985.0,5,1,0,0
130.96706,492,440.550188,3,0.0,20,5,2,117.21120000000002,385.0,3,1,2,0
269.933384,452,443.438005,4,0.0,28,10,3,122.94400000000003,799.0,5,1,0,0
66.907349,171,444.473894,2,0.0,7,4,1,125.944,311.0,3,0,0,1
135.663537,395,446.827729,3,0.0,16,5,2,105.28000000000002,353.0,3,0,2,0
449.41405,795,451.990438,6,0.0,44,16,5,234.14399999999998,1187.0,6,0,2,1
119.106646,378,454.363795,3,0.0,15,5,2,175.32800000000003,345.0,3,0,2,1
153.592341,497,457.501204,3,0.0,23,5,2,127.19040000000001,499.0,4,1,0,1
810.030057,1039,464.001413,9,0.0,72,27,8,186.22399999999996,2021.0,8,0,0,3
128.459483,345,466.114875,3,0.0,16,5,2,112.11200000000002,353.0,3,0,2,3
126.659601,296,467.938201,3,0.0,13,5,2,105.80800000000002,329.0,3,0,0,2
360.259392,561,481.354875,5,0.0,29,14,4,174.68800000000005,972.0,5,0,0,0
142.63708,677,485.843397,3,0.0,34,5,2,125.34400000000002,497.0,4,1,2,1
138.922162,477,488.933493,3,0.0,21,5,2,125.37600000000002,393.0,3,0,2,0
139.071728,427,491.572013,3,0.0,17,5,2,101.13600000000002,361.0,3,0,2,0
133.768184,378,493.909021,3,0.0,17,5,2,109.39200000000002,361.0,3,0,3,1
141.634186,405,496.379287,3,0.0,16,5,2,101.13600000000002,353.0,3,0,0,1
129.645015,380,498.77732,3,0.0,14,5,2,121.79200000000002,337.0,3,0,3,1
121.36895,299,500.59168,3,0.0,10,5,2,109.39200000000002,305.0,3,0,0,1
125.031393,363,502.849038,3,0.0,15,5,2,103.08800000000002,345.0,3,0,2,0
260.18105,405,505.220023,4,0.0,17,10,3,122.94400000000003,711.0,4,0,0,0
124.25427,299,507.021107,3,0.0,10,5,2,107.23200000000001,305.0,3,0,0,1
146.924588,513,509.930969,3,0.0,21,5,2,117.12000000000002,393.0,3,0,2,1
1694.123846,1823,521.545705,15,0.0,184,49,14,438.20799999999986,4587.0,11,0,0,4
161.289767,574,525.17333,3,0.0,26,5,2,100.69920000000002,523.0,4,1,0,1
472.077187,624,529.066034,6,0.0,36,16,5,146.62,1303.0,6,0,0,2
130.183392,393,531.541957,3,0.0,17,5,2,107.23200000000001,361.0,3,0,0,1
131.778594,477,534.456233,3,0.0,19,5,2,127.53600000000003,377.0,3,1,0,0
462.386501,686,538.620665,6,0.0,39,16,5,101.104,1147.0,6,0,2,2
150.017038,671,542.864403,3,0.0,32,5,2,146.33120000000002,481.0,4,1,2,0
456.834213,737,547.419238,6,0.0,43,16,5,234.38400000000001,1179.0,6,0,2,2
370.728929,623,551.229444,5,0.0,43,14,4,223.60000000000005,1084.0,6,0,0,2
130.252312,311,553.071382,3,0.0,13,5,2,109.95200000000001,329.0,3,0,0,1
54.381236,211,554.407611,2,0.0,6,3,1,124.48800000000001,268.0,3,0,0,1
121.800009,434,557.146662,3,0.0,15,5,2,122.86400000000003,435.0,4,0,0,0
306.84684,1066,563.035458,4,0.0,60,9,3,261.53600000000006,1200.0,6,0,0,3
373.204029,759,566.43073,5,0.0,42,13,4,129.584,1041.0,5,0,0,1
481.100334,741,571.040764,6,0.0,49,16,5,121.448,1317.0,6,0,0,2
50.65823,172,572.105225,2,0.0,4,3,1,123.92800000000001,252.0,3,0,0,1
131.971898,462,574.952758,3,0.0,22,5,2,184.14400000000003,401.0,3,0,2,2
459.838651,809,579.977535,6,0.0,46,16,5,197.424,1203.0,6,0,0,4
602.925134,1023,586.475564,7,0.0,70,20,6,322.5456000000001,1800.0,7,0,0,2
1098.456993,1256,594.229295,11,0.0,105,35,10,195.09999999999997,2945.0,9,0,0,3
135.956675,446,596.957117,3,0.0,19,5,2,107.23200000000001,377.0,3,0,2,0
133.012295,311,598.84417,3,0.0,14,5,2,128.936,427.0,4,0,0,0
119.494092,285,600.555184,3,0.0,10,5,2,107.82400000000001,305.0,3,0,2,2
222.055623,435,603.204118,4,0.0,15,8,3,167.74400000000003,625.0,4,0,0,1
127.305976,298,604.95824,3,0.0,12,5,2,114.06400000000002,321.0,3,0,3,0
283.976001,710,609.474848,4,0.0,36,10,3,208.73600000000005,953.0,5,0,0,1
127.606265,359,611.597964,3,0.0,13,5,2,115.13600000000002,329.0,3,0,0,3
123.084862,259,613.103855,3,0.0,11,5,2,164.35200000000003,313.0,3,0,2,0
132.483903,397,615.472044,3,0.0,17,5,2,121.79200000000002,361.0,3,0,2,1
151.75236,384,617.802204,3,0.0,19,5,2,121.54400000000003,467.0,4,0,3,0
231.268283,539,621.062876,4,0.0,27,8,3,234.04800000000006,721.0,5,0,0,1
138.890512,544,624.531303,3,0.0,20,5,2,166.616,385.0,3,1,2,2
820.375964,1020,631.06412,9,0.0,78,27,8,247.51999999999998,2159.0,8,0,3,4
322.925183,492,646.630414,5,0.0,28,12,4,199.10400000000007,894.0,5,0,0,2
127.830348,292,648.316149,3,0.0,13,5,2,126.97600000000003,329.0,3,0,0,1
236.198594,360,650.412414,4,0.0,14,9,3,159.26400000000004,652.0,4,0,0,0
117.962675,340,652.444168,3,0.0,13,5,2,113.53600000000002,329.0,3,0,2,0
131.111974,420,654.965251,3,0.0,18,5,2,105.28000000000002,369.0,3,0,0,0
126.28388,340,657.004469,3,0.0,12,5,2,113.53600000000002,321.0,3,0,0,0
132.110673,439,659.27328,3,0.0,18,5,2,105.80800000000002,369.0,3,1,2,2
464.184061,713,663.285023,6,0.0,47,16,5,182.73999999999998,1301.0,6,0,3,1
369.838533,610,667.112559,5,0.0,36,14,4,169.06,1028.0,5,1,0,2
109.998799,276,668.814296,3,0.0,9,5,2,117.64800000000002,297.0,3,0,0,1
131.769558,439,671.553348,3,0.0,15,5,2,101.78720000000001,345.0,3,1,2,1
131.326174,337,673.632802,3,0.0,13,5,2,123.95200000000003,329.0,3,0,2,1
122.579464,344,675.707039,3,0.0,14,5,2,105.24800000000002,337.0,3,0,2,0
25.112608,150,676.589994,2,0.0,3,2,1,109.36800000000001,119.0,2,1,0,1
139.720207,441,679.345518,3,0.0,21,5,2,103.64800000000001,393.0,3,1,0,2
1238.829155,1543,689.029258,12,0.0,139,38,11,373.37600000000003,3347.0,10,0,2,2
123.548991,346,691.132052,3,0.0,15,5,2,117.12000000000002,345.0,3,0,2,0
135.785733,431,693.868276,3,0.0,19,5,2,114.06400000000002,377.0,3,0,2,1
130.259139,346,696.056754,3,0.0,13,5,2,100.06400000000001,329.0,3,0,2,3
59.294311,211,697.357248,2,0.0,4,4,1,109.92800000000001,197.0,2,1,0,0
121.764487,314,699.291554,3,0.0,14,5,2,156.65600000000003,337.0,3,0,2,0
124.916554,281,701.025442,3,0.0,9,5,2,112.97600000000003,297.0,3,0,2,0
141.665332,419,703.570985,3,0.0,19,5,2,103.64800000000001,377.0,3,0,2,0
131.245833,350,705.681279,3,0.0,14,5,2,107.23200000000001,337.0,3,0,0,1
136.928788,511,709.066936,3,0.0,22,5,2,197.92800000000003,401.0,3,0,0,1
123.805409,476,712.120651,3,0.0,16,5,2,123.95200000000003,353.0,3,0,2,0
463.9691,674,716.179701,6,0.0,43,16,5,115.25600000000001,1179.0,6,0,2,1
128.6333,358,718.384102,3,0.0,16,5,2,109.95200000000001,353.0,3,0,0,0
131.790396,361,720.697808,3,0.0,13,5,2,114.37600000000002,329.0,3,0,2,1
135.066317,462,723.597416,3,0.0,22,5,2,142.09600000000003,401.0,3,0,0,1
124.204159,358,725.73686,3,0.0,15,5,2,107.23200000000001,345.0,3,0,0,0
212.515071,330,727.732994,4,0.0,15,7,3,186.50400000000002,680.0,4,1,0,1
127.54107,320,729.599698,3,0.0,13,5,2,165.472,329.0,3,0,2,2
123.465416,295,731.338415,3,0.0,11,5,2,107.23200000000001,313.0,3,0,0,0
121.02983,303,733.107855,3,0.0,10,5,2,117.12000000000002,305.0,3,0,2,2
485.25047,700,737.337465,6,0.0,52,16,5,214.92799999999997,1431.0,6,0,0,3
241.851641,558,740.81752,4,0.0,22,8,3,201.56800000000004,771.0,5,0,0,2
676.002462,904,746.455776,8,0.0,60,22,7,195.21600000000004,1725.0,7,1,0,1
134.082766,346,748.589368,3,0.0,16,5,2,103.64800000000001,353.0,3,0,2,0
149.15076,524,752.023959,3,0.0,22,5,2,106.36800000000001,401.0,3,1,2,0
136.515664,424,754.643887,3,0.0,20,5,2,117.12000000000002,385.0,3,0,2,0
124.724748,331,756.663345,3,0.0,12,5,2,117.12000000000002,321.0,3,0,0,0
727.764474,1006,761.929217,8,0.0,75,25,7,209.20000000000005,1950.0,7,0,0,2
231.281587,502,765.02252,4,0.0,19,8,3,128.35199999999998,657.0,4,0,0,3
