#{"t_start": 1788168998.7787564, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,drone_level
141.004096,371,84.52528,3,0.0,17,5,2,100.80000000000001,296.0,3,0,2,2
497.04521,1072,87.0621,6,0.0,71,16,5,230.272,1296.0,5,0,2,0
131.531348,495,88.152748,3,0.0,22,5,2,119.84000000000002,326.0,3,0,3,1
120.315862,321,88.861951,3,0.0,11,5,2,118.94400000000002,260.0,3,0,2,2
153.267854,822,90.893159,3,0.0,38,5,2,200.03200000000004,422.0,3,1,3,2
128.047012,368,91.749341,3,0.0,14,5,2,159.936,278.0,3,0,2,1
217.755508,577,93.129458,4,0.0,25,7,3,171.02400000000006,556.0,4,0,0,1
138.192212,491,94.194211,3,0.0,23,5,2,115.69600000000003,332.0,3,0,3,0
160.385957,671,95.715039,3,0.0,31,5,2,130.0432,455.0,3,1,2,1
137.445675,329,96.487426,3,0.0,14,5,2,124.26400000000002,353.0,3,0,2,0
140.318725,506,97.704077,3,0.0,20,5,2,108.52800000000002,314.0,3,0,3,2
61.410436,276,98.377352,2,0.0,9,4,1,103.376,196.0,2,1,0,1
531.563587,1161,101.272141,6,0.0,88,16,5,187.32800000000003,1248.0,5,0,2,2
65.456099,255,101.851192,2,0.0,13,4,1,100.80000000000001,220.0,2,0,0,1
139.652359,495,103.043,3,0.0,24,5,2,109.08800000000002,338.0,3,0,3,1
161.784596,873,105.188747,3,0.0,39,5,2,108.86400000000002,428.0,3,0,2,0
135.447543,450,106.250465,3,0.0,21,5,2,163.74400000000003,320.0,3,0,2,2
128.655873,416,107.221293,3,0.0,16,5,2,105.50400000000002,290.0,3,0,2,1
130.226432,388,108.159755,3,0.0,19,5,2,159.93600000000004,308.0,3,0,0,1
144.464938,574,109.61692,3,0.0,24,5,2,123.64800000000002,338.0,3,1,2,1
113.934153,355,110.490946,3,0.0,14,5,2,104.72000000000003,278.0,3,0,0,0
135.366992,441,111.490744,3,0.0,20,5,2,180.37600000000003,389.0,3,0,2,1
169.982647,637,112.981528,3,0.0,33,5,2,130.25600000000003,467.0,3,0,0,1
496.078778,940,115.186486,6,0.0,66,16,5,255.44800000000006,1191.0,5,0,2,1
131.201324,539,116.425997,3,0.0,24,5,2,130.48000000000002,338.0,3,0,2,0
115.994125,278,117.045486,3,0.0,8,5,2,100.57600000000002,242.0,3,0,2,0
121.735236,403,122.664141,3,0.0,16,5,2,108.52800000000002,290.0,3,0,0,1
57.506412,222,123.148694,2,0.0,7,4,1,102.256,184.0,2,1,0,1
276.396728,663,124.793103,4,0.0,35,10,3,183.68000000000004,706.0,4,1,0,1
113.04616,362,125.606257,3,0.0,13,5,2,170.91200000000003,272.0,3,0,0,1
142.220673,667,127.262145,3,0.0,29,5,2,109.08800000000002,368.0,3,0,0,0
135.730446,364,128.124189,3,0.0,12,5,2,105.504,266.0,3,0,2,1
250.634441,498,129.308308,4,0.0,22,9,3,119.39200000000002,598.0,4,1,0,1
132.226892,393,130.191241,3,0.0,20,5,2,173.93600000000004,389.0,3,0,2,1
132.645941,517,131.380473,3,0.0,21,5,2,105.50400000000002,320.0,3,0,0,2
144.090445,432,132.383656,3,0.0,20,5,2,120.68000000000002,389.0,3,0,0,1
148.73085,489,133.433078,3,0.0,20,5,2,108.86400000000002,314.0,3,0,2,1
138.28841,588,134.857391,3,0.0,24,5,2,106.0864,338.0,3,0,0,0
120.22424,383,135.725603,3,0.0,13,5,2,115.69600000000003,272.0,3,0,2,0
105.46862,315,136.443165,3,0.0,7,5,2,119.84000000000003,236.0,3,0,2,0
145.023183,578,137.770661,3,0.0,26,5,2,131.096,425.0,3,0,0,0
42.345673,259,138.346119,2,0.0,9,3,1,117.376,166.0,2,1,0,0
133.441361,418,139.288952,3,0.0,21,5,2,131.096,395.0,3,0,3,3
132.846139,399,140.249654,3,0.0,15,5,2,116.25600000000003,284.0,3,0,0,1
121.348581,475,141.411304,3,0.0,19,5,2,108.86400000000002,308.0,3,0,0,0
163.399206,570,142.850692,3,0.0,27,5,2,108.864,506.0,3,0,0,2
124.607528,403,143.721348,3,0.0,15,5,2,123.08800000000002,284.0,3,0,2,1
121.267133,407,144.643326,3,0.0,19,5,2,184.0832,308.0,3,0,2,1
44.80831,336,145.477151,2,0.0,8,3,1,103.376,160.0,2,1,0,0
358.411459,740,147.316966,5,0.0,40,13,4,171.78000000000003,848.0,4,1,0,2
125.749758,356,148.164577,3,0.0,16,5,2,107.2288,290.0,3,0,0,1
131.903598,336,148.92491,3,0.0,13,5,2,116.25600000000001,272.0,3,0,0,1
115.669018,334,149.684393,3,0.0,13,5,2,123.08800000000002,272.0,3,0,2,2
142.993771,441,150.773764,3,0.0,22,5,2,120.68000000000002,401.0,3,0,2,1
105.520191,498,151.910832,3,0.0,14,5,2,194.76800000000003,278.0,3,0,0,0
521.093221,913,154.173359,6,0.0,68,16,5,147.144,1203.0,5,0,2,1
27.591296,228,154.709242,2,0.0,5,2,1,110.824,112.0,2,1,0,1
137.198588,386,155.582585,3,0.0,15,5,2,112.67200000000003,284.0,3,0,3,0
115.232139,296,156.268554,3,0.0,7,5,2,104.72000000000003,236.0,3,0,0,0
143.342732,419,157.259897,3,0.0,22,5,2,116.53600000000002,401.0,3,0,0,1
147.619821,480,158.381473,3,0.0,24,5,2,115.69600000000003,413.0,3,0,0,2
133.277937,428,159.477758,3,0.0,18,5,2,100.57600000000002,302.0,3,0,2,0
135.802312,426,160.52659,3,0.0,20,5,2,104.94400000000002,314.0,3,0,0,1
129.675261,450,161.574265,3,0.0,18,5,2,122.52800000000002,302.0,3,0,3,1
57.329218,305,162.330239,2,0.0,10,4,1,115.92000000000002,202.0,2,1,0,0
124.082976,329,163.110047,3,0.0,14,5,2,100.57600000000002,278.0,3,0,2,2
130.712776,396,164.026202,3,0.0,14,5,2,115.69600000000003,278.0,3,0,0,1
134.728112,470,165.136236,3,0.0,21,5,2,107.96800000000002,320.0,3,0,0,0
137.233112,365,166.004243,3,0.0,13,5,2,116.25600000000001,272.0,3,0,0,2
126.067732,449,167.125147,3,0.0,20,5,2,105.87360000000001,314.0,3,0,0,0
132.164218,497,168.248424,3,0.0,22,5,2,112.11200000000002,326.0,3,0,2,2
139.59847,458,169.246651,3,0.0,18,5,2,115.69600000000003,302.0,3,0,2,0
122.525972,312,169.944893,3,0.0,13,5,2,208.936,347.0,3,0,3,0
123.182261,350,170.702063,3,0.0,13,5,2,105.50400000000002,272.0,3,0,2,1
60.032367,276,171.350597,2,0.0,9,4,1,102.816,196.0,2,1,0,1
125.15221,309,172.087438,3,0.0,12,5,2,108.52800000000002,266.0,3,0,0,1
115.076801,345,172.86187,3,0.0,13,5,2,166.096,272.0,3,0,2,0
115.446234,426,173.886443,3,0.0,15,5,2,116.25600000000003,284.0,3,0,0,0
49.07407,217,174.408402,2,0.0,11,3,1,109.36800000000001,178.0,2,1,0,0
133.076417,434,175.458093,3,0.0,19,5,2,124.26400000000002,383.0,3,0,3,0
136.989003,538,176.796752,3,0.0,25,5,2,104.94400000000002,344.0,3,0,2,1
149.466854,521,178.079427,3,0.0,21,5,2,151.61440000000002,395.0,3,1,0,1
115.092122,302,178.766805,3,0.0,11,5,2,101.69600000000001,260.0,3,0,0,0
37.616757,218,179.306848,2,0.0,5,3,1,109.36800000000001,142.0,2,1,0,0
266.073963,772,181.215286,4,0.0,39,9,3,216.38400000000007,700.0,4,0,0,2
133.535054,428,190.57352,3,0.0,23,5,2,123.92800000000001,407.0,3,0,2,1
499.555547,867,192.581177,6,0.0,50,16,5,114.44,1095.0,5,0,2,1
129.083512,433,193.638135,3,0.0,18,5,2,109.08800000000001,302.0,3,0,0,1
112.690741,326,194.40138,3,0.0,14,5,2,116.25600000000001,278.0,3,0,0,0
127.264553,464,195.563737,3,0.0,22,5,2,163.18400000000003,326.0,3,0,3,1
472.777979,763,198.069383,6,0.0,43,16,5,131.768,1053.0,5,0,0,2
146.80252,449,199.856512,3,0.0,21,5,2,121.65440000000001,395.0,3,1,0,1
124.543097,368,200.954906,3,0.0,14,5,2,112.67200000000003,278.0,3,0,0,1
125.925216,330,201.803348,3,0.0,13,5,2,109.14400000000002,272.0,3,0,0,1
131.741087,390,202.834719,3,0.0,15,5,2,103.1968,284.0,3,0,0,0
191.99229,739,204.993271,3,0.0,38,5,2,140.63840000000002,572.0,4,2,0,1
469.91077,721,207.174325,6,0.0,44,16,5,180.208,1059.0,5,0,2,0
1262.826198,1757,212.19807,12,0.0,159,38,11,312.15999999999997,2951.0,8,0,2,2
468.731329,886,214.905302,6,0.0,52,16,5,173.656,1032.0,5,0,2,2
136.919988,424,216.373048,3,0.0,18,5,2,101.69600000000003,302.0,3,1,0,1
216.105693,680,218.613638,4,0.0,25,7,3,165.64800000000002,556.0,4,1,0,0
119.987304,360,219.551175,3,0.0,13,5,2,113.63520000000001,272.0,3,0,0,2
432.26092,988,222.569248,5,0.0,71,15,4,177.40800000000004,1094.0,5,0,0,2
144.458088,434,223.800007,3,0.0,24,5,2,127.23200000000001,413.0,3,0,2,1
128.572502,457,224.977715,3,0.0,19,5,2,100.24000000000001,308.0,3,0,2,2
136.633267,377,225.934691,3,0.0,15,5,2,104.94400000000002,284.0,3,0,3,1
501.635973,958,228.527046,6,0.0,60,16,5,168.87199999999999,1155.0,5,0,0,2
356.465995,706,230.484078,5,0.0,43,12,4,179.42400000000004,986.0,5,0,0,2
47.322058,272,231.238743,2,0.0,11,3,1,109.36800000000001,178.0,2,1,0,1
167.589958,658,233.038753,3,0.0,32,5,2,129.96480000000003,461.0,3,0,2,1
149.104689,609,234.720815,3,0.0,28,5,2,107.85600000000002,362.0,3,1,3,1
61.033721,243,235.436956,2,0.0,8,4,1,101.36000000000001,190.0,2,0,0,0
134.112356,460,236.618471,3,0.0,18,5,2,108.52800000000002,302.0,3,0,3,1
147.612928,649,238.435435,3,0.0,25,5,2,108.52800000000002,344.0,3,2,0,2
379.155848,851,240.846016,5,0.0,51,14,4,321.55200000000013,944.0,5,0,0,0
58.189275,175,241.346799,2,0.0,7,4,1,102.816,184.0,2,1,0,0
145.364109,395,242.422915,3,0.0,18,5,2,116.25600000000001,302.0,3,0,0,1
126.11038,461,243.668088,3,0.0,19,5,2,127.23200000000003,308.0,3,0,3,0
154.9595,617,245.418206,3,0.0,27,5,2,104.94400000000002,356.0,3,1,2,1
203.515194,956,248.301483,3,0.0,48,5,2,159.936,632.0,4,1,3,1
126.691678,483,249.624981,3,0.0,17,5,2,146.496,296.0,3,0,2,0
149.341399,468,250.956203,3,0.0,18,5,2,104.72000000000003,302.0,3,0,0,1
158.144279,472,252.230363,3,0.0,22,5,2,126.67200000000003,401.0,3,0,0,1
148.716616,527,253.65904,3,0.0,24,5,2,117.09600000000002,338.0,3,0,2,1
135.92665,324,254.495067,3,0.0,11,5,2,116.25600000000001,260.0,3,0,2,1
141.637129,372,255.522374,3,0.0,16,5,2,100.57600000000002,290.0,3,0,2,2
407.18491,838,257.800349,5,0.0,49,15,4,177.96800000000005,962.0,5,0,0,1
523.440664,1141,268.461439,6,0.0,75,16,5,169.00800000000004,1245.0,5,1,3,4
139.00484,428,269.62554,3,0.0,19,5,2,122.52800000000002,308.0,3,0,2,1
131.557979,368,270.590851,3,0.0,13,5,2,112.67200000000001,272.0,3,0,3,0
144.072443,411,271.694067,3,0.0,18,5,2,116.25600000000003,302.0,3,0,0,0
132.726785,392,272.743787,3,0.0,16,5,2,114.30720000000001,290.0,3,0,2,1
143.36257,437,273.883439,3,0.0,19,5,2,112.11200000000002,308.0,3,0,2,1
56.539488,271,274.65843,2,0.0,14,3,1,123.92800000000001,271.0,3,0,0,1
140.740407,499,276.017676,3,0.0,21,5,2,116.83728000000002,320.0,3,1,2,2
126.673078,402,277.084604,3,0.0,15,5,2,115.69600000000003,284.0,3,0,0,0
40.499789,152,277.481135,2,0.0,2,3,1,109.92800000000001,124.0,2,1,0,0
141.929401,429,278.761514,3,0.0,18,5,2,107.96800000000002,302.0,3,0,2,1
61.826637,333,279.727919,2,0.0,12,4,1,108.808,214.0,2,1,0,0
159.878271,564,281.258083,3,0.0,27,5,2,136.08,431.0,3,1,2,2
131.650778,303,282.026469,3,0.0,12,5,2,101.69600000000001,266.0,3,0,3,0
382.823903,797,284.27448,5,0.0,45,14,4,189.92400000000004,908.0,5,1,0,1
134.417787,486,285.600151,3,0.0,20,5,2,105.50400000000002,314.0,3,0,2,0
118.102106,370,286.598202,3,0.0,15,5,2,105.50400000000002,284.0,3,0,0,0
486.518908,841,288.961505,6,0.0,52,16,5,126.98400000000001,1032.0,5,0,0,2
481.527455,866,291.405105,6,0.0,54,16,5,118.272,1044.0,5,0,2,0
387.37494,916,294.105411,5,0.0,45,14,4,228.90559999999994,908.0,5,0,0,1
128.393697,312,295.370357,3,0.0,11,5,2,112.11200000000002,260.0,3,0,2,0
137.914679,427,296.736356,3,0.0,15,5,2,112.67200000000003,284.0,3,1,2,0
484.983538,774,298.643507,6,0.0,49,16,5,134.992,1089.0,5,0,2,2
138.496399,450,299.749826,3,0.0,18,5,2,104.50720000000001,302.0,3,1,2,0
524.233854,1013,302.457738,6,0.0,70,16,5,160.49599999999998,1215.0,5,0,0,2
174.882917,708,304.509218,3,0.0,35,5,2,104.50720000000001,404.0,3,1,3,1
804.864076,1573,309.081287,8,0.0,132,25,7,275.9440000000001,2031.0,7,0,0,4
509.494511,1117,312.098261,6,0.0,78,16,5,166.18400000000003,1263.0,5,0,0,0
500.337327,846,314.531008,6,0.0,59,16,5,118.94399999999999,1074.0,5,0,2,1
160.729375,600,316.08939,3,0.0,27,5,2,105.50400000000002,356.0,3,1,2,1
113.329707,262,316.693307,3,0.0,8,5,2,104.94400000000002,242.0,3,0,2,1
158.520922,576,318.08553,3,0.0,28,5,2,119.84000000000002,437.0,3,0,2,0
490.955779,921,320.425398,6,0.0,66,16,5,213.732,1191.0,5,0,0,2
172.012362,657,322.067645,3,0.0,33,5,2,123.64800000000002,542.0,4,0,3,1
145.027908,557,323.454358,3,0.0,22,5,2,111.67520000000002,326.0,3,1,2,1
134.139465,417,324.456789,3,0.0,16,5,2,111.67520000000002,290.0,3,1,2,1
466.638115,778,326.300536,6,0.0,49,16,5,116.47999999999999,1014.0,5,0,2,0
501.761591,948,328.695207,6,0.0,65,16,5,146.13199999999998,1185.0,5,0,2,3
161.299498,540,330.000316,3,0.0,25,5,2,124.18560000000001,494.0,3,0,0,1
528.634342,1043,332.598901,6,0.0,65,16,5,157.56,1260.0,5,0,2,3
175.855679,772,334.592981,3,0.0,37,5,2,111.28320000000002,416.0,3,2,2,1
131.940542,415,346.027732,3,0.0,20,5,2,111.28320000000002,314.0,3,0,2,1
483.713686,742,347.760149,6,0.0,47,16,5,102.99600000000002,1002.0,5,0,0,0
134.178857,374,348.61966,3,0.0,13,5,2,107.85600000000001,272.0,3,0,0,2
135.521364,481,349.7229,3,0.0,19,5,2,101.13600000000002,308.0,3,0,0,1
149.311191,452,350.762062,3,0.0,22,5,2,112.67200000000001,401.0,3,0,2,0
145.482363,592,352.087868,3,0.0,25,5,2,109.08800000000002,344.0,3,1,2,0
252.629383,738,353.730484,4,0.0,40,8,3,207.87200000000004,676.0,4,0,0,2
2333.132966,2458,359.67678,18,0.0,285,60,17,352.5919999999999,4984.0,10,0,0,5
115.86546,279,360.285639,3,0.0,9,5,2,101.69600000000003,248.0,3,0,2,1
139.122261,585,361.648887,3,0.0,24,5,2,120.96000000000001,338.0,3,0,2,0
126.166576,248,362.225136,3,0.0,8,5,2,101.69600000000001,317.0,3,0,2,0
763.680072,1269,365.358376,8,0.0,101,24,7,269.8960000000001,1890.0,6,0,0,2
203.007705,443,366.356514,4,0.0,17,6,3,123.17760000000001,478.0,3,1,0,0
136.669508,518,367.602625,3,0.0,17,5,2,152.544,296.0,3,2,2,1
358.231739,595,368.953333,5,0.0,35,13,4,125.85999999999999,818.0,4,1,0,2
493.016023,893,371.008313,6,0.0,53,16,5,106.82400000000001,1038.0,5,0,2,1
1311.116532,1894,375.756467,12,0.0,182,38,11,344.744,2939.0,8,0,0,4
126.703744,249,376.319193,3,0.0,8,5,2,101.69600000000001,242.0,3,0,2,1
137.48064,534,377.555532,3,0.0,23,5,2,101.69600000000003,332.0,3,0,2,0
241.82276,665,379.081228,4,0.0,28,8,3,214.70400000000006,604.0,4,0,0,2
142.307874,444,380.096388,3,0.0,19,5,2,112.67200000000003,308.0,3,0,3,0
134.257957,323,380.781986,3,0.0,13,5,2,112.67200000000003,272.0,3,0,2,0
116.415767,329,381.546259,3,0.0,13,5,2,108.86400000000002,272.0,3,0,3,0
144.564369,567,383.003629,3,0.0,25,5,2,110.54400000000001,344.0,3,1,2,1
231.560673,598,384.451893,4,0.0,24,7,3,116.14400000000003,550.0,4,1,0,1
246.697129,532,385.763207,4,0.0,23,9,3,182.11200000000005,604.0,4,1,0,0
136.059255,445,386.866847,3,0.0,17,5,2,115.48320000000001,296.0,3,1,2,1
138.370985,491,388.043608,3,0.0,23,5,2,124.18560000000002,332.0,3,0,3,0
477.013585,820,390.086133,6,0.0,48,16,5,166.184,1008.0,5,0,2,0
135.433863,382,390.998862,3,0.0,20,5,2,135.24,389.0,3,0,2,0
116.954607,488,392.176446,3,0.0,19,5,2,113.51200000000001,308.0,3,0,2,0
163.853791,638,393.750689,3,0.0,28,5,2,107.85600000000002,362.0,3,2,0,1
24.908271,152,394.085195,2,0.0,3,2,1,110.264,100.0,2,1,0,1
58.414697,226,394.599488,2,0.0,6,4,1,102.816,178.0,2,1,0,1
152.338827,604,396.061945,3,0.0,28,5,2,177.74400000000003,362.0,3,0,3,2
153.212136,580,397.476192,3,0.0,27,5,2,152.20800000000003,431.0,3,0,2,1
684.486036,1449,401.104861,7,0.0,137,19,6,239.6052,1934.0,6,0,0,3
142.89923,421,402.113181,3,0.0,19,5,2,112.67200000000003,308.0,3,0,0,1
487.531766,779,404.145168,6,0.0,53,16,5,166.208,1113.0,5,0,2,2
132.168415,386,405.131268,3,0.0,19,5,2,109.08800000000002,308.0,3,0,2,2
482.935522,836,414.865354,6,0.0,56,16,5,161.704,1056.0,5,0,0,2
166.177744,703,416.602819,3,0.0,34,5,2,131.656,473.0,3,1,2,0
246.766411,479,417.759022,4,0.0,27,8,3,175.16800000000006,673.0,4,0,0,0
139.822897,409,418.719206,3,0.0,19,5,2,112.67200000000003,308.0,3,0,0,2
143.41906,487,419.897686,3,0.0,23,5,2,130.81600000000003,332.0,3,0,0,1
134.472733,364,420.739352,3,0.0,19,5,2,112.67200000000003,308.0,3,0,2,0
62.067584,271,421.407253,2,0.0,7,4,1,111.384,184.0,2,1,0,1
487.34055,905,423.592129,6,0.0,59,16,5,175.144,1149.0,5,0,0,1
123.513679,334,424.363171,3,0.0,12,5,2,101.69600000000003,266.0,3,0,2,1
161.22376,782,426.333832,3,0.0,32,5,2,136.59408000000002,461.0,3,0,2,0
157.178924,669,428.200906,3,0.0,33,5,2,105.50400000000002,392.0,3,0,0,0
486.790328,887,430.282851,6,0.0,52,16,5,235.53599999999997,1032.0,5,1,2,1
130.425876,370,431.102431,3,0.0,16,5,2,104.3168,290.0,3,0,2,2
117.107832,287,431.794024,3,0.0,11,5,2,109.08800000000002,260.0,3,0,3,2
279.695895,667,433.486939,4,0.0,33,9,3,148.00800000000004,739.0,4,0,0,1
117.794453,296,434.307988,3,0.0,8,5,2,101.69600000000001,242.0,3,0,2,1
389.5605,913,436.85938,5,0.0,64,13,4,166.43200000000004,992.0,5,0,0,3
512.686794,907,439.391163,6,0.0,60,16,5,155.232,1155.0,5,0,0,2
172.912138,779,441.396707,3,0.0,37,5,2,115.48320000000001,491.0,3,1,2,1
627.768995,898,443.787104,7,0.0,60,21,6,160.16000000000003,1382.0,5,0,0,1
135.889137,408,444.901043,3,0.0,19,5,2,105.50400000000002,308.0,3,0,2,0
143.074705,533,446.645528,3,0.0,23,5,2,126.23520000000002,332.0,3,1,2,0
127.385502,358,447.743964,3,0.0,13,5,2,105.50400000000002,272.0,3,0,2,2
133.008504,563,449.26868,3,0.0,21,5,2,104.94400000000002,320.0,3,0,2,0
397.810268,724,451.151661,5,0.0,44,14,4,180.992,1052.0,5,1,0,1
373.751717,890,453.325138,5,0.0,47,13,4,197.23200000000006,890.0,4,0,0,2
666.703525,1263,456.293708,7,0.0,93,20,6,169.848,1700.0,6,0,0,1
460.994294,864,458.534351,6,0.0,50,16,5,127.67999999999998,1020.0,5,0,0,2
458.659601,852,460.65854,6,0.0,51,16,5,252.45600000000007,1101.0,5,0,2,1
132.181725,429,461.636063,3,0.0,19,5,2,108.52800000000002,308.0,3,0,3,0
132.193063,255,462.206856,3,0.0,9,5,2,119.84000000000002,248.0,3,0,3,1
123.861452,272,462.800587,3,0.0,10,5,2,112.67200000000003,254.0,3,0,3,0
150.353788,425,463.762808,3,0.0,19,5,2,105.28000000000002,308.0,3,0,2,1
693.745573,1595,467.659176,7,0.0,122,19,6,392.8120000000001,1919.0,6,1,0,1
180.927575,858,469.845465,3,0.0,39,5,2,120.06400000000002,503.0,3,1,2,2
391.249133,685,471.445054,5,0.0,48,14,4,130.032,926.0,5,0,0,2
173.232534,705,473.087075,3,0.0,31,5,2,127.00800000000001,530.0,4,1,0,2
