#{"t_start": 1788106229.0145102, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level
340.490108,722,235.263572,5,0.0,32,14,4,185.696,910.0,8
-16.446438,288,235.778574,1,0.0,6,1,0,112.0,95.0,2
177.843192,381,236.512573,4,0.0,12,7,3,110.5888,440.0,5
44.417423,406,237.278573,2,0.0,12,3,1,185.92000000000002,250.0,4
-9.787569,507,238.256572,1,0.0,11,1,0,126.0,145.0,3
106.559213,348,238.862573,3,0.0,6,5,2,108.86400000000002,285.0,4
-23.855114,164,239.187572,1,0.0,0,1,0,112.0,35.0,1
47.590198,384,239.988572,2,0.0,11,3,1,128.8224,240.0,4
-16.703295,422,240.794572,1,0.0,6,1,0,112.0,95.0,2
56.866151,197,241.202573,2,0.0,7,4,1,145.04000000000002,235.0,4
-16.054653,389,241.917572,1,0.0,6,1,0,112.0,95.0,2
13.557834,108,242.126636,2,0.0,0,2,1,185.92000000000002,95.0,2
46.539615,294,242.658572,2,0.0,8,3,1,101.36000000000001,210.0,4
169.03643,440,243.469574,4,0.0,17,6,3,144.6368,455.0,6
111.420074,353,244.117572,3,0.0,10,5,2,145.15200000000002,325.0,5
88.928672,1053,246.050572,2,0.0,32,4,1,129.92000000000002,485.0,6
-24.553799,106,250.023572,1,0.0,1,1,0,126.0,45.0,2
47.542903,209,250.400572,2,0.0,6,3,1,101.36000000000001,190.0,3
176.515175,576,251.487575,4,0.0,26,6,3,216.16000000000005,545.0,6
61.885568,256,251.96062,2,0.0,7,4,1,101.36000000000001,235.0,4
54.019997,395,252.731572,2,0.0,15,3,1,101.92,280.0,4
63.764963,297,253.270572,2,0.0,14,4,1,144.48000000000002,305.0,4
207.84059,418,254.103573,4,0.0,14,9,3,153.44000000000003,530.0,6
213.703392,393,254.824573,4,0.0,16,9,3,109.76000000000002,550.0,6
-38.352428,80,254.960572,1,0.0,0,0,0,112.0,0.0,1
368.751671,1051,257.057572,5,0.0,61,14,4,234.08000000000007,1200.0,9
112.334116,555,258.089572,3,0.0,12,5,2,155.00800000000004,345.0,5
153.908673,296,258.648573,4,0.0,9,6,3,155.34400000000002,375.0,5
199.892237,454,259.575572,4,0.0,16,9,3,230.38400000000007,550.0,6
100.450961,498,260.588573,3,0.0,13,5,2,193.76000000000002,355.0,5
109.898435,279,261.078619,3,0.0,9,5,2,145.376,315.0,5
65.766048,334,261.684576,2,0.0,14,4,1,129.3152,305.0,4
167.794311,614,262.847572,4,0.0,36,6,3,273.504,645.0,7
56.235697,178,263.191579,2,0.0,4,4,1,101.92,205.0,4
141.577062,745,264.574576,3,0.0,30,5,2,105.28000000000002,525.0,6
109.419584,322,265.172572,3,0.0,12,5,2,160.49600000000004,345.0,5
149.606346,959,266.993572,3,0.0,33,5,2,133.84000000000003,555.0,6
-18.645474,166,267.291575,1,0.0,4,1,0,112.0,75.0,2
156.721893,276,267.807573,4,0.0,7,6,3,155.00800000000004,355.0,5
120.412636,437,268.574573,3,0.0,14,5,2,101.13600000000002,365.0,5
319.901133,716,269.936572,5,0.0,27,13,4,194.54400000000004,825.0,7
-15.359502,469,270.840572,1,0.0,6,1,0,112.0,95.0,2
67.16504,373,271.572572,2,0.0,14,4,1,101.92,305.0,4
124.040163,458,272.358575,3,0.0,15,5,2,141.568,375.0,5
116.551452,482,273.284572,3,0.0,14,5,2,127.00800000000002,365.0,5
-23.970338,414,274.156573,1,0.0,1,1,0,126.0,45.0,2
187.03615,434,274.971572,4,0.0,19,7,3,150.64000000000004,510.0,6
-20.020012,182,275.301575,1,0.0,3,1,0,112.0,65.0,2
96.949174,222,275.689572,3,0.0,3,5,2,147.84,255.0,4
217.815415,481,276.593576,4,0.0,16,9,3,108.64000000000001,550.0,6
-24.097988,147,276.872572,1,0.0,2,1,0,126.0,55.0,2
221.164422,671,278.177572,4,0.0,33,8,3,155.90400000000002,685.0,7
166.190794,443,278.996571,4,0.0,18,6,3,156.32064000000003,465.0,6
104.588906,278,279.481571,3,0.0,11,5,2,189.83104000000003,335.0,5
113.197105,360,280.090571,3,0.0,13,5,2,152.544,355.0,5
-17.290714,175,280.406575,1,0.0,5,1,0,126.0,85.0,2
61.659639,274,280.936572,2,0.0,10,4,1,131.04,265.0,4
40.11995,147,281.227572,2,0.0,2,3,1,101.92,150.0,3
51.368755,224,281.667623,2,0.0,8,3,1,101.92,210.0,4
60.654511,171,281.981571,2,0.0,6,4,1,101.92,225.0,4
173.706139,212,282.347571,4,0.0,5,7,3,111.55200000000002,370.0,5
197.253215,712,283.668573,4,0.0,26,8,3,288.73600000000005,615.0,6
39.404499,337,284.337572,2,0.0,5,3,1,172.48000000000002,180.0,3
242.41843,735,285.804572,4,0.0,35,9,3,125.66400000000003,740.0,7
119.454951,438,286.568576,3,0.0,16,5,2,107.74400000000001,385.0,5
153.882515,1019,288.401572,3,0.0,43,5,2,214.36800000000002,655.0,7
167.832242,364,289.079571,4,0.0,9,7,3,197.68000000000004,410.0,5
192.490241,588,290.230572,4,0.0,25,7,3,175.72800000000007,570.0,6
31.774875,197,290.576573,2,0.0,5,2,1,101.92,145.0,3
-23.587753,180,290.928571,1,0.0,0,1,0,112.0,35.0,1
236.110728,531,291.964571,4,0.0,34,9,3,125.44000000000003,730.0,7
202.467836,470,292.821571,4,0.0,23,8,3,193.76000000000005,585.0,6
52.075901,337,293.489571,2,0.0,14,3,1,102.5024,270.0,4
42.802538,484,294.488571,2,0.0,23,2,1,174.16000000000003,325.0,5
113.96265,455,295.309578,3,0.0,12,5,2,105.28000000000002,345.0,5
336.934541,722,296.748571,5,0.0,43,13,4,191.18400000000005,985.0,8
119.061634,365,302.491575,3,0.0,14,5,2,148.96,365.0,5
61.450089,219,302.896571,2,0.0,5,4,1,101.92,215.0,4
38.950529,177,303.264572,2,0.0,4,3,1,130.48000000000002,170.0,3
218.33358,523,304.463571,4,0.0,22,9,3,153.44000000000003,610.0,6
35.824191,232,304.894571,2,0.0,7,3,1,170.8,200.0,4
208.71664,640,306.175571,4,0.0,29,8,3,171.02400000000006,645.0,7
59.837083,224,306.582572,2,0.0,7,4,1,101.36000000000001,235.0,4
367.442925,701,307.923572,5,0.0,46,15,4,241.73184,1085.0,9
-24.33726,116,308.146571,1,0.0,0,1,0,112.0,35.0,1
198.667402,526,309.182571,4,0.0,20,8,3,182.56000000000003,555.0,6
212.525028,457,310.120572,4,0.0,18,9,3,145.04000000000002,570.0,6
60.254321,190,310.486573,2,0.0,7,4,1,101.92,235.0,4
239.820293,762,312.003572,4,0.0,36,9,3,151.76000000000002,750.0,7
52.545151,258,312.497571,2,0.0,10,3,1,101.92,230.0,4
187.782229,469,313.376571,4,0.0,16,7,3,153.44000000000003,480.0,6
-14.777797,203,313.752571,1,0.0,5,1,0,112.0,85.0,2
39.488579,384,314.568572,2,0.0,17,2,1,129.92000000000002,265.0,4
337.512506,497,315.521572,5,0.0,25,14,4,100.576,840.0,8
303.329927,690,316.849571,5,0.0,30,12,4,176.91520000000003,820.0,7
121.732282,336,317.454573,3,0.0,11,5,2,104.72000000000003,335.0,5
-23.779696,159,317.754578,1,0.0,1,1,0,112.0,45.0,2
206.615025,447,318.586571,4,0.0,20,8,3,108.64000000000001,555.0,6
222.737486,493,319.461572,4,0.0,22,9,3,147.39200000000002,610.0,6
302.445922,533,320.504575,5,0.0,29,12,4,146.16000000000003,810.0,7
192.759746,495,321.433571,4,0.0,19,7,3,145.26400000000004,510.0,6
98.301582,303,322.02862,3,0.0,9,5,2,187.15200000000002,315.0,5
159.02071,526,322.997571,4,0.0,17,6,3,222.88000000000005,455.0,6
65.563333,328,323.602572,2,0.0,11,4,1,100.80000000000001,275.0,4
159.403121,401,324.345571,4,0.0,12,6,3,191.18400000000005,405.0,5
310.70052,461,325.245576,5,0.0,32,12,4,159.04,840.0,8
54.603066,227,325.657571,2,0.0,7,4,1,159.60000000000002,235.0,4
59.733719,187,325.983572,2,0.0,5,4,1,101.36000000000001,215.0,4
199.292651,388,326.727572,4,0.0,13,8,3,115.36000000000003,485.0,6
41.575659,208,327.132622,2,0.0,5,3,1,131.04,180.0,3
103.605041,221,327.549575,3,0.0,7,5,2,147.84,295.0,4
44.12306,314,328.124573,2,0.0,9,3,1,101.36000000000001,220.0,4
107.716935,314,328.689571,3,0.0,7,5,2,141.568,295.0,4
173.535144,380,329.374577,4,0.0,15,7,3,226.35200000000006,470.0,6
113.577888,309,329.957571,3,0.0,16,5,2,151.984,385.0,5
71.591083,383,330.647575,2,0.0,15,4,1,101.92,315.0,5
56.758543,167,330.940572,2,0.0,5,4,1,101.36000000000001,215.0,4
170.819047,419,331.720573,4,0.0,15,7,3,243.93600000000006,470.0,6
51.426299,313,332.334575,2,0.0,9,3,1,101.92,220.0,4
45.998245,220,332.720571,2,0.0,5,3,1,101.92,180.0,3
56.59396,241,333.152571,2,0.0,6,4,1,129.92000000000002,225.0,4
209.565173,384,333.874571,4,0.0,16,9,3,181.72672000000006,550.0,6
111.842511,436,334.696571,3,0.0,15,5,2,185.24800000000002,375.0,5
66.277346,300,335.252571,2,0.0,11,4,1,131.04,275.0,4
105.36391,301,335.796576,3,0.0,9,5,2,151.984,315.0,5
-19.524744,150,336.075571,1,0.0,3,1,0,112.0,65.0,2
-32.427132,178,336.429572,1,0.0,2,0,0,112.0,20.0,1
39.872935,118,336.624571,2,0.0,3,3,1,101.92,160.0,3
56.700417,253,337.075572,2,0.0,7,4,1,145.6,235.0,4
-18.464358,360,337.787572,1,0.0,10,1,0,140.0,135.0,3
344.054012,607,338.917571,5,0.0,31,14,4,145.04,900.0,8
275.722277,536,339.943571,5,0.0,24,11,4,250.53952000000004,725.0,7
56.637567,281,340.485571,2,0.0,10,4,1,172.48000000000002,265.0,4
206.731746,256,340.940571,4,0.0,9,9,3,110.5888,480.0,6
155.22378,752,342.514571,4,0.0,17,6,3,231.056,455.0,6
115.443909,424,343.303572,3,0.0,20,5,2,157.47200000000004,425.0,5
23.907076,114,343.536572,2,0.0,2,2,1,101.92,115.0,3
79.342106,574,344.691572,2,0.0,20,4,1,101.36000000000001,365.0,5
63.73783,225,345.112571,2,0.0,10,4,1,129.92000000000002,265.0,4
36.658548,289,345.675571,2,0.0,6,3,1,185.92000000000002,190.0,3
56.427694,147,345.918571,2,0.0,3,4,1,101.92,195.0,4
115.276016,218,346.299571,3,0.0,9,5,2,107.74400000000001,315.0,5
317.975475,469,347.181571,5,0.0,27,13,4,159.824,825.0,7
170.061405,390,347.922572,4,0.0,11,7,3,202.72000000000003,430.0,5
214.612171,385,348.638576,4,0.0,15,9,3,148.51200000000003,540.0,6
59.033489,195,349.005577,2,0.0,5,4,1,101.92,215.0,4
105.55566,298,349.505571,3,0.0,10,5,2,151.98400000000004,325.0,5
237.241261,589,355.332575,4,0.0,26,10,3,154.91392000000002,685.0,7
215.989166,475,356.231572,4,0.0,18,9,3,158.03200000000004,570.0,6
70.48752,373,356.930572,2,0.0,14,4,1,101.92,305.0,4
288.296821,644,358.135571,5,0.0,34,11,4,194.43200000000007,825.0,7
62.483101,231,358.553571,2,0.0,6,4,1,101.92,225.0,4
-21.317352,276,359.086571,1,0.0,2,1,0,112.0,55.0,2
197.834608,419,359.899572,4,0.0,14,8,3,107.52000000000002,495.0,6
331.42719,663,361.181571,5,0.0,38,13,4,191.85600000000002,935.0,8
107.715518,285,361.654571,3,0.0,10,5,2,154.448,325.0,5
117.373854,397,362.361572,3,0.0,13,5,2,104.72000000000003,355.0,5
-21.159376,149,362.63357,1,0.0,2,1,0,112.0,55.0,2
22.185384,101,362.816571,2,0.0,0,2,1,100.80000000000001,95.0,2
354.407018,791,364.392571,5,0.0,42,14,4,187.98080000000002,1010.0,8
101.873417,352,365.026572,3,0.0,9,5,2,192.08000000000004,315.0,5
33.638167,257,365.526575,2,0.0,8,3,1,187.04000000000002,210.0,4
-21.498459,192,365.871571,1,0.0,2,1,0,112.0,55.0,2
13.726615,144,366.128572,2,0.0,2,2,1,228.48000000000002,115.0,3
42.847669,145,366.415571,2,0.0,2,3,1,101.92,150.0,3
205.840844,515,367.32157,4,0.0,22,8,3,160.04800000000003,575.0,6
151.058373,309,367.892571,4,0.0,10,6,3,187.26400000000004,385.0,5
65.452852,376,368.602571,2,0.0,14,4,1,131.04,305.0,4
244.773398,546,369.630576,4,0.0,28,10,3,108.64000000000001,705.0,7
28.18279,175,369.964571,2,0.0,4,2,1,101.36000000000001,135.0,3
110.573608,262,370.43057,3,0.0,8,5,2,131.376,305.0,4
-36.619163,97,370.602572,1,0.0,0,0,0,112.0,0.0,1
197.320204,514,371.612571,4,0.0,26,7,3,107.52000000000002,580.0,6
130.313141,484,372.497185,3,0.0,20,5,2,104.72000000000003,425.0,5
44.418708,220,372.92408,2,0.0,5,3,1,100.80000000000001,180.0,3
109.36129,259,373.381078,3,0.0,7,5,2,105.28000000000002,295.0,4
-19.740621,337,374.037078,1,0.0,5,1,0,126.0,85.0,2
227.594622,472,374.931078,4,0.0,16,10,3,173.60000000000005,585.0,6
56.359673,235,375.372078,2,0.0,11,4,1,145.6,275.0,4
44.885291,177,375.721086,2,0.0,3,3,1,100.80000000000001,160.0,3
153.757639,304,376.29408,4,0.0,9,6,3,190.28800000000004,375.0,5
222.407238,467,377.254078,4,0.0,12,10,3,147.61600000000004,545.0,6
70.912745,331,377.862078,2,0.0,14,4,1,101.36000000000001,305.0,4
298.079415,548,378.893078,5,0.0,25,12,4,156.75520000000003,770.0,7
230.508835,409,379.667078,4,0.0,15,10,3,101.69600000000003,575.0,6
196.823147,350,380.296078,4,0.0,9,8,3,114.91200000000003,445.0,5
191.613913,441,381.234078,4,0.0,14,8,3,153.66400000000002,495.0,6
179.68234,363,382.056081,4,0.0,13,7,3,151.76000000000002,450.0,5
174.061048,241,382.580078,4,0.0,9,7,3,147.61600000000004,410.0,5
191.856432,423,383.457078,4,0.0,14,8,3,152.32000000000005,495.0,6
103.136907,237,383.886078,3,0.0,6,5,2,148.4,285.0,4
28.142583,152,384.175078,2,0.0,4,2,1,101.36000000000001,135.0,3
213.171403,588,385.313079,4,0.0,21,9,3,210.00000000000006,600.0,6
140.413441,358,386.079079,4,0.0,7,6,3,243.60000000000002,355.0,5
39.107809,193,386.463078,2,0.0,6,3,1,143.36,190.0,3
153.918638,257,386.939078,4,0.0,7,6,3,163.07200000000003,355.0,5
186.071242,409,387.833078,4,0.0,19,7,3,106.40000000000002,510.0,6
234.175582,339,388.48608,4,0.0,22,10,3,133.16800000000003,645.0,7
42.032002,185,388.827078,2,0.0,4,3,1,101.92,170.0,3
260.038658,663,390.153079,4,0.0,38,10,3,108.64000000000001,805.0,7
207.399838,544,391.216078,4,0.0,22,8,3,151.76000000000002,575.0,6
116.091076,262,391.697079,3,0.0,10,5,2,101.69600000000001,325.0,5
46.736214,195,392.048083,2,0.0,6,3,1,101.36000000000001,190.0,3
229.293811,323,392.660078,4,0.0,13,10,3,107.52000000000002,555.0,6
173.333403,367,393.365078,4,0.0,13,7,3,198.24000000000004,450.0,5
236.067984,446,394.188078,4,0.0,21,10,3,150.64000000000004,635.0,7
113.647581,243,394.625078,3,0.0,6,5,2,101.13600000000002,285.0,4
122.222844,536,395.64708,3,0.0,21,5,2,195.10400000000004,435.0,5
104.816732,304,396.214079,3,0.0,9,5,2,150.864,315.0,5
281.230876,483,397.123079,5,0.0,25,11,4,237.43552000000005,735.0,7
162.40629,340,397.761079,4,0.0,13,6,3,153.44000000000003,415.0,5
15.959224,101,397.957078,2,0.0,0,2,1,157.36,95.0,2
-22.171138,101,398.130078,1,0.0,2,1,0,112.0,55.0,2
193.309435,518,399.168079,4,0.0,22,8,3,249.42400000000006,575.0,6
-19.475802,126,399.398078,1,0.0,2,1,0,112.0,55.0,2
100.178866,192,399.766078,3,0.0,6,5,2,148.4,285.0,4
105.28455,492,400.712079,3,0.0,12,5,2,189.61600000000004,345.0,5
209.699074,449,401.619079,4,0.0,26,8,3,108.64000000000001,615.0,6
