#{"t_start": 1787898968.8454773, "env_id": "None"}
r,l,t,phase,player_health
-22.857,743,99.831054,1,0.0
-24.951,649,100.475058,1,0.0
-25.258,342,100.823589,1,0.0
-24.901,699,101.538087,1,0.0
-24.907,693,102.266187,1,0.0
-25.072,528,102.795339,1,0.0
-24.781,819,103.633218,1,0.0
-24.811,789,104.400031,1,0.0
-25.223,377,104.76147,1,0.0
-24.883,717,105.500355,1,0.0
-15.071,529,106.002608,1,0.0
-24.705,895,106.895491,1,0.0
-25.12,480,107.317979,1,0.0
-25.246,354,107.666743,1,0.0
-23.061,539,108.202137,1,0.0
-22.936,664,108.883911,1,0.0
-25.179,421,109.313625,1,0.0
-25.237,363,109.701883,1,0.0
-25.093,507,110.224136,1,0.0
-24.784,816,111.060117,1,0.0
-25.047,553,111.594763,1,0.0
-25.014,586,112.18929,1,0.0
-25.034,566,112.718465,1,0.0
-24.976,624,113.310584,1,0.0
-17.225,375,113.706652,1,0.0
-25.027,573,114.435706,1,0.0
-25.303,297,114.729084,1,0.0
-25.064,536,115.944071,1,0.0
-25.192,408,116.369053,1,0.0
-25.077,523,116.882133,1,0.0
-23.15,450,117.284686,1,0.0
-23.139,461,117.809951,1,0.0
-14.947,653,118.518246,1,0.0
-25.259,341,118.860925,1,0.0
-25.246,354,119.187063,1,0.0
-24.758,842,119.999924,1,0.0
-25.221,379,120.368017,1,0.0
-25.12,480,120.825863,1,0.0
-25.11,490,121.29689,1,0.0
-11.02,580,121.921039,1,0.0
-25.233,367,122.314963,1,0.0
-14.726,874,123.091569,1,0.0
-25.238,362,123.462922,1,0.0
-16.979,621,124.06075,1,0.0
-24.98,620,124.703891,1,0.0
-22.991,609,125.363117,1,0.0
-16.796,804,126.253821,1,0.0
-12.492,1108,127.41693,1,0.0
-23.175,425,127.786002,1,0.0
-23.194,406,128.205543,1,0.0
-25.034,566,128.744177,1,0.0
-12.964,636,129.398012,1,0.0
-21.144,456,129.884892,1,0.0
-14.932,668,130.608347,1,0.0
-12.859,741,131.40599,1,0.0
-23.138,462,131.86201,1,0.0
-25.208,392,132.225431,1,0.0
-25.117,483,132.724604,1,0.0
-23.117,483,133.292309,1,0.0
-25.111,489,133.832936,1,0.0
-14.962,638,134.498285,1,0.0
-25.176,424,134.944463,1,0.0
-24.622,978,135.976443,1,0.0
-25.22,380,136.3561,1,0.0
-14.835,765,137.090852,1,0.0
-25.213,387,137.488172,1,0.0
-25.094,506,138.056608,1,0.0
-23.116,484,138.571715,1,0.0
-25.007,593,139.156002,1,0.0
-16.867,733,139.877208,1,0.0
-14.33,1270,141.224902,1,0.0
-25.271,329,142.338943,1,0.0
-15.079,521,142.810679,1,0.0
-23.02,580,143.424921,1,0.0
-21.036,564,144.003258,1,0.0
-24.822,778,144.802846,1,0.0
-25.054,546,145.31369,1,0.0
-20.985,615,145.958883,1,0.0
-25.168,432,146.410231,1,0.0
-25.246,354,146.7426,1,0.0
-25.155,445,147.176613,1,0.0
-25.133,467,147.649334,1,0.0
-16.984,616,148.251065,1,0.0
-24.791,809,149.104455,1,0.0
-25.23,370,149.440861,1,0.0
-24.799,801,150.316205,1,0.0
-25.183,417,150.802425,1,0.0
-25.072,528,151.330628,1,0.0
-25.192,408,151.769276,1,0.0
-17.05,550,152.314686,1,0.0
-11.073,527,152.807664,1,0.0
8.039,639,153.520267,2,0.0
-25.199,401,153.961056,1,0.0
-25.082,518,154.469877,1,0.0
-17.006,594,155.115272,1,0.0
-14.435,1165,156.328662,1,0.0
-22.984,616,156.938781,1,0.0
-25.149,451,157.381925,1,0.0
-10.915,685,158.060068,1,0.0
-20.971,629,158.765102,1,0.0
-24.92,680,159.462099,1,0.0
-16.58,1020,160.452744,1,0.0
-24.76,840,161.30735,1,0.0
-25.06,540,161.918252,1,0.0
-23.122,478,162.366749,1,0.0
-24.58,1020,163.323002,1,0.0
-25.084,516,163.855749,1,0.0
-16.727,873,164.672513,1,0.0
-24.728,872,165.534294,1,0.0
-22.976,624,166.218126,1,0.0
-10.994,606,166.764832,1,0.0
-25.052,548,167.323572,1,0.0
-12.321,1279,169.45121,1,0.0
-23.012,588,170.082608,1,0.0
-25.937,363,170.516577,1,0.0
-23.717,583,171.118464,1,0.0
-14.959,641,171.757331,1,0.0
-24.964,636,172.400891,1,0.0
-16.688,912,173.3114,1,0.0
-24.784,816,174.244179,1,0.0
-25.2,400,174.662942,1,0.0
-25.168,432,175.09065,1,0.0
-16.955,645,175.704589,1,0.0
-23.245,355,176.037824,1,0.0
-21.03,570,176.611184,1,0.0
-24.814,786,177.417355,1,0.0
-16.536,1064,178.613819,1,0.0
-15.028,572,179.186211,1,0.0
-25.012,588,179.722985,1,0.0
-25.062,538,180.217993,1,0.0
-24.994,606,180.823121,1,0.0
-23.126,474,181.309934,1,0.0
-24.398,1202,182.690889,1,0.0
-21.118,482,183.170005,1,0.0
-25.111,489,183.70088,1,0.0
-24.994,606,184.329605,1,0.0
-12.7,900,185.202877,1,0.0
-15.002,598,185.805463,1,0.0
-24.91,690,186.495756,1,0.0
-14.516,1084,187.562246,1,0.0
-24.998,602,188.182652,1,0.0
-24.966,634,188.836329,1,0.0
-16.934,666,189.565464,1,0.0
-23.032,568,190.2787,1,0.0
-25.0,600,190.848407,1,0.0
-14.935,665,191.559099,1,0.0
-25.308,292,191.873151,1,0.0
-24.817,783,192.831703,1,0.0
-16.859,741,193.598359,1,0.0
-25.025,575,194.273926,1,0.0
-23.135,465,195.555794,1,0.0
-25.143,457,195.992056,1,0.0
-24.883,717,196.754636,1,0.0
-25.058,542,197.322864,1,0.0
-14.708,892,198.283989,1,0.0
-24.868,732,199.050688,1,0.0
-25.072,528,199.621718,1,0.0
-13.007,1293,200.855326,1,0.0
-24.502,1098,202.102047,1,0.0
-16.635,965,203.071218,1,0.0
-12.402,1198,204.137606,1,0.0
-25.055,545,204.67068,1,0.0
20.205,805,205.444383,2,0.0
-17.116,484,205.935378,1,0.0
-16.995,605,206.554813,1,0.0
-23.086,514,207.044744,1,0.0
-12.586,1014,208.075552,1,0.0
-17.16,440,208.535604,1,0.0
-25.215,385,208.922023,1,0.0
-16.524,1076,209.973657,1,0.0
-25.235,365,210.356992,1,0.0
-25.072,528,210.860468,1,0.0
22.647,1247,212.069653,2,0.0
-16.448,1152,213.152359,1,0.0
-25.017,583,213.816295,1,0.0
-25.187,413,214.224106,1,0.0
-24.854,746,214.945406,1,0.0
-24.628,972,215.935221,1,0.0
-20.751,849,216.740061,1,0.0
-24.892,708,217.488432,1,0.0
10.122,722,218.191938,2,0.0
-20.862,738,218.94202,1,0.0
-25.206,394,219.305582,1,0.0
-14.522,1078,221.433766,1,0.0
-24.965,635,222.073945,1,0.0
-25.1,500,222.574087,1,0.0
10.588,1188,223.768528,2,0.0
-16.629,971,224.697839,1,0.0
-10.903,697,225.385504,1,0.0
-25.056,544,225.961513,1,0.0
-25.187,413,226.407664,1,0.0
-21.635,665,227.083854,1,0.0
-22.211,1389,228.553947,1,0.0
-25.154,446,228.968358,1,0.0
-17.792,508,229.513819,1,0.0
-16.957,643,230.307936,1,0.0
-13.019,581,230.940527,1,0.0
-25.031,569,231.513736,1,0.0
-8.315,1285,232.7513,1,0.0
-10.399,1201,234.044691,1,0.0
-24.829,771,234.88241,1,0.0
-24.583,1017,235.882,1,0.0
-24.954,646,236.489854,1,0.0
-25.15,450,237.003712,1,0.0
-15.149,451,237.479581,1,0.0
-17.254,346,237.825106,1,0.0
-25.022,578,238.373809,1,0.0
-25.244,356,238.722443,1,0.0
-25.282,318,239.06491,1,0.0
-23.017,583,239.684741,1,0.0
-25.085,515,240.205324,1,0.0
-24.975,625,240.847496,1,0.0
-11.036,564,241.434116,1,0.0
-23.021,579,242.05072,1,0.0
-25.23,370,242.456615,1,0.0
-25.059,541,243.003356,1,0.0
-10.526,1074,244.126061,1,0.0
-25.137,463,244.617886,1,0.0
-13.068,532,245.175613,1,0.0
-23.174,426,245.577566,1,0.0
11.6,1800,248.430953,1,16.0
-25.001,599,249.030093,1,0.0
-24.916,684,249.73885,1,0.0
-14.905,695,250.536493,1,0.0
-16.845,755,251.228855,1,0.0
-23.006,594,251.796448,1,0.0
5.756,356,252.13508,2,0.0
-19.012,588,252.68833,1,0.0
-24.938,662,253.425836,1,0.0
-25.007,593,254.027344,1,0.0
-14.651,949,255.00019,1,0.0
-25.03,570,255.540294,1,0.0
-16.76,840,256.341331,1,0.0
-17.244,356,256.691748,1,0.0
-24.826,774,257.467332,1,0.0
-21.121,479,257.967896,1,0.0
-14.718,882,258.866473,1,0.0
-8.875,725,259.562647,1,0.0
-14.844,756,260.359447,1,0.0
-25.091,509,260.874537,1,0.0
-25.094,506,261.340636,1,0.0
-24.539,1061,262.561457,1,0.0
-25.021,579,263.162698,1,0.0
-14.94,660,263.741797,1,0.0
-24.673,927,264.649858,1,0.0
-14.614,986,265.615596,1,0.0
-16.731,869,266.532251,1,0.0
-10.867,733,267.210978,1,0.0
-12.57,1030,268.209882,1,0.0
-14.522,1078,269.282374,1,0.0
-16.79,810,270.219687,1,0.0
-16.745,855,271.057515,1,0.0
-25.105,495,271.537988,1,0.0
-14.908,692,272.208217,1,0.0
