#{"t_start": 1787898180.8071544, "env_id": "None"}
r,l,t,phase,player_health
-16.897,703,96.920679,1,0.0
-25.044,556,97.400276,1,0.0
-25.233,367,97.74407,1,0.0
-6.74,860,98.507643,1,0.0
-24.843,757,99.135758,1,0.0
-20.901,699,99.771029,1,0.0
-15.05,550,100.233245,1,0.0
-25.232,368,100.545799,1,0.0
-17.023,577,101.032213,1,0.0
-16.926,674,101.650221,1,0.0
-16.822,778,102.296088,1,0.0
-14.745,855,103.059995,1,0.0
-22.898,702,103.731967,1,0.0
-24.99,610,104.265103,1,0.0
-21.033,567,104.839344,1,0.0
-17.126,474,105.287818,1,0.0
-20.817,783,105.898773,1,0.0
-25.107,493,106.342612,1,0.0
7.297,597,106.837746,2,0.0
-16.9,700,107.393755,1,0.0
-23.176,424,107.735399,1,0.0
-25.134,466,108.182007,1,0.0
-25.174,426,108.584273,1,0.0
-21.106,494,108.998558,1,0.0
-22.788,812,109.771854,1,0.0
-15.013,587,110.282024,1,0.0
-21.047,553,110.736307,1,0.0
-24.704,896,111.563994,1,0.0
-16.377,1223,112.648688,1,0.0
-25.091,509,113.11977,1,0.0
-15.131,469,113.543411,1,0.0
-25.751,549,114.004072,1,0.0
-23.134,466,115.324435,1,0.0
-16.882,718,115.997742,1,0.0
-25.212,388,116.349399,1,0.0
-23.456,844,117.17819,1,0.0
-12.729,871,117.989563,1,0.0
-15.141,459,118.351634,1,0.0
-24.71,890,119.110019,1,0.0
-21.024,576,119.639579,1,0.0
-25.099,501,120.045143,1,0.0
-23.071,529,120.527759,1,0.0
-20.928,672,121.141868,1,0.0
-13.074,526,121.619285,1,0.0
10.122,722,122.210958,2,0.0
-16.926,674,122.819051,1,0.0
-15.129,471,123.218584,1,0.0
-23.016,584,123.689759,1,0.0
-25.122,478,124.119116,1,0.0
-17.145,455,124.535452,1,0.0
-14.945,655,125.131293,1,0.0
-22.702,898,125.898056,1,0.0
-16.877,723,126.530429,1,0.0
-22.633,967,127.414217,1,0.0
-25.085,515,127.881532,1,0.0
-21.186,414,128.229444,1,0.0
-24.948,652,128.93154,1,0.0
-16.859,741,129.616054,1,0.0
-18.691,909,130.473872,1,0.0
-14.263,1337,131.655654,1,0.0
-16.281,1319,132.839867,1,0.0
-18.882,718,133.526237,1,0.0
-23.17,430,133.899786,1,0.0
-25.255,345,134.186146,1,0.0
-18.645,955,135.1395,1,0.0
-24.88,720,135.849797,1,0.0
-24.817,783,136.571738,1,0.0
-24.883,717,137.297489,1,0.0
-25.096,504,138.585607,1,0.0
-24.88,720,139.248716,1,0.0
5.756,356,139.582316,2,0.0
-25.151,449,139.971338,1,0.0
-10.904,696,140.702425,1,0.0
-15.182,418,141.115234,1,0.0
7.984,584,141.750426,2,0.0
-23.217,383,142.134076,1,0.0
-15.124,476,142.607131,1,0.0
-10.566,1034,143.642757,1,0.0
-23.086,514,144.113666,1,0.0
-23.023,577,144.755056,1,0.0
-25.222,378,145.193793,1,0.0
8.761,1361,146.55079,2,0.0
-15.027,573,147.042913,1,0.0
-24.826,774,147.791086,1,0.0
-25.113,487,148.236661,1,0.0
-13.145,455,148.67343,1,0.0
-25.252,348,148.990786,1,0.0
-24.758,842,149.797176,1,0.0
-16.887,713,150.461375,1,0.0
-16.821,779,151.207233,1,0.0
-13.199,401,151.59229,1,0.0
-25.177,423,151.989154,1,0.0
-25.188,412,152.364384,1,0.0
-12.541,1059,153.417346,1,0.0
-23.152,448,153.810875,1,0.0
-18.805,795,154.549133,1,0.0
-18.958,642,155.171533,1,0.0
-25.081,519,155.689879,1,0.0
5.797,397,156.0544,2,0.0
-22.905,695,156.754979,1,0.0
-11.066,534,157.274753,1,0.0
-16.259,1341,158.618745,1,0.0
-17.126,474,159.075918,1,0.0
-16.936,664,159.741837,1,0.0
-0.644,956,160.698131,1,0.0
-25.239,361,161.104954,1,0.0
-18.786,814,161.852842,1,0.0
-13.0,600,162.434734,1,0.0
-4.626,974,164.126148,1,0.0
-21.14,460,164.552362,1,0.0
-23.041,559,165.123899,1,0.0
-14.689,911,166.05073,1,0.0
-8.437,1163,167.133794,1,0.0
-16.987,613,167.68383,1,0.0
-14.472,1128,168.758497,1,0.0
-14.643,957,169.665749,1,0.0
-22.927,673,170.293681,1,0.0
8.048,648,170.952384,2,0.0
-8.621,979,171.801877,1,0.0
-17.143,457,172.215119,1,0.0
-22.708,892,173.152051,1,0.0
-2.685,915,174.003381,1,0.0
-14.955,645,174.613576,1,0.0
14.269,869,175.426105,2,0.0
-5.959,1641,177.074791,1,0.0
-20.923,677,177.735736,1,0.0
-14.815,785,178.444326,1,0.0
-24.859,741,179.092917,1,0.0
-16.934,666,179.688452,1,0.0
-14.657,943,180.57529,1,0.0
-15.103,497,181.046355,1,0.0
-24.948,652,181.643914,1,0.0
-14.953,647,182.279408,1,0.0
12.16,760,182.997211,2,0.0
-22.814,786,183.731147,1,0.0
-25.074,526,184.301546,1,0.0
1.663,1263,185.726476,1,0.0
20.62,1220,186.88274,2,0.0
-24.879,721,187.635651,1,0.0
-15.016,584,188.973817,1,0.0
-25.208,392,189.348724,1,0.0
-25.17,430,189.73697,1,0.0
-18.909,691,190.399151,1,0.0
-17.11,490,190.838603,1,0.0
-17.119,481,191.279159,1,0.0
