#{"t_start": 1787936468.7641954, "env_id": "None"}
r,l,t,phase,player_health
-8.145073,767,331.780311,2,0.0
-26.95745,337,332.514619,3,0.0
-41.97022,338,333.138235,3,0.0
10.476004,761,334.438669,2,0.0
-29.933958,551,335.682576,3,0.0
-27.481173,356,336.534298,3,0.0
-2.967115,1190,338.930859,2,0.0
-40.618418,310,339.583949,3,0.0
24.445724,1307,341.866741,3,0.0
15.734814,867,343.366852,2,0.0
-18.944013,438,344.467455,2,0.0
-15.565848,745,346.089339,2,0.0
-31.689021,542,347.130195,3,0.0
-27.439075,545,348.190435,2,0.0
-19.847554,467,349.304301,3,0.0
9.469678,823,350.959971,3,0.0
3.889577,632,352.20825,3,0.0
-26.051876,380,353.025368,3,0.0
-20.060371,396,363.167207,2,0.0
-34.08127,431,363.967653,3,0.0
12.244781,899,365.841675,2,0.0
8.570714,1092,367.93677,2,0.0
-5.696407,865,369.508237,3,0.0
-32.040806,685,370.96982,3,0.0
-16.565423,1198,373.577827,4,0.0
-33.554882,344,374.220078,3,0.0
-37.051611,667,375.574454,2,0.0
-7.463932,814,377.068194,3,0.0
-21.655108,469,377.944223,3,0.0
-16.505239,536,378.992839,2,0.0
-10.140325,432,379.846337,3,0.0
-18.162932,503,380.805314,3,0.0
-35.346801,1140,383.27431,3,0.0
-24.097154,552,384.515038,3,0.0
-2.540806,632,385.774802,2,0.0
-25.023315,597,387.138624,3,0.0
42.462069,1772,390.619807,3,0.0
-1.200469,578,391.491824,2,0.0
